,player_id,season_x,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,season_y,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,age
69,00-0024217,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,223,1006.0,4,5.0,4.0,47.0,-27.561463544261642,0,54,80,506.0,3,0.0,0.0,73.0,470.0,22.0,13.002052348281723,0,39.88168349681508,2.0212942488314143,0.16796327602043504,3.1495156664614257,0.0,185.20000000000002,239.2,14,0.14109347442680775,0.015688802922845475,0.23232822540781017,0.22419125397848802,0.12299465240641712,0.1111111111111111,0.11224489795918367,0.11210762331838565,0.1170528817587641,0.12061794414735592,0.892416225749559,0.17474394751837294,2013,DET,RB,,21,ACT,Reggie Bush,Reggie,Bush,1985-03-02,72.0,203.0,USC,9588,0acdcd3b-5442-4311-a139-ae7c506faf88,7751,4749,2947,BushRe00,4640,179,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z2m2heolqx9sgobdks9v",,17,REG,A01,Reggie,BUS294963,30816,32004255-5329-4963-759f-6c9f33852cc2,2006,2006,NO,2,28.0
70,00-0024221,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,52,84,850.0,13,1.0,1.0,1129.0,264.0,35.0,39.200070291506655,0,13.528340840093064,3.370042518296884,4.520749139553866,8.219588175133032,0.0,161.0,213.0,15,0.2153846153846154,0.30227576974564924,0.21069433359936154,0.5648975388734425,0.2777777777777778,0.6190476190476191,0.25,0.2981366459627329,0.44841269841269843,0.346031746031746,2.1794871794871793,0.18330464716006883,2013,SF,TE,,85,ACT,Vernon Davis,Vernon,Davis,1984-01-31,75.0,250.0,Maryland,9592,0a95e792-6455-4927-9539-f95fa7f41fbb,7755,4732,2951,DaviVe00,5084,200,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/so5ywayfeeu4zeijln5m",,20,CON,A01,Vernon,DAV785142,30820,32004441-5678-5142-320c-d7ad3d7c83da,2006,2006,SF,6,29.0
71,00-0024226,2013,REG,224,355,2621.0,19,12.0,19.0,132.0,4,3,3261.0,928.0,125.0,11.77136347705926,3,8.864480510637456,1.3340621256313214,23,118.0,0,1.0,0.0,7.0,3.8151451324811205,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,168.64000000000001,168.64000000000001,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16438569813233517,2013,CHI,QB,,6,ACT,Jay Cutler,Jay,Cutler,1983-04-29,75.0,220.0,Vanderbilt,9597,ecd3bc0f-04dd-4945-9454-3fc4722fa5a8,7760,4783,2956,CutlJa00,8972,416,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ks6n7gvw4vccihlse6bn",,17,REG,A01,Jay,CUT288111,30825,32004355-5428-8111-d823-64a739181a2d,2006,2006,DEN,11,30.0
72,00-0024240,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,23,59,456.0,1,0.0,0.0,690.0,124.0,19.0,-2.246717702979497,0,9.993917315244481,1.975524675951707,2.305184381675444,4.5769160811003715,0.0,51.6,74.60000000000001,10,0.19155844155844157,0.24485450674237047,0.15066828675577157,0.4832212677315587,0.20605512878445548,0.1111111111111111,0.19387755102040816,0.18691588785046728,0.1585831199477833,0.1870663252497866,1.4805194805194806,0.10249787035255971,2013,NYJ,WR,,10,ACT,Santonio Holmes,Santonio,Holmes,1984-03-03,71.0,192.0,,9611,859a34fe-86c3-42dc-940f-5856a671fe02,,4736,2970,HolmSa00,11697,651,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dxmxzb9pcyedlf99zejh",,17,REG,A01,Santonio,HOL657297,,3200484f-4c65-7297-f419-318ce5b98f41,2006,2006,PIT,25,29.0
73,00-0024242,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,201,843.0,3,1.0,1.0,35.0,-14.679879054721887,0,26,36,333.0,1,2.0,1.0,-52.0,373.0,10.0,9.320275828999002,0,-35.50476190476191,1.2890466351859204,-0.22053368798569334,1.7791963711888954,0.0,137.60000000000002,163.60000000000002,15,0.08108108108108109,-0.013127997980308004,0.25408719346049047,0.11111922323737522,0.10686777920410782,0.045454545454545456,0.06451612903225806,0.062146892655367235,0.07616116232932664,0.09458513245419536,0.75,0.14024379789805752,2013,CAR,RB,,34,ACT,DeAngelo Williams,DeAngelo,Williams,1983-04-25,69.0,215.0,Memphis,9613,a9af3f0f-44a9-4f46-b4c7-de5767b7f425,7776,4838,2972,WillDe02,7580,306,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oky9ooitgqa1fgwdll6b",,19,DIV,A01,DeAngelo,WIL221323,30841,32005749-4c22-1323-d9b8-e9bb55734105,2006,2006,CAR,27,30.0
74,00-0024243,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,25,47,359.0,4,1.0,1.0,324.0,225.0,17.0,-0.5713241369230673,0,13.759796238244514,1.3425683626225322,1.385191231686103,2.9834864061140705,0.0,57.9,82.9,10,0.12737127371273713,0.13977566867989646,0.16210374639769454,0.30287744551302287,0.15173288250211328,0.3076923076923077,0.1559633027522936,0.1721311475409836,0.22971259509721048,0.1829247675401522,0.9728997289972899,0.10683815758950434,2013,JAX,TE,,89,ACT,Marcedes Lewis,Marcedes,Lewis,1984-05-19,78.0,272.0,UCLA,9614,9c21e9af-681c-41ef-9b00-fbc9e1668ed1,7777,4891,2973,LewiMa00,3061,111,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",,17,REG,A01,Marcedes,LEW492053,30842,32004c45-5749-2053-af92-a96945af706a,2006,2006,JAX,28,29.0
75,00-0024264,2013,REG,142,242,1673.0,8,7.0,21.0,138.0,5,2,2123.0,742.0,80.0,-16.929046157055645,1,8.936592124690698,0.6625605503926111,23,64.0,0,2.0,2.0,4.0,-10.638046854641289,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,85.32000000000001,85.32000000000001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12275905729331531,2013,SL,QB,,10,ACT,Kellen Clemens,Kellen,Clemens,1983-06-06,74.0,221.0,Oregon,9635,da2d3510-355a-4a0d-a79d-bd96b4cfcecb,7798,4827,2994,ClemKe00,5054,198,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pxungqbhh61ov73tzaxk",,17,REG,A01,Kellen,CLE075538,30863,3200434c-4507-5538-5f36-8026cfed3f4c,2006,2006,NYJ,49,30.0
76,00-0024267,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,68,105,804.0,4,0.0,0.0,1023.0,342.0,36.0,7.93887994242268,0,13.358051696483713,3.0941964879116584,3.5117801310443153,7.099540823598508,0.0,104.4,172.4,15,0.2054794520547945,0.2281954048628151,0.22574257425742575,0.4907755019724439,0.2338568935427574,0.25,0.22085889570552147,0.22346368715083798,0.2419284467713787,0.23708551483420592,1.573385518590998,0.13800611581626934,2013,MIN,WR,,15,ACT,Greg Jennings,Greg,Jennings,1983-09-21,72.0,195.0,Western Michigan,9638,ff937065-a20f-4968-a138-8ecd3a8b7cdb,7801,4871,2997,JennGr00,6597,264,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jiemkcfkc893pfova8xv",,17,REG,A01,Greg,JEN480468,30866,32004a45-4e48-0468-fb41-ce2ffa6a57cb,2006,2006,GB,52,29.0
77,00-0024268,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,23,33,200.0,3,0.0,0.0,243.0,73.0,12.0,-0.6014432079964052,0,9.694136756768243,0.932244777473096,1.0904574571294332,2.161687386200247,0.0,38.0,61.0,9,0.10248447204968944,0.11328671328671329,0.07510288065843622,0.2443560787039048,0.10230179028132992,0.23076923076923078,0.11764705882352941,0.13043478260869565,0.16653551052528034,0.12799527837891012,0.6211180124223602,0.08164904296613572,2013,KC,TE,,80,ACT,Anthony Fasano,Anthony,Fasano,1984-04-20,76.0,255.0,Notre Dame,9639,04eb8101-538f-44ac-ba09-ce30b5344fc2,7802,4755,2998,FasaAn00,1545,51,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/twcrap9uhjbazmplq5x3",,18,WC,A01,Anthony,FAS072076,30867,32004641-5307-2076-64b9-df04d3719ee5,2006,2006,DAL,53,29.0
78,00-0024272,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06284038542103058,2013,CHI,WR,,23,ACT,Devin Hester,Devin,Hester,1982-11-04,71.0,190.0,Miami (Fla.),9643,2a884429-364b-430b-919e-f8547053404b,7806,4724,3002,HestDe99,7082,279,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jtntm2ci9doez4qxbx0c",,17,REG,A01,Devin,HES267217,30871,32004845-5326-7217-5be3-c3a4e29a2917,2006,2006,CHI,57,30.0
79,00-0024275,2013,REG,1,1,8.0,1,0.0,0.0,0.0,0,0,8.0,0.0,1.0,2.3772909659310244,0,1.0,0.0,234,803.0,5,1.0,1.0,43.0,-27.00325803034282,0,43,60,314.0,0,0.0,0.0,21.0,330.0,13.0,-2.0880222099949606,0,-3.2964285714285757,1.650080599389278,0.060929328891941574,2.517771429308276,0.0,144.02,187.02,15,0.1079136690647482,0.005745554035567715,0.16923076923076924,0.16646694682557647,0.08935685828116106,0.0,0.07878787878787878,0.07262569832402235,0.04467842914058053,0.07148548662492886,0.564748201438849,0.1754310263962629,2013,JAX,RB,,32,ACT,Maurice Jones-Drew,Maurice,Jones-Drew,1985-03-23,67.0,210.0,,9646,f20d4a79-b8ca-4922-b276-29f46985bb3b,,4733,3005,DrewMa00,7308,293,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/imza3kc0cmkjaym7sjsn",,17,REG,A01,Maurice,DRE527472,,32004452-4552-7472-def7-2d7a29dd547a,2006,2006,JAX,60,28.0
80,00-0024276,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,12,82.0,0,0.0,0.0,109.0,28.0,4.0,1.1391371320123596,0,3.1865079365079367,0.30357142857142855,0.34892095322258576,0.6996018101129529,0.0,8.2,15.2,4,0.075,0.09144295302013423,0.042488619119878605,0.1856543624161074,0.06581059390048154,0.0,0.06779661016949153,0.06153846153846154,0.03290529695024077,0.05264847512038523,0.5125,0.03865323975180551,2013,DET,TE,,85,CUT,Tony Scheffler,Tony,Scheffler,1983-02-15,77.0,255.0,,9647,3583d71d-db14-49d3-a9ec-6ee9f49a2693,,4895,3006,ScheTo00,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bvrobiivrbwh25wjlhff",,7,REG,I01,Tony,SCH095691,,32005343-4809-5691-5eb0-e74614b0dcca,2006,2006,DEN,61,30.0
81,00-0024279,2013,REG,10,13,151.0,1,0.0,0.0,0.0,0,0,117.0,75.0,7.0,7.312955245166204,0,4.929896907216495,0.5799806393316027,4,1.0,1,0.0,0.0,1.0,-1.1768643274554051,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16.14,16.14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05348621420996819,2013,SEA,QB,,7,ACT,Tarvaris Jackson,Tarvaris,Jackson,1983-04-21,74.0,225.0,Alabama State,9650,41d6830d-9512-4f40-bd74-2125b2f84416,7813,4835,3009,JackTa00,4097,154,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bqukmeneztibnhrjko0q",,21,SB,A01,Tarvaris,JAC566507,30878,32004a41-4356-6507-e050-2745c7585c89,2006,2006,MIN,64,30.0
82,00-0024296,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,-5.0,0,0.0,0.0,0.0,-1.959518759191269,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002451461070798196,2013,SD,QB,,6,ACT,Charlie Whitehurst,Charles,Whitehurst,1982-08-06,77.0,226.0,,9667,34cc7f47-9f14-4661-b9af-c9d3b2fc873a,7830,4825,3026,WhitCh02,12137,698,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/taj8zdymlqd9vscjitk0",,19,DIV,A01,Charlie,WHI646241,,32005748-4964-6241-ef41-c73880ca22be,2006,2006,SD,81,31.0
83,00-0024313,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,24,41,252.0,3,0.0,0.0,263.0,84.0,18.0,-11.008671567679242,0,4.8700042924376445,0.9778757716447686,0.8474214494502981,2.0600086720823616,0.0,43.2,67.2,5,0.1889400921658986,0.16540880503144653,0.16279069767441862,0.41573718227400513,0.18247646632874728,0.375,0.24324324324324326,0.25609756097560976,0.2787382331643736,0.22098117306299783,1.1612903225806452,0.1447839014090576,2013,HST,TE,,81,RSR,Owen Daniels,Owen,Daniels,1982-11-09,75.0,249.0,Wisconsin,9684,7e5ce2d0-6487-4a9f-83b6-634886ee78f3,7847,4898,3043,DaniOw00,1810,64,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ktxkz5tzddboxst5xfh8",,5,REG,A01,Owen,DAN576298,30912,32004441-4e57-6298-8f0b-d78be349464f,2006,2006,HST,98,30.0
84,00-0024315,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,-0.5312063975725323,0,2,3,27.0,0,0.0,0.0,17.0,10.0,1.0,0.38695364515297115,0,4.4,0.12614942528735631,0.06254454739843193,0.23300532110993682,0.0,2.7,4.7,4,0.03125,0.01594746716697936,0.03058103975535168,0.05963297373358349,0.034047919293820936,0.0,0.030303030303030304,0.024390243902439025,0.017023959646910468,0.02723833543505675,0.28125,0.015947339847991314,2013,SEA,FB,,26,ACT,Michael Robinson,Michael,Robinson,1983-02-06,73.0,240.0,,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ft3qwqtabyaptjs9cqvf",,21,SB,A01,Michael,ROB656044,,3200524f-4265-6044-feda-8fb1fe59775c,2006,2006,SF,100,30.0
85,00-0024318,2013,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,6.0,0.0,0.0,-0.5044714277028106,0,0.0,0.0,2,2.0,0,1.0,0.0,0.0,-1.2799845648696646,0,2,2,27.0,0,0.0,0.0,11.0,16.0,2.0,2.4103349851211533,0,4.933333333333334,0.06673114119922631,0.030845185252287344,0.1216883414754406,0.0,2.9000000000000004,4.9,5,0.01282051282051282,0.007488087134104833,0.02511773940345369,0.0252212389380531,0.02019446522064323,0.0,0.029411764705882353,0.02531645569620253,0.010097232610321616,0.016155572176514584,0.17307692307692307,0.00900602852521688,2013,PHI,WR,,16,ACT,Brad Smith,Brad,Smith,1983-12-12,74.0,213.0,,9689,39af9fa1-2ede-4596-90c4-7e1052300496,,4886,3048,SmitBr01,7236,287,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bsr5rikxqhr1h8luu0ev",,18,WC,A01,Brad,SMI080910,,3200534d-4908-0910-8fb7-0f0848acf8f8,2006,2006,NYJ,103,29.0
86,00-0024324,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,38,76,447.0,2,1.0,1.0,888.0,79.0,23.0,-5.532091840107402,0,8.141699707248103,2.404999037550411,2.7120525436014553,5.505935336846635,0.0,54.7,92.7,15,0.15637860082304528,0.18773784355179704,0.04002026342451875,0.3847581760760056,0.10574875798438609,0.06451612903225806,0.12169312169312169,0.11363636363636363,0.08513244350832208,0.0975022321939605,0.9197530864197531,0.06230341156544882,2013,PHI,WR,,81,ACT,Jason Avant,Jason,Avant,1983-04-20,72.0,212.0,Michigan,9695,931650e1-49dd-4d38-a5e7-d45a11529d00,7858,4823,3054,AvanJa00,1986,71,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nnis5ib42eoeu8bjjpdc",,18,WC,A01,Jason,AVA444955,30923,32004156-4144-4955-d1cc-84d1ec3da814,2006,2006,PHI,109,30.0
87,00-0024332,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,0,0.0,0.0,0.0,-0.9739167541265488,0,0,1,0.0,0,0.0,0.0,7.0,0.0,0.0,-0.23388153390260413,0,0.0,0.02564102564102564,0.017902813299232736,0.05099350777100138,0.0,0.1,0.1,1,0.02564102564102564,0.017902813299232736,0.0,0.052783789100924655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001658374792703151,2013,TEN,RB,,26,ACT,Leon Washington,Leon,Washington,1982-08-29,68.0,203.0,,9703,a78b6faa-0606-445c-901b-b79c1f2771bd,,4841,3062,WashLe00,12136,697,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/trlmin5m1btufziw17cz",,17,REG,A01,Leon,WAS503628,,32005741-5350-3628-4b99-0674cb36ba1d,2006,2006,NYJ,117,31.0
88,00-0024332,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,0,0.0,0.0,0.0,-0.9739167541265488,0,0,1,0.0,0,0.0,0.0,7.0,0.0,0.0,-0.23388153390260413,0,0.0,0.02564102564102564,0.017902813299232736,0.05099350777100138,0.0,0.1,0.1,1,0.02564102564102564,0.017902813299232736,0.0,0.052783789100924655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001658374792703151,2013,NE,RB,,33,ACT,Leon Washington,Leon,Washington,1982-08-29,68.0,203.0,,9703,a78b6faa-0606-445c-901b-b79c1f2771bd,,4841,3062,WashLe00,12136,697,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/trlmin5m1btufziw17cz",,11,REG,I01,Leon,WAS503628,,32005741-5350-3628-4b99-0674cb36ba1d,2006,2006,NYJ,117,31.0
89,00-0024334,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,100,163,1295.0,12,0.0,0.0,1986.0,283.0,70.0,54.987613404522925,2,13.802097080525318,4.656729690093841,6.380940528286726,11.45175290494147,0.0,205.5,305.5,16,0.2815198618307427,0.394831013916501,0.1605218377765173,0.7381446038793149,0.2910112359550562,0.375,0.32558139534883723,0.3319838056680162,0.3330056179775281,0.30780898876404494,2.236614853195164,0.19623586844809868,2013,CHI,WR,,15,ACT,Brandon Marshall,Brandon,Marshall,1984-03-23,76.0,230.0,Central Florida,9705,bbca096b-fd15-498a-86c2-feb44737363f,7868,4879,3064,MarsBr00,11667,648,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jhziqh0scfksvxen6f3s",,17,REG,A01,Brandon,MAR370922,30933,32004d41-5237-0922-7f60-5556d0dc6ec1,2006,2006,DEN,119,29.0
90,00-0024345,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,9,55.0,1,0.0,0.0,70.0,9.0,2.0,0.2735930652706884,0,6.053333333333334,0.353505291005291,0.30008255074916534,0.7403157220323522,0.0,11.5,18.5,5,0.06428571428571428,0.051622418879056046,0.024128686327077747,0.13772650653181626,0.05832449628844114,0.125,0.044444444444444446,0.05660377358490566,0.09166224814422057,0.07165959703075292,0.39285714285714285,0.04808692035766271,2013,CAR,WR,,87,ACT,Domenik Hixon,Domenik,Hixon,1984-10-08,74.0,205.0,,9716,22eeb9ce-32a5-4728-bf30-06bd300b9365,,4885,3075,HixoDo00,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ygyaqjbpy8tp6tcbeflb",,19,DIV,A01,Domenik,HIX462619,,32004849-5846-2619-d13f-19033d394d92,2006,2006,DEN,130,28.0
91,00-0024389,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,60,86,571.0,6,1.0,0.0,702.0,173.0,30.0,28.95670507944433,0,12.97978149449769,2.568579658823561,2.339036616843791,5.490195120025995,0.0,93.1,153.1,15,0.16895874263261296,0.15486432825943083,0.10860012554927809,0.37732957655646415,0.16139061616732617,0.2857142857142857,0.18072289156626506,0.1925133689839572,0.22355245094080595,0.18625535007671806,1.1218074656188606,0.12345579460052251,2013,TEN,TE,,82,ACT,Delanie Walker,Delanie,Walker,1984-08-12,72.0,248.0,Central Missouri State,9761,ccce5e8e-52ca-4f0f-a40f-fe5e7227d156,7924,4888,3120,WalkHu00,7175,284,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/diknegkpqy0qnri7877z",,17,REG,A01,Delanie,WAL115671,30990,32005741-4c11-5671-e747-a27704ad47c0,2006,2006,SF,175,29.0
92,00-0024463,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,8.0,0,0.0,0.0,6.0,2.0,0.0,0.24004194233566523,0,1.3333333333333333,0.029411764705882353,0.01948051948051948,0.05775401069518716,0.0,0.8,1.8,1,0.029411764705882353,0.01948051948051948,0.018518518518518517,0.05970206264323911,0.02768166089965398,0.0,0.0,0.0,0.01384083044982699,0.022145328719723186,0.23529411764705882,0.024141630901287552,2013,NYJ,WR,,15,CUT,Ben Obomanu,Ben,Obomanu,1983-10-30,73.0,204.0,,9835,d5b2ad50-53f7-4f89-b3b1-027c127b14a8,,5043,3194,ObomBe00,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/txlk0aevckbim8dvlnam",,4,REG,A01,Ben,OBO223617,,32004f42-4f22-3617-dfc8-bb2a20504b2c,2006,2006,SEA,249,29.0
93,00-0024466,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,75,110,943.0,5,0.0,0.0,1181.0,248.0,54.0,58.183244852094205,0,12.430273999113933,2.7312505971674055,3.8442773122237237,6.787870014307714,0.0,124.30000000000001,199.3,15,0.18333333333333332,0.25084961767204755,0.10791993037423847,0.475679694137638,0.19728033472803347,0.13513513513513514,0.23684210526315788,0.22264150943396227,0.1662077349315843,0.1848512948094538,1.5716666666666668,0.12209017397696643,2013,NO,WR,,12,ACT,Marques Colston,Marques,Colston,1983-06-05,76.0,225.0,Hofstra,9838,d106f1b6-e6c5-4978-adc0-8742b5c1c459,8001,4884,3197,ColsMa00,5094,201,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hnnuo9nfwzwlakr2srdq",,19,DIV,A01,Marques,COL777594,31067,3200434f-4c77-7594-7e03-329a5e928d42,2006,2006,NO,252,30.0
94,00-0024535,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,8.0,0,0.0,0.0,22.0,4.0,1.0,-0.6113453558646142,0,0.36363636363636365,0.05555555555555555,0.061452513966480445,0.12635009310986964,0.0,0.8,1.8,1,0.05128205128205128,0.061452513966480445,0.044444444444444446,0.1260850880962613,0.03305785123966942,0.0,0.06666666666666667,0.0625,0.01652892561983471,0.02644628099173554,0.20512820512820512,0.024330900243309,2013,CHI,WR,,14,ACT,Eric Weems,Eric,Weems,1985-07-04,69.0,195.0,Bethune-Cookman,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kptsfekcpfukewtim9kz",,17,REG,A01,Eric,WEE551877,32455,32005745-4555-1877-15fc-a046b0947c85,2007,2007,,,28.0
95,00-0024813,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,147,549.0,2,0.0,0.0,31.0,-5.276891228741944,0,77,84,513.0,3,1.0,0.0,-125.0,642.0,21.0,8.075683700901958,0,-72.25417247926839,2.053651677782807,-0.4289746095348255,2.780195289999833,0.0,136.20000000000002,213.20000000000002,16,0.12903225806451613,-0.024015369836695485,0.26365503080082137,0.1743360912274178,0.09938008523827974,0.07692307692307693,0.0860655737704918,0.08480565371024736,0.08815158108067833,0.09488868357523918,0.7880184331797235,0.12281247479809676,2013,NO,RB,,23,ACT,Pierre Thomas,Charles,Thomas,1984-12-18,71.0,215.0,Illinois,10713,e2782d05-3e61-4c4f-93a6-70eed054e5ba,8561,5517,4080,,957,34,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w58uf8rmlucv7qagwrfv",,19,DIV,I01,Pierre,THO085535,32757,32005448-4f08-5535-6e4e-eeeefe02f1f3,2007,2007,,,28.0
