player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Jaron Brown,8128,WR,ARZ,16,16.2,0,48.4,27.8,5,18,0,3.1,1,23,1,0,78.9,77.0,59.4,42.1,57.9,0.5,3,1,52,0.5,3,569,2,31,92.8,528,26.2,149,87.8,64,4,72.8,414,477,96,3.1,15.4,0.9
Ryan Grant,8777,WR,WAS,16,9.9,6,71.4,61.5,8,13,1,6.3,3,29,32,0,69.9,78.9,69.2,,68.5,1.2,5,3,40,0.0,0,403,1,45,97.3,392,35.0,141,100.8,63,4,63.5,256,573,240,5.3,12.7,1.46
Travis Benjamin,7100,WR,LAC,16,16.3,6,54.0,27.3,3,11,0,10.5,4,20,27,0,53.7,88.4,66.8,,66.5,0.0,0,4,62,0.0,0,401,0,34,94.5,379,36.4,146,79.3,63,4,63.3,254,567,215,6.3,16.7,1.5
Dede Westbrook,11865,WR,JAX,10,12.4,4,54.0,33.3,5,15,0,10.5,4,20,15,1,52.5,28.9,62.1,,61.2,0.0,0,1,29,0.0,0,322,3,34,95.7,308,11.5,37,73.8,63,1,88.5,285,424,121,3.6,12.5,1.38
Jesse James,9593,TE,PIT,17,7.2,7,71.0,63.6,7,11,0,4.3,2,21,25,0,68.3,78.5,57.2,60.8,55.8,65.9,361,0,32,12.8,70,548,2,44,82.7,453,27.2,149,103.2,62,3,5.5,30,384,193,4.4,8.7,0.85
George Kittle,11901,TE,SF,15,7.7,8,70.5,50.0,5,10,0,8.5,4,23,28,0,60.1,78.5,65.8,50.7,67.5,54.8,234,2,44,11.5,49,427,3,43,85.0,363,30.2,129,93.3,61,2,9.1,39,515,265,6.2,12.0,1.42
Hunter Henry,10669,TE,LAC,14,10.1,1,75.0,60.0,9,15,0,6.3,3,32,27,0,68.8,78.9,87.2,68.9,86.7,38.4,128,0,34,9.6,32,333,0,45,85.0,283,46.2,154,127.0,60,4,12.6,42,579,199,4.4,12.9,2.05
Albert Wilson,8943,WR,KC,14,6.6,16,73.3,62.5,5,8,0,6.4,3,34,16,0,69.2,79.6,73.8,68.6,73.6,5.0,20,0,63,0.5,2,399,0,44,94.7,378,59.1,236,120.1,60,3,35.3,141,580,326,7.4,13.2,1.53
Julius Thomas,6281,TE,MIA,14,8.3,4,69.5,52.6,10,19,0,6.8,3,19,17,1,67.4,30.4,62.5,74.9,66.9,56.9,243,2,27,23.0,98,427,2,41,74.0,316,16.6,71,90.2,59,3,25.5,109,388,153,3.7,9.5,1.23
Trent Taylor,11932,WR,SF,15,6.9,4,72.9,66.7,8,12,0,8.5,4,28,28,0,61.2,32.2,68.4,69.6,66.6,0.0,0,3,33,0.5,2,384,2,43,94.3,362,76.6,294,83.3,59,2,22.1,85,430,190,4.4,10.0,1.19
J.J. Nelson,9592,WR,ARZ,16,19.2,2,49.2,42.1,8,19,0,19.4,7,21,1,1,28.3,28.1,59.0,,58.2,0.0,0,5,46,0.0,0,386,1,29,94.3,364,26.4,102,54.9,59,2,73.6,284,508,60,2.1,17.5,1.4
Tyler Kroft,9518,TE,CIN,16,8.1,4,71.2,57.1,4,7,0,8.7,4,23,7,0,59.0,78.3,60.4,66.6,62.7,48.5,243,0,59,20.2,101,501,2,42,76.0,381,39.9,200,129.5,59,7,4.2,21,404,193,4.6,9.6,1.06
David Njoku,11784,TE,CLV,16,10.8,2,55.2,33.3,6,18,2,8.6,3,17,8,0,59.7,77.1,66.4,32.8,71.1,68.1,231,2,34,9.7,33,339,7,32,83.8,284,20.9,71,84.4,58,4,9.7,33,386,148,4.6,12.1,1.36
Cole Beasley,7330,WR,DAL,15,7.9,1,63.2,37.5,3,8,0,5.3,2,20,9,0,72.7,78.8,59.9,,59.3,0.2,1,2,54,0.0,0,413,0,36,89.6,370,86.9,359,86.4,57,4,11.9,49,314,116,3.2,8.7,0.85
Andre Ellington,7968,HB,HST,12,4.0,3,69.6,50.0,2,4,1,7.1,3,16,13,0,66.3,81.6,61.8,73.0,62.9,0.7,2,2,29,6.0,17,285,1,39,87.4,249,22.5,64,72.7,56,0,16.1,46,369,264,6.8,9.5,1.48
Ricardo Louis,10748,WR,CLV,15,14.2,3,49.1,45.5,5,11,0,20.6,7,18,8,0,27.5,76.1,53.1,62.3,52.0,0.0,0,2,37,0.2,1,406,1,27,91.4,371,20.7,84,54.9,55,0,79.3,322,357,83,3.1,13.2,0.96
Javorius Allen,9558,HB,BLT,16,0.7,3,83.6,66.7,2,3,1,6.1,3,16,3,0,77.3,90.4,68.7,66.3,71.0,0.3,1,0,20,22.6,67,297,1,46,73.4,218,2.4,7,97.7,55,2,5.1,15,250,222,4.8,5.4,1.15
Chris Godwin,11839,WR,TB,16,13.2,8,63.0,57.9,11,19,0,5.6,2,27,30,0,70.5,77.5,81.9,,80.3,1.5,4,2,70,0.0,0,274,0,34,94.5,259,19.3,53,85.8,54,1,79.2,217,525,173,5.1,15.4,2.03
Bennie Fowler,8914,WR,DEN,16,10.7,2,53.7,41.7,5,12,1,12.1,4,18,10,0,47.7,76.8,56.0,,56.8,0.0,0,5,29,0.0,0,379,2,29,94.5,358,69.9,265,53.8,54,3,30.1,114,350,100,3.4,12.1,0.98
Seth DeValve,10772,TE,CLV,16,9.2,2,62.3,44.4,4,9,1,10.8,4,18,8,1,54.6,28.6,59.2,29.6,61.5,62.5,248,3,49,10.3,41,397,5,33,83.4,331,30.0,119,67.7,53,1,4.5,18,395,170,5.2,12.0,1.19
Leonard Fournette,11759,HB,JAX,16,0.6,5,81.1,,0,0,1,6.5,3,19,15,0,68.3,84.0,62.4,38.0,71.8,0.3,1,0,28,14.7,48,326,2,43,81.9,267,1.5,5,100.2,53,1,3.1,10,346,348,8.1,8.0,1.3
Giovani Bernard,7818,HB,CIN,16,-1.2,4,81.1,33.3,1,3,0,8.5,4,16,7,0,68.8,89.7,67.3,81.8,69.8,0.3,1,0,61,26.1,95,364,3,43,70.3,256,4.1,15,109.8,53,2,3.8,14,389,446,10.4,9.0,1.52
Marcedes Lewis,2973,TE,JAX,19,8.8,4,53.8,11.1,1,9,0,9.7,3,20,15,0,58.7,76.6,67.5,68.1,58.9,68.7,369,1,37,16.0,86,537,5,28,79.7,428,24.6,132,104.6,52,6,5.6,30,339,174,6.2,12.1,0.79
Shane Vereen,6208,HB,NYG,16,0.4,3,84.6,50.0,2,4,0,2.2,1,8,21,0,84.3,86.2,57.9,53.6,66.8,0.0,0,0,20,11.3,31,274,0,44,83.2,228,2.6,7,86.9,52,0,1.1,3,253,251,5.7,5.8,1.11
Chris Thompson,7936,HB,WAS,10,2.5,7,76.5,100.0,1,1,0,2.5,1,22,32,1,82.2,42.5,74.2,63.1,89.9,0.0,0,1,74,14.8,39,264,0,39,82.6,218,4.2,11,125.4,51,4,9.1,24,510,479,12.3,13.1,2.34
Dion Lewis,6301,HB,NE,19,-0.5,9,94.1,100.0,1,1,0,0.0,0,13,19,1,90.4,85.8,85.6,84.3,73.2,0.0,0,0,31,15.8,41,260,0,48,79.2,206,6.5,17,112.8,51,3,10.8,28,325,351,7.3,6.8,1.58
Taylor Gabriel,9002,WR,ATL,18,9.5,5,68.6,44.4,4,9,0,2.8,1,17,2,0,80.4,79.2,63.7,,64.0,0.0,0,1,40,0.0,0,381,1,35,95.0,362,15.2,58,88.8,51,1,84.8,323,382,232,6.6,10.9,1.06
John Brown,8726,WR,ARZ,10,16.9,0,41.2,35.3,6,17,0,12.5,3,15,1,0,38.7,75.2,58.0,,58.8,0.0,0,2,52,0.0,0,340,1,21,91.5,311,45.9,156,64.1,51,3,54.1,184,299,60,2.9,14.2,0.96
Stephen Anderson,11160,TE,HST,15,10.4,1,50.0,23.1,3,13,0,13.8,4,18,13,0,42.9,75.5,59.1,77.9,59.7,42.8,140,3,42,2.8,9,327,1,25,89.0,291,50.8,166,53.9,50,1,5.8,19,342,100,4.0,13.7,1.18
Bruce Ellington,8741,WR,HST,11,9.9,3,58.0,40.0,4,10,1,9.4,3,13,13,1,57.0,29.8,57.0,,55.9,0.5,2,2,35,0.0,0,364,2,29,90.1,328,68.1,248,74.6,50,2,29.9,109,330,127,4.4,11.4,1.01
Corey Coleman,10649,WR,CLV,9,14.5,2,46.0,58.3,7,12,0,14.8,4,16,8,0,37.7,75.5,60.4,61.6,61.9,0.0,0,3,44,0.3,1,312,5,23,93.6,292,7.4,23,54.2,50,2,92.3,288,305,27,1.2,13.3,1.04
Devonta Freeman,8738,HB,ATL,15,1.9,11,87.5,100.0,2,2,0,10.6,5,19,2,0,46.1,49.2,68.9,67.5,60.5,0.0,0,0,29,16.5,63,382,4,42,79.3,303,5.0,19,110.6,48,2,9.7,37,346,268,6.4,8.2,1.14
Kenny Golladay,11851,WR,DET,11,15.7,4,58.3,42.9,6,14,0,9.7,3,18,11,0,56.8,76.6,68.0,65.7,68.1,1.3,4,1,54,0.3,1,318,4,28,90.6,288,24.8,79,104.3,48,3,73.9,235,477,177,6.3,17.0,1.66
Will Fuller V,10655,WR,HST,10,16.5,0,59.6,25.0,2,8,1,9.7,3,21,13,0,56.1,80.3,67.2,,68.6,0.6,2,3,59,0.0,0,322,2,28,93.2,300,25.5,82,102.2,47,7,73.9,238,423,111,4.0,15.1,1.41
Ed Dickson,5595,TE,CAR,17,10.0,5,67.4,60.0,3,5,1,8.8,3,22,5,0,60.4,77.0,59.2,72.3,59.0,23.1,116,1,64,22.1,111,503,1,31,73.2,368,50.1,252,96.3,46,1,14.1,71,440,194,6.3,14.2,1.2
Rashard Higgins,10806,WR,CLV,15,10.2,6,58.7,33.3,2,6,0,6.9,2,13,8,1,65.2,26.4,50.4,62.3,48.7,0.0,0,7,56,0.2,1,504,3,27,93.5,471,93.8,473,54.2,46,2,6.2,31,312,150,5.6,11.6,0.66
Greg Olsen,3647,TE,CAR,8,11.0,1,55.6,30.8,4,13,0,0.0,0,18,5,0,85.7,75.5,68.6,74.0,72.3,21.9,53,1,30,6.2,15,242,2,25,90.5,219,52.1,126,81.5,45,2,22.7,55,298,72,2.9,11.9,1.36
T.J. Jones,8824,WR,DET,14,11.8,0,66.7,42.9,3,7,0,9.1,3,22,11,0,59.0,80.6,74.4,,73.2,0.0,0,0,34,0.0,0,287,0,30,94.1,270,32.4,93,102.0,45,1,67.6,194,399,73,2.4,13.3,1.48
Charles Sims,8704,HB,TB,16,2.9,4,77.8,80.0,4,5,0,7.9,3,12,30,1,64.2,45.6,57.3,58.5,61.0,0.8,3,0,25,28.2,100,355,0,35,67.6,240,3.1,11,97.1,45,1,12.1,43,249,225,6.4,7.1,1.04
Jermaine Gresham,5546,TE,ARZ,14,6.3,7,73.3,61.5,8,13,1,13.2,5,17,1,0,45.4,77.3,62.8,55.5,59.9,87.4,382,1,21,23.3,102,437,11,33,70.7,309,10.5,46,98.6,45,2,1.1,5,322,148,4.5,9.8,1.04
Antonio Gates,1609,TE,LAC,16,9.8,1,68.2,63.6,7,11,0,3.2,1,16,27,0,77.3,76.5,66.1,53.0,66.1,16.1,58,2,27,5.8,21,360,1,30,88.9,320,61.1,220,92.6,44,3,22.2,80,316,84,2.8,10.5,0.99
Tyler Higbee,10744,TE,LA,17,10.5,4,59.1,27.3,3,11,0,7.1,2,12,26,0,64.5,75.7,62.5,54.7,60.8,73.5,291,1,38,27.3,108,396,5,26,69.7,276,7.1,28,78.4,44,1,16.7,66,306,91,3.5,11.8,1.11
Josh Bellamy,7472,WR,CHI,13,14.0,2,54.5,50.0,7,14,1,14.3,4,17,6,0,41.6,75.6,63.8,,61.3,1.4,4,1,46,0.0,0,283,4,24,95.8,271,20.5,58,81.3,44,1,77.7,220,376,115,4.8,15.7,1.39
Aldrick Robinson,6330,WR,SF,16,12.7,1,43.2,21.4,3,14,0,17.4,4,12,28,0,33.8,74.1,55.9,,56.2,1.1,3,1,45,0.0,0,278,2,19,95.3,265,31.7,88,68.4,44,2,67.3,187,260,40,2.1,13.7,0.98
J.D. McKissic,11047,HB,SEA,13,4.8,3,77.3,50.0,3,6,0,5.6,2,12,29,0,71.1,84.3,67.4,24.8,75.0,0.4,1,1,27,3.3,8,243,1,34,90.1,219,11.1,27,97.3,44,2,32.9,80,266,185,5.4,7.8,1.21
DeMarco Murray,6223,HB,TEN,15,0.0,11,88.6,100.0,2,2,0,4.9,2,10,31,0,75.0,80.5,63.3,81.8,64.3,1.9,8,0,18,24.6,102,414,1,39,70.5,292,4.6,19,99.4,44,1,3.6,15,266,259,6.6,6.8,0.91
Matt Forte,4358,HB,NYJ,12,1.3,9,84.1,100.0,2,2,0,5.1,2,13,22,0,73.0,70.5,66.1,54.1,85.9,0.4,1,0,34,18.5,46,249,0,37,76.7,191,6.8,17,102.0,44,1,12.4,31,293,274,7.4,7.9,1.53
DeAndre Washington,10777,HB,OAK,15,0.6,8,79.1,,0,0,0,8.1,3,14,23,1,61.5,37.4,58.2,83.8,55.0,1.3,2,0,15,16.0,25,156,0,34,78.8,123,3.2,5,93.5,43,1,6.4,10,197,183,5.4,5.8,1.6
Dontrelle Inman,6597,WR,CHI,11,13.6,1,58.1,42.9,6,14,0,16.7,5,19,6,0,33.4,75.5,66.0,,63.0,0.0,0,2,26,0.0,0,286,1,25,93.0,266,15.4,44,72.1,43,1,84.6,242,343,35,1.4,13.7,1.29
Kenyan Drake,10707,HB,MIA,14,1.0,8,74.4,,0,0,1,13.5,5,7,17,0,43.4,60.4,74.4,78.4,53.7,0.0,0,0,47,16.4,53,323,2,32,81.4,263,2.2,7,95.0,43,1,9.6,31,239,222,6.9,7.5,0.91
Wayne Gallman,11895,HB,NYG,13,0.1,7,81.0,0.0,0,1,0,10.5,4,8,21,0,45.4,35.2,70.0,85.7,54.3,0.0,0,1,11,14.1,29,205,2,34,80.5,165,1.0,2,83.8,42,1,2.0,4,193,206,6.1,5.7,1.17
Lamar Miller,7097,HB,HST,16,1.5,7,85.7,,0,0,0,0.0,0,17,13,0,90.1,84.5,68.9,66.9,75.1,0.0,0,0,32,24.8,120,483,0,36,69.6,336,3.5,17,122.9,42,3,8.5,41,327,311,8.6,9.1,0.97
Martellus Bennett,4375,TE,NE,9,5.6,3,73.2,55.6,5,9,1,9.1,3,11,19,0,57.8,76.5,59.2,71.6,57.0,30.1,87,1,33,10.7,31,289,4,30,81.0,234,54.0,156,82.0,41,0,15.6,45,286,170,5.7,9.5,1.22
Josh Gordon,7618,WR,CLV,5,17.5,2,43.9,35.7,5,14,0,5.3,1,12,8,0,69.0,73.9,76.2,,76.0,0.6,1,1,54,0.0,0,179,1,18,93.9,168,23.5,42,70.7,41,1,76.0,136,335,113,6.3,18.6,1.99
Cordarrelle Patterson,7810,WR,OAK,16,5.6,9,75.6,44.4,4,9,0,3.1,1,13,23,0,77.8,23.0,65.5,62.4,65.4,0.0,0,0,59,0.3,1,292,1,31,93.5,273,31.8,93,96.5,41,0,66.8,195,309,214,6.9,10.0,1.13
Demarcus Robinson,10760,WR,KC,17,10.7,1,61.0,33.3,1,3,0,10.7,3,17,16,0,43.1,76.1,54.5,62.4,53.9,0.2,1,2,33,0.2,1,411,2,25,95.6,393,18.5,76,68.0,41,1,81.3,334,269,67,2.7,10.8,0.68
T.J. Yeldon,9469,HB,JAX,12,1.4,6,85.4,50.0,2,4,0,5.4,2,17,15,0,61.9,34.9,64.0,46.3,77.4,1.5,3,0,40,21.5,43,200,1,35,74.5,149,1.0,2,95.8,41,0,2.5,5,287,261,7.5,8.2,1.93
Eli Rogers,9878,WR,PIT,15,7.6,1,56.1,44.4,4,9,0,14.8,4,12,25,0,51.8,82.9,54.2,,53.4,0.0,0,3,18,0.0,0,303,2,23,94.1,285,93.4,283,45.9,41,1,6.3,19,191,101,4.4,8.3,0.67
Odell Beckham Jr.,8647,WR,NYG,4,13.0,4,61.0,64.3,9,14,0,19.4,6,15,21,0,29.5,76.5,69.2,,70.0,0.0,0,1,48,0.0,0,153,3,25,94.1,144,12.4,19,97.8,41,3,87.6,134,302,71,2.8,12.1,2.1
Donte Moncrief,8725,WR,IND,12,14.6,2,63.4,62.5,5,8,2,13.3,4,22,14,0,44.0,75.7,61.1,,61.6,0.2,1,0,60,0.0,0,403,3,26,95.3,384,16.4,66,110.9,41,2,83.4,336,391,79,3.0,15.0,1.02
Tevin Coleman,9506,HB,ATL,17,2.8,6,77.5,66.7,2,3,0,11.4,4,15,2,0,49.8,79.7,70.1,77.2,71.6,0.4,1,1,39,17.0,47,277,0,31,80.1,222,9.0,25,116.8,40,3,11.2,31,341,273,8.8,11.0,1.54
Jay Ajayi,9582,HB,PHI,17,-1.5,6,75.0,,0,0,0,16.7,6,11,24,0,31.4,50.7,66.9,52.3,45.3,0.0,0,0,32,14.6,48,328,1,30,82.6,271,1.5,5,96.7,40,1,4.0,13,228,288,9.6,7.6,0.84
Kenny Britt,4953,WR,NE,12,12.3,5,50.0,63.6,7,11,0,20.0,5,9,19,0,29.9,74.9,56.2,,56.3,0.0,0,3,38,0.0,0,278,2,20,91.0,253,8.6,24,55.8,40,2,91.0,253,256,86,4.3,12.8,1.01
Kyle Juszczyk,7912,FB,SF,14,3.9,3,84.6,71.4,5,7,0,2.9,1,13,28,2,78.9,22.7,70.4,39.3,65.4,7.3,13,0,44,14.1,25,177,3,33,85.3,151,9.6,17,108.9,39,1,7.9,14,315,207,6.3,9.5,2.09
Brandon Coleman,9086,WR,NO,17,10.4,2,69.2,42.9,3,7,0,0.0,0,16,20,3,75.7,15.4,55.5,78.5,52.0,2.0,8,3,54,0.8,3,396,1,27,95.7,379,65.2,258,97.0,39,3,32.3,128,408,149,5.5,15.1,1.08
A.J. Derby,9635,TE,MIA,11,9.7,4,53.8,12.5,1,8,0,8.7,2,11,17,1,59.9,25.1,55.6,82.4,53.7,26.8,73,0,29,7.4,20,272,2,21,86.0,234,50.7,138,90.1,39,2,19.1,52,244,89,4.2,11.6,1.04
Isaiah Crowell,9295,HB,CLV,16,0.7,9,71.8,0.0,0,3,0,3.4,1,9,8,0,76.1,81.4,61.2,58.5,65.8,0.0,0,1,38,27.5,85,309,3,28,69.3,214,2.3,7,70.7,39,0,0.6,2,182,180,6.4,6.5,0.85
Kamar Aiken,6671,WR,IND,15,10.3,4,39.5,37.5,3,8,0,31.8,7,7,14,0,26.5,73.6,47.0,70.6,44.8,1.1,4,2,21,0.5,2,373,2,15,94.9,354,53.1,198,27.6,38,0,45.6,170,133,46,3.1,8.9,0.38
Rex Burkhead,7971,HB,NE,12,2.9,2,81.6,33.3,2,6,0,6.1,2,15,19,0,68.2,62.1,70.6,79.8,85.1,0.0,0,0,46,12.8,17,133,0,31,83.5,111,4.5,6,125.9,38,3,21.8,29,300,235,7.6,9.7,2.7
Geronimo Allison,11141,WR,GB,15,7.9,1,60.5,60.0,3,5,0,14.8,4,11,12,1,40.2,23.9,50.9,70.2,52.3,0.4,1,3,72,0.4,1,281,1,23,92.9,261,39.9,112,47.4,38,0,59.8,168,253,122,5.3,11.0,0.97
Vance McDonald,7836,TE,PIT,11,6.6,5,64.9,28.6,2,7,0,17.2,5,18,25,0,33.1,75.5,76.8,79.1,68.4,49.0,95,2,28,8.2,16,194,1,24,88.1,171,38.1,74,76.4,37,1,10.3,20,300,179,7.5,12.5,1.75
Demetrius Harris,8524,TE,KC,17,8.0,3,54.1,36.4,4,11,0,25.9,7,13,16,0,27.7,74.4,55.2,62.0,55.2,47.1,140,0,51,14.8,44,297,4,20,80.5,239,30.3,90,83.8,37,1,21.9,65,246,142,7.1,12.3,1.03
Danny Woodhead,4914,HB,BLT,8,2.8,1,89.2,33.3,1,3,0,0.0,0,9,3,0,88.7,80.0,71.7,66.2,73.9,0.0,0,1,22,18.3,26,142,0,33,79.6,113,19.0,27,77.9,37,0,14.8,21,200,120,3.6,6.1,1.77
O.J. Howard,11774,TE,TB,14,12.3,1,72.2,37.5,3,8,0,3.7,1,19,30,3,75.5,15.4,61.4,63.5,64.8,65.2,215,0,58,26.1,86,330,2,26,70.6,233,29.4,97,151.9,36,6,5.2,17,432,153,5.9,16.6,1.85
Chester Rogers,10918,WR,IND,11,9.4,4,63.9,0.0,0,7,0,11.5,3,16,14,0,51.8,81.3,58.1,62.2,59.4,0.0,0,1,61,0.4,1,285,3,23,94.7,270,40.0,114,85.9,36,1,59.6,170,284,102,4.4,12.3,1.05
Devontae Booker,10770,HB,DEN,13,2.1,5,83.3,50.0,2,4,0,3.2,1,13,10,1,78.0,47.8,64.4,79.3,67.4,0.0,0,0,29,14.4,30,208,1,30,80.8,168,6.7,14,98.5,36,0,10.6,22,275,230,7.7,9.2,1.64
Nick O'Leary,9627,TE,BUF,16,10.8,0,66.7,80.0,4,5,0,7.7,2,16,4,1,62.5,25.6,59.3,42.5,63.8,88.6,263,0,32,19.2,57,297,2,24,76.1,226,8.1,24,116.0,36,2,3.4,10,344,156,6.5,14.3,1.52
Frank Gore,2282,HB,IND,16,-0.9,5,80.6,,0,0,0,6.5,2,9,14,0,66.6,63.4,70.4,72.6,67.0,0.0,0,0,26,26.5,74,279,2,29,71.0,198,2.5,7,104.3,36,1,4.7,13,245,279,9.6,8.4,1.24
Terrelle Pryor Sr.,6944,WR,WAS,9,11.8,1,57.1,16.7,1,6,0,16.7,4,15,32,0,29.6,74.6,57.9,,57.4,0.0,0,0,44,0.0,0,247,1,20,95.5,236,16.2,40,87.8,35,1,83.8,207,240,61,3.1,12.0,1.02
C.J. Anderson,8101,HB,DEN,16,0.9,4,80.0,66.7,2,3,0,9.7,3,7,10,0,49.9,84.7,78.2,88.0,57.4,0.0,0,0,25,26.6,93,350,1,28,68.9,241,1.4,5,102.9,35,1,2.3,8,224,215,7.7,8.0,0.93
Nick Boyle,9604,TE,BLT,15,2.0,5,80.0,0.0,0,2,2,0.0,0,11,3,0,87.3,76.3,65.4,66.2,61.7,65.1,209,0,16,28.3,91,321,7,28,67.3,216,18.1,58,90.8,35,0,7.8,25,203,159,5.7,7.3,0.94
Charcandrick West,9047,HB,KC,14,0.4,3,85.3,50.0,2,4,0,0.0,0,7,16,1,87.6,44.1,60.1,36.7,63.2,2.9,6,0,25,11.1,23,207,2,29,83.6,173,2.4,5,104.8,34,2,4.8,10,151,140,4.8,5.2,0.87
Zach Miller,5104,TE,CHI,8,9.2,2,58.8,33.3,3,9,0,4.8,1,10,6,0,71.3,74.6,66.6,70.9,63.5,25.4,50,2,29,6.1,12,197,1,20,90.4,178,62.4,123,75.1,34,2,11.7,23,236,71,3.6,11.8,1.33
Jordan Matthews,8677,WR,BUF,10,7.0,2,73.5,57.1,4,7,1,7.4,2,14,4,1,65.2,26.4,52.7,64.9,52.0,0.3,1,0,47,0.3,1,327,4,25,94.5,309,73.1,239,107.7,34,1,26.6,87,282,132,5.3,11.3,0.91
Laquon Treadwell,10657,WR,MIN,18,12.5,0,58.8,50.0,3,6,0,4.8,1,11,18,1,70.5,24.5,53.3,,53.8,0.0,0,2,25,0.0,0,344,4,20,92.4,318,8.1,28,51.1,34,0,91.9,316,200,59,3.0,10.0,0.63
Chris Moore,10741,WR,BLT,12,14.1,2,52.9,57.1,4,7,0,14.3,3,11,3,0,43.5,79.9,59.0,,59.2,0.0,0,2,30,0.0,0,248,0,18,97.6,242,24.6,61,81.5,34,3,74.6,185,248,38,2.1,13.8,1.02
Joe Mixon,11803,HB,CIN,14,-1.1,3,88.2,50.0,1,2,0,6.3,2,9,7,2,67.5,50.9,72.1,48.5,52.2,0.6,1,0,67,11.6,21,181,0,30,86.7,157,2.8,5,101.8,34,0,1.7,3,287,318,10.6,9.6,1.83
Matt Breida,12271,HB,SF,16,1.1,1,61.8,0.0,0,2,0,22.2,6,9,28,0,29.0,70.1,63.9,28.9,51.0,0.0,0,1,32,14.1,27,192,2,21,82.8,159,5.2,10,73.2,34,1,10.4,20,180,164,7.8,8.6,1.13
Jamaal Williams,11889,HB,GB,14,1.9,2,75.8,0.0,0,2,0,10.7,3,12,12,0,52.7,90.3,61.9,89.5,52.0,0.0,0,1,54,22.9,62,271,0,25,73.8,200,2.2,6,105.9,33,2,14.8,40,262,253,10.1,10.5,1.31
Trey Burton,9185,TE,PHI,18,10.5,2,72.7,80.0,8,10,0,4.0,1,15,24,0,74.9,76.4,73.4,75.1,72.6,29.5,65,0,27,4.5,10,220,0,24,89.1,196,52.3,115,135.1,33,5,16.8,37,260,39,1.6,10.8,1.33
Jarius Wright,7118,WR,MIN,18,9.4,0,72.7,83.3,5,6,0,0.0,0,18,18,0,85.3,75.6,72.3,,72.9,2.1,5,0,33,0.0,0,234,1,24,94.0,220,80.8,189,121.4,33,2,17.1,40,305,112,4.7,12.7,1.39
Jordan Reed,7866,TE,WAS,6,5.9,3,81.8,66.7,4,6,1,3.6,1,10,32,1,75.7,26.7,64.9,36.2,64.8,41.0,68,0,20,11.4,19,166,2,27,84.9,141,38.0,63,113.5,33,2,18.7,31,211,81,3.0,7.8,1.5
Ezekiel Elliott,10638,HB,DAL,10,-0.1,4,78.8,66.7,2,3,0,3.7,1,6,9,0,75.5,83.8,69.5,47.6,54.6,0.3,1,1,72,13.1,43,328,0,26,81.4,267,5.8,19,108.2,33,2,5.8,19,269,287,11.0,10.3,1.01
Tavarres King,7943,WR,NYG,8,13.5,4,56.3,50.0,3,6,0,5.3,1,11,21,0,69.6,74.9,62.3,,62.4,0.0,0,0,57,0.0,0,262,1,18,95.0,249,15.6,41,111.5,32,3,84.4,221,240,83,4.6,13.3,0.96
Gerald Everett,11799,TE,LA,17,9.3,2,53.1,40.0,2,5,2,15.0,3,7,26,1,43.8,24.0,52.2,61.6,52.3,55.8,134,1,69,7.1,17,240,3,17,88.8,213,12.1,29,86.5,32,2,31.7,76,248,110,6.5,14.6,1.16
Jonnu Smith,11855,TE,TEN,18,6.9,3,65.6,40.0,4,10,1,8.7,2,6,31,0,59.2,75.2,53.6,66.0,54.2,64.3,162,1,32,27.8,70,252,6,21,67.5,170,21.4,54,87.5,32,2,7.1,18,176,113,5.4,8.4,1.04
Alex Collins,10805,HB,BLT,15,-0.1,10,71.9,100.0,1,1,0,14.8,4,7,3,2,40.2,43.9,83.4,39.4,38.8,0.0,0,0,37,19.7,27,137,1,23,78.8,108,2.9,4,86.3,32,0,4.4,6,187,193,8.4,8.1,1.73
Brandon Marshall,3064,WR,NYG,5,10.6,3,56.3,40.0,4,10,0,10.0,2,11,21,0,55.6,73.9,62.2,,60.5,0.0,0,1,18,0.0,0,183,0,18,92.9,170,3.8,7,56.0,32,0,96.2,176,154,45,2.5,8.6,0.91
Russell Shepard,8254,WR,CAR,15,8.7,3,54.8,16.7,1,6,0,29.2,7,9,5,1,27.3,25.7,46.0,,45.1,0.6,2,1,40,0.0,0,312,4,17,93.3,291,78.2,244,72.2,31,1,21.2,66,202,109,6.4,11.9,0.69
Tyler Boyd,10689,WR,CIN,10,6.9,1,71.0,75.0,3,4,0,12.0,3,14,7,0,49.3,74.9,62.0,,61.5,0.5,1,1,49,0.0,0,219,0,22,94.5,207,87.2,191,99.5,31,2,12.3,27,225,93,4.2,10.2,1.09
Austin Ekeler,12164,HB,LAC,13,0.5,12,87.1,100.0,1,1,0,6.9,2,12,27,1,65.2,29.3,74.6,68.8,82.7,0.7,1,0,38,11.0,16,145,0,27,84.1,122,7.6,11,136.4,31,3,20.7,30,279,254,9.4,10.3,2.29
