player_id,age,pff_id,adjusted_value,Year,Team,Net EPA,Win %,player,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,weighted_grade,weighted_average_grade
00-0020445,35.0,MISSING,10.587041300837514,2014,Lions,0.1,64.70%,Dominic Raiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025596,29.0,MISSING,7.638880353283195,2014,Lions,0.1,64.70%,Corey Hilliard,T,100.0,0.0,11.0,66.1,81.1,62.4,0.0,1.0,31.0,100.0,100.0,98.4,1.0,1.0,0.0,62.0,0.0,0.0,0.0,62.0,34.0,34.0,0.0,62.0,28.0,0.0,4098.2,MISSING
00-0029886,23.0,MISSING,0.0,2014,Lions,0.1,64.70%,LaAdrian Waddle,T,100.0,3.0,11.0,70.1,75.5,65.6,2.0,12.0,328.0,100.0,100.0,96.3,6.0,19.0,5.0,550.0,0.0,0.0,0.0,550.0,354.0,354.0,1.0,549.0,196.0,0.0,38555.0,MISSING
00-0029221,25.0,MISSING,0.0,2014,Lions,0.1,64.70%,Rodney Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030344,24.0,MISSING,0.0,2014,Lions,0.1,64.70%,Darren Keyton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030725,23.0,MISSING,0.0,2014,Lions,0.1,64.70%,Cornelius Lucas,T,100.0,0.0,11.0,61.2,69.3,54.5,4.0,17.0,333.0,100.0,100.0,95.0,4.0,27.0,6.0,515.0,0.0,0.0,152.0,515.0,347.0,347.0,0.0,363.0,168.0,0.0,31518.0,MISSING
00-0027875,25.0,MISSING,251.3259280210467,2014,Packers,0.17,72.20%,Bryan Bulaga,T,100.0,0.0,12.0,74.4,80.7,68.1,2.0,23.0,586.0,100.0,100.0,97.2,7.0,29.0,4.0,1064.0,0.0,0.0,0.0,1064.0,624.0,624.0,3.0,1061.0,440.0,0.0,79161.6,MISSING
00-0027970,25.0,MISSING,233.53490745643668,2014,Packers,0.17,72.20%,Derek Sherrod,T,100.0,0.0,12.0,43.9,43.7,46.5,2.0,3.0,82.0,100.0,100.0,93.3,1.0,8.0,3.0,140.0,0.0,2.0,18.0,140.0,89.0,89.0,1.0,113.0,51.0,6.0,6146.0,MISSING
00-0030074,22.0,MISSING,94.69943124527188,2014,Packers,0.17,72.20%,David Bakhtiari,T,100.0,1.0,12.0,72.3,85.7,54.2,6.0,20.0,658.0,100.0,100.0,97.0,9.0,33.0,7.0,1144.0,0.0,0.0,1144.0,1144.0,702.0,702.0,0.0,0.0,442.0,0.0,82711.2,69.32504327755336
00-0030076,23.0,MISSING,80.68110091791958,2014,Packers,0.17,72.20%,J.C. Tretter,T,100.0,0.0,12.0,51.7,43.8,66.2,1.0,2.0,19.0,100.0,100.0,86.8,2.0,4.0,1.0,60.0,0.0,9.0,25.0,60.0,22.0,22.0,0.0,11.0,38.0,15.0,3102.0,MISSING
00-0031019,23.0,MISSING,57.001600010185626,2014,Packers,0.17,72.20%,Corey Linsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027078,26.0,MISSING,51.97214979889144,2014,Packers,0.17,72.20%,T.J. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026275,28.0,MISSING,28.51144702596268,2014,Packers,0.17,72.20%,Josh Sitton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027112,28.0,MISSING,28.099472366455277,2014,Packers,0.17,72.20%,Jamon Meredith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028933,25.0,MISSING,0.0,2014,Packers,0.17,72.20%,Garth Gerhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030273,24.0,MISSING,0.0,2014,Packers,0.17,72.20%,Lane Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029254,25.0,MISSING,225.8988870595059,2014,Panthers,-0.01,47.10%,Amini Silatolu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031362,21.0,MISSING,129.9039293286819,2014,Panthers,-0.01,47.10%,Trai Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025446,29.0,MISSING,55.57318938939078,2014,Panthers,-0.01,47.10%,Ryan Kalil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027750,27.0,MISSING,43.4537870619844,2014,Panthers,-0.01,47.10%,Chris Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026715,28.0,MISSING,0.0,2014,Panthers,-0.01,47.10%,Garry Williams,T,100.0,0.0,5.0,65.4,80.5,57.3,0.0,0.0,11.0,100.0,100.0,100.0,0.0,0.0,0.0,26.0,0.0,0.0,2.0,26.0,12.0,12.0,0.0,20.0,14.0,4.0,1700.4,MISSING
00-0025925,29.0,MISSING,0.0,2014,Panthers,-0.01,47.10%,Fernando Velasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029400,25.0,MISSING,0.0,2014,Panthers,-0.01,47.10%,Nate Chandler,T,100.0,0.0,5.0,58.6,57.9,56.4,2.0,21.0,414.0,100.0,100.0,95.5,1.0,30.0,7.0,691.0,0.0,0.0,4.0,691.0,442.0,442.0,0.0,687.0,249.0,0.0,40492.6,MISSING
00-0029168,24.0,MISSING,0.0,2014,Panthers,-0.01,47.10%,Brian Folkerts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029164,25.0,MISSING,0.0,2014,Panthers,-0.01,47.10%,Mike Remmers,T,100.0,1.0,5.0,68.4,68.8,68.2,3.0,11.0,251.0,100.0,100.0,97.2,4.0,14.0,0.0,506.0,0.0,0.0,7.0,506.0,266.0,266.0,0.0,499.0,240.0,0.0,34610.4,MISSING
00-0028738,25.0,MISSING,0.0,2014,Panthers,-0.01,47.10%,Byron Bell,T,100.0,0.0,5.0,59.8,62.6,56.0,6.0,43.0,637.0,100.0,100.0,94.4,10.0,60.0,11.0,1157.0,0.0,0.0,1134.0,1157.0,679.0,679.0,0.0,0.0,478.0,23.0,69188.59999999999,71.06345514950165
00-0031197,25.0,MISSING,0.0,2014,Panthers,-0.01,47.10%,David Foucault,T,100.0,0.0,5.0,40.5,26.2,52.7,1.0,8.0,76.0,100.0,100.0,90.1,0.0,12.0,3.0,127.0,0.0,0.0,91.0,127.0,80.0,80.0,0.0,34.0,47.0,2.0,5143.5,MISSING
00-0031122,22.0,MISSING,0.0,2014,Panthers,-0.01,47.10%,Andrew Norwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027955,26.0,MISSING,320.6535532322126,2014,Patriots,0.11,79.00%,Nate Solder,T,99.9,2.0,19.0,74.1,72.2,70.5,10.0,18.0,738.0,99.9,99.9,97.2,8.0,35.0,7.0,1255.0,0.0,5.0,1225.0,1256.0,785.0,786.0,0.0,0.0,470.0,26.0,93069.6,65.3765455950541
00-0031174,23.0,MISSING,110.15285304677752,2014,Patriots,0.11,79.00%,Bryan Stork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027034,30.0,MISSING,102.85487214222474,2014,Patriots,0.11,79.00%,Sebastian Vollmer,T,100.0,1.0,19.0,76.1,77.1,68.2,6.0,24.0,712.0,100.0,100.0,97.3,3.0,34.0,4.0,1223.0,0.0,0.0,0.0,1223.0,759.0,759.0,0.0,1220.0,464.0,3.0,93070.3,70.43842931937172
00-0031067,21.0,MISSING,73.07232037211513,2014,Patriots,0.11,79.00%,Cam Fleming,T,100.0,0.0,19.0,62.5,40.2,67.7,1.0,7.0,95.0,100.0,100.0,94.7,1.0,9.0,1.0,244.0,0.0,0.0,0.0,244.0,103.0,103.0,86.0,36.0,141.0,122.0,15250.0,MISSING
00-0028076,26.0,MISSING,55.31697898768137,2014,Patriots,0.11,79.00%,Marcus Cannon,T,100.0,1.0,19.0,56.5,55.3,59.8,5.0,10.0,235.0,100.0,100.0,96.0,6.0,17.0,2.0,446.0,0.0,218.0,123.0,446.0,254.0,254.0,3.0,93.0,192.0,9.0,25199.0,MISSING
00-0025866,28.0,MISSING,0.0,2014,Patriots,0.11,79.00%,Ryan Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022979,31.0,MISSING,0.0,2014,Patriots,0.11,79.00%,Dan Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029965,24.0,MISSING,0.0,2014,Patriots,0.11,79.00%,Chris Barker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029992,24.0,MISSING,0.0,2014,Patriots,0.11,79.00%,Josh Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030011,26.0,MISSING,0.0,2014,Patriots,0.11,79.00%,Jordan Devey,T,100.0,1.0,19.0,46.1,31.1,59.6,3.0,9.0,159.0,100.0,100.0,95.6,5.0,13.0,1.0,297.0,0.0,104.0,0.0,297.0,176.0,176.0,189.0,0.0,121.0,4.0,13691.7,MISSING
00-0030579,25.0,MISSING,241.76030598629904,2014,Raiders,-0.21,18.80%,Menelik Watson,T,100.0,2.0,23.0,58.4,58.6,62.6,2.0,21.0,311.0,100.0,100.0,95.7,6.0,25.0,2.0,487.0,0.0,0.0,1.0,487.0,331.0,331.0,0.0,469.0,156.0,17.0,28440.8,MISSING
00-0027986,25.0,MISSING,179.46511575388655,2014,Raiders,-0.21,18.80%,Stefen Wisniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031367,23.0,MISSING,149.9963389439196,2014,Raiders,-0.21,18.80%,Gabe Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029699,28.0,MISSING,102.36676282221002,2014,Raiders,-0.21,18.80%,Tony Bergstrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023487,32.0,MISSING,34.042875947049446,2014,Raiders,-0.21,18.80%,Khalif Barnes,T,100.0,1.0,23.0,57.7,63.9,55.8,5.0,18.0,483.0,100.0,100.0,96.8,4.0,27.0,4.0,766.0,0.0,220.0,0.0,766.0,510.0,510.0,0.0,541.0,256.0,4.0,44198.2,MISSING
00-0029302,25.0,MISSING,26.119140006414483,2014,Raiders,-0.21,18.80%,Matt McCants,T,100.0,0.0,23.0,43.9,39.0,50.7,1.0,5.0,44.0,100.0,100.0,93.2,0.0,6.0,0.0,112.0,0.0,0.0,12.0,112.0,46.0,46.0,0.0,19.0,66.0,81.0,4916.8,MISSING
00-0024390,31.0,MISSING,9.500543206829104,2014,Raiders,-0.21,18.80%,Kevin Boothe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027297,27.0,MISSING,0.0,2014,Raiders,-0.21,18.80%,Austin Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023894,31.0,3459.0,0.0,2014,Raiders,-0.21,18.80%,Donald Penn,T,99.9,1.0,23.0,88.6,90.2,72.9,3.0,29.0,653.0,99.8,99.9,96.9,2.0,36.0,4.0,1020.0,0.0,0.0,1018.0,1021.0,690.0,691.0,0.0,1.0,330.0,2.0,90460.6,MISSING
00-0031386,21.0,MISSING,860.6568616536375,2014,Rams,-0.05,37.50%,Greg Robinson,T,100.0,0.0,26.0,61.3,61.0,67.5,9.0,11.0,400.0,100.0,100.0,95.7,11.0,27.0,7.0,724.0,0.0,163.0,561.0,724.0,434.0,434.0,0.0,0.0,290.0,0.0,44381.2,MISSING
00-0025820,29.0,MISSING,367.8794411714423,2014,Rams,-0.05,37.50%,Jake Long,T,100.0,0.0,26.0,71.8,79.4,59.0,4.0,13.0,251.0,100.0,100.0,95.4,1.0,20.0,3.0,434.0,0.0,0.0,433.0,434.0,266.0,266.0,0.0,0.0,168.0,1.0,31161.199999999997,MISSING
00-0027648,26.0,MISSING,207.9093269626205,2014,Rams,-0.05,37.50%,Rodger Saffold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028030,25.0,MISSING,96.23519778483777,2014,Rams,-0.05,37.50%,Joe Barksdale,T,100.0,0.0,26.0,73.0,68.2,79.6,4.0,40.0,562.0,100.0,100.0,94.8,6.0,51.0,7.0,996.0,0.0,0.0,0.0,996.0,604.0,604.0,0.0,978.0,392.0,18.0,72708.0,MISSING
00-0030534,24.0,MISSING,90.13545623890364,2014,Rams,-0.05,37.50%,Barrett Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024238,30.0,MISSING,75.69791482340202,2014,Rams,-0.05,37.50%,Davin Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029426,26.0,MISSING,26.76924061964463,2014,Rams,-0.05,37.50%,Brandon Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028177,26.0,MISSING,12.497533761217582,2014,Rams,-0.05,37.50%,Mike Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022832,33.0,MISSING,1.6297094492609794,2014,Rams,-0.05,37.50%,Scott Wells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028274,26.0,MISSING,0.0,2014,Rams,-0.05,37.50%,Tim Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026984,27.0,MISSING,288.4105217092819,2014,Ravens,0.07,61.10%,Eugene Monroe,T,100.0,2.0,3.0,65.8,74.7,58.0,6.0,14.0,398.0,100.0,100.0,96.7,9.0,23.0,3.0,728.0,0.0,0.0,728.0,728.0,428.0,428.0,0.0,0.0,300.0,0.0,47902.4,MISSING
00-0029259,25.0,MISSING,164.33462154641143,2014,Ravens,0.07,61.10%,Kelechi Osemele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028023,26.0,MISSING,105.3125186043372,2014,Ravens,0.07,61.10%,Jah Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029268,25.0,MISSING,98.60387238939444,2014,Ravens,0.07,61.10%,Gino Gradkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026223,28.0,MISSING,53.84125393981142,2014,Ravens,0.07,61.10%,Jeremy Zuttah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029893,24.0,MISSING,47.50502523249307,2014,Ravens,0.07,61.10%,Rick Wagner,T,100.0,0.0,3.0,80.2,81.7,73.3,1.0,20.0,508.0,100.0,100.0,97.5,2.0,23.0,2.0,969.0,0.0,0.0,0.0,969.0,552.0,552.0,0.0,969.0,417.0,0.0,77713.8,MISSING
00-0030996,23.0,MISSING,47.46271000653578,2014,Ravens,0.07,61.10%,John Urschel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025473,29.0,MISSING,38.22891757460068,2014,Ravens,0.07,61.10%,Marshal Yanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029895,23.0,MISSING,28.1545290671388,2014,Ravens,0.07,61.10%,Ryan Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030694,22.0,MISSING,0.0,2014,Ravens,0.07,61.10%,James Hurst,T,100.0,1.0,3.0,50.3,42.9,54.8,9.0,20.0,278.0,100.0,100.0,93.7,7.0,32.0,3.0,514.0,0.0,0.0,480.0,514.0,307.0,307.0,0.0,27.0,207.0,7.0,25854.199999999997,MISSING
00-0030067,23.0,MISSING,146.67122621801738,2014,Saints,-0.04,43.80%,Terron Armstead,T,100.0,0.0,20.0,78.6,78.9,72.8,4.0,18.0,483.0,100.0,100.0,97.1,6.0,25.0,3.0,836.0,0.0,0.0,836.0,836.0,522.0,522.0,0.0,0.0,314.0,0.0,65709.59999999999,MISSING
00-0025416,30.0,MISSING,90.97118280539252,2014,Saints,-0.04,43.80%,Ben Grubbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029546,24.0,MISSING,53.07457537001245,2014,Saints,-0.04,43.80%,Senio Kelemete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027781,26.0,MISSING,28.397157564146077,2014,Saints,-0.04,43.80%,Eric Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024323,31.0,MISSING,21.42556435477176,2014,Saints,-0.04,43.80%,Jahri Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024424,30.0,MISSING,5.566779649660834,2014,Saints,-0.04,43.80%,Zach Strief,T,100.0,0.0,20.0,76.4,76.4,69.9,6.0,31.0,653.0,100.0,100.0,96.7,3.0,40.0,3.0,1058.0,0.0,0.0,0.0,1058.0,693.0,693.0,0.0,1058.0,365.0,0.0,80831.20000000001,MISSING
00-0021267,35.0,MISSING,3.785997750697258,2014,Saints,-0.04,43.80%,Jonathan Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028862,25.0,MISSING,0.0,2014,Saints,-0.04,43.80%,Bryce Harris,T,100.0,0.0,20.0,56.8,61.0,51.0,7.0,19.0,256.0,100.0,100.0,94.9,4.0,26.0,0.0,387.0,0.0,0.0,303.0,387.0,265.0,265.0,0.0,81.0,122.0,3.0,21981.6,MISSING
00-0030313,24.0,MISSING,0.0,2014,Saints,-0.04,43.80%,Nick Becton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030217,25.0,MISSING,0.0,2014,Saints,-0.04,43.80%,Tim Lelito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027859,25.0,MISSING,425.8873840248471,2014,Seahawks,0.21,73.70%,Russell Okung,T,100.0,2.0,29.0,71.4,80.5,63.8,3.0,21.0,551.0,100.0,100.0,97.5,11.0,26.0,2.0,1050.0,0.0,0.0,1049.0,1050.0,573.0,573.0,0.0,0.0,477.0,0.0,74970.0,MISSING
00-0027963,25.0,MISSING,267.1602895688691,2014,Seahawks,0.21,73.70%,James Carpenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031282,23.0,MISSING,188.0795140943699,2014,Seahawks,0.21,73.70%,Justin Britt,T,100.0,0.0,29.0,72.1,55.4,83.8,6.0,41.0,598.0,100.0,100.0,95.2,8.0,52.0,5.0,1164.0,0.0,0.0,0.0,1164.0,625.0,625.0,0.0,1164.0,539.0,0.0,83924.4,63.88356997971602
00-0027025,28.0,MISSING,118.51402087743604,2014,Seahawks,0.21,73.70%,Max Unger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028139,26.0,MISSING,23.63357520472382,2014,Seahawks,0.21,73.70%,Stephen Schilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029146,25.0,7209.0,16.378132838627927,2014,Seahawks,0.21,73.70%,J.R. Sweezy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027309,27.0,MISSING,0.0,2014,Seahawks,0.21,73.70%,Lemuel Jeanpierre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029470,25.0,MISSING,0.0,2014,Seahawks,0.21,73.70%,Andrew McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030899,23.0,MISSING,0.0,2014,Seahawks,0.21,73.70%,Garry Gilliam,T,98.8,0.0,29.0,73.4,64.1,65.1,0.0,2.0,20.0,95.2,95.8,95.0,2.0,2.0,0.0,79.0,0.0,24.0,1.0,80.0,23.0,24.0,0.0,0.0,56.0,54.0,5872.0,MISSING
00-0030268,23.0,MISSING,0.0,2014,Seahawks,0.21,73.70%,Patrick Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030207,23.0,MISSING,0.0,2014,Seahawks,0.21,73.70%,Alvin Bailey,T,100.0,0.0,29.0,64.1,73.8,62.2,2.0,13.0,230.0,100.0,100.0,95.9,5.0,17.0,2.0,494.0,0.0,214.0,184.0,494.0,240.0,240.0,2.0,69.0,254.0,24.0,31665.4,MISSING
00-0029678,24.0,MISSING,301.2763778861303,2014,Steelers,0.05,64.70%,David DeCastro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027870,25.0,MISSING,282.24549621443344,2014,Steelers,0.05,64.70%,Maurkice Pouncey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029202,24.0,MISSING,175.3359632923575,2014,Steelers,0.05,64.70%,Mike Adams,T,100.0,0.0,25.0,56.5,61.1,49.2,3.0,15.0,229.0,100.0,100.0,94.8,2.0,21.0,3.0,381.0,0.0,0.0,0.0,381.0,245.0,245.0,0.0,365.0,136.0,16.0,21526.5,MISSING
00-0028001,26.0,MISSING,141.86368107815937,2014,Steelers,0.05,64.70%,Marcus Gilbert,T,100.0,1.0,25.0,74.8,73.9,75.7,4.0,23.0,474.0,100.0,100.0,95.7,6.0,34.0,7.0,820.0,0.0,0.0,0.0,820.0,507.0,507.0,0.0,820.0,313.0,0.0,61336.0,MISSING
00-0031314,23.0,MISSING,49.09804571651686,2014,Steelers,0.05,64.70%,Wesley Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026247,29.0,MISSING,39.391281438615415,2014,Steelers,0.05,64.70%,Cody Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029316,25.0,MISSING,12.58309578676374,2014,Steelers,0.05,64.70%,Kelvin Beachum,T,100.0,1.0,25.0,82.7,90.5,67.7,4.0,13.0,697.0,100.0,100.0,97.8,8.0,24.0,7.0,1185.0,0.0,0.0,1185.0,1185.0,746.0,746.0,0.0,0.0,439.0,0.0,97999.5,83.19236577181208
00-0026561,28.0,MISSING,0.0,2014,Steelers,0.05,64.70%,Ramon Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029963,23.0,MISSING,0.0,2014,Steelers,0.05,64.70%,Christopher Hubbard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031410,23.0,MISSING,310.16426883281133,2014,Texans,0.11,56.30%,Xavier Su'a-Filo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029679,25.0,MISSING,130.9298702847385,2014,Texans,0.11,56.30%,Brandon Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026166,29.0,MISSING,130.19311385466744,2014,Texans,0.11,56.30%,Duane Brown,T,100.0,1.0,13.0,80.3,84.4,73.0,9.0,14.0,541.0,100.0,100.0,97.5,7.0,25.0,2.0,1100.0,0.0,0.0,1093.0,1100.0,583.0,583.0,0.0,0.0,517.0,7.0,88330.0,MISSING
00-0029413,25.0,MISSING,97.16198580082197,2014,Texans,0.11,56.30%,Ben Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028152,26.0,MISSING,18.857398870259313,2014,Texans,0.11,56.30%,Derek Newton,T,100.0,0.0,13.0,78.8,62.5,87.3,6.0,36.0,544.0,100.0,100.0,95.8,5.0,44.0,2.0,1108.0,0.0,0.0,11.0,1108.0,586.0,586.0,71.0,1026.0,522.0,0.0,87310.4,MISSING
00-0023633,32.0,MISSING,4.890299212612292,2014,Texans,0.11,56.30%,Chris Myers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022245,32.0,MISSING,0.0,2014,Texans,0.11,56.30%,Tyson Clabo,T,100.0,0.0,13.0,71.6,56.5,75.3,1.0,4.0,44.0,100.0,100.0,94.3,0.0,5.0,0.0,99.0,0.0,0.0,1.0,99.0,47.0,47.0,0.0,84.0,52.0,14.0,7088.4,MISSING
00-0028998,24.0,MISSING,0.0,2014,Texans,0.11,56.30%,Jeff Adams,T,100.0,0.0,13.0,61.2,74.5,MISSING,0.0,0.0,2.0,100.0,100.0,100.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,122.4,MISSING
00-0031442,23.0,MISSING,519.1343265344232,2014,Titans,-0.16,12.50%,Taylor Lewan,T,100.0,0.0,31.0,81.0,78.6,87.4,2.0,5.0,203.0,100.0,100.0,96.3,5.0,11.0,4.0,353.0,0.0,0.0,341.0,353.0,218.0,218.0,0.0,0.0,135.0,12.0,28593.0,MISSING
00-0030593,22.0,MISSING,486.3993269537819,2014,Titans,-0.16,12.50%,Chance Warmack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026999,28.0,MISSING,186.18682680773335,2014,Titans,-0.16,12.50%,Michael Oher,T,100.0,2.0,31.0,64.1,67.8,58.6,4.0,26.0,397.0,100.0,100.0,94.7,6.0,36.0,6.0,651.0,0.0,0.0,3.0,651.0,419.0,419.0,0.0,647.0,232.0,1.0,41729.1,MISSING
00-0027027,28.0,MISSING,114.98806889285984,2014,Titans,-0.16,12.50%,Andy Levitre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030486,23.0,MISSING,96.88691837887748,2014,Titans,-0.16,12.50%,Brian Schwenke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023461,32.0,MISSING,52.932570000461226,2014,Titans,-0.16,12.50%,Chris Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023476,31.0,MISSING,40.652253468050574,2014,Titans,-0.16,12.50%,Michael Roos,T,100.0,0.0,31.0,80.3,84.2,77.5,0.0,8.0,181.0,100.0,100.0,97.2,3.0,9.0,1.0,289.0,0.0,0.0,289.0,289.0,187.0,187.0,0.0,0.0,102.0,0.0,23206.7,MISSING
00-0028113,25.0,MISSING,35.161240375774206,2014,Titans,-0.16,12.50%,Byron Stingily,T,100.0,1.0,31.0,66.5,58.5,75.7,2.0,12.0,140.0,100.0,100.0,95.0,2.0,14.0,0.0,243.0,0.0,0.0,19.0,243.0,149.0,149.0,0.0,204.0,94.0,20.0,16159.5,MISSING
00-0027781,26.0,MISSING,28.397157564146077,2014,Titans,-0.16,12.50%,Eric Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027112,28.0,MISSING,28.099472366455277,2014,Titans,-0.16,12.50%,Jamon Meredith,T,99.5,1.0,31.0,53.1,55.2,60.2,1.0,7.0,121.0,99.2,99.2,93.4,3.0,12.0,4.0,209.0,0.0,0.0,126.0,210.0,129.0,130.0,0.0,70.0,80.0,14.0,11151.0,MISSING
00-0023620,32.0,MISSING,6.000398926370371,2014,Titans,-0.16,12.50%,Will Svitek,T,100.0,0.0,31.0,56.2,48.0,60.6,4.0,11.0,116.0,100.0,100.0,88.4,0.0,21.0,6.0,188.0,0.0,0.0,188.0,188.0,127.0,127.0,0.0,0.0,61.0,0.0,10565.6,MISSING
00-0029779,22.0,MISSING,0.0,2014,Titans,-0.16,12.50%,Terren Jones,T,100.0,0.0,31.0,56.7,60.9,64.5,1.0,1.0,35.0,100.0,100.0,91.4,1.0,4.0,2.0,42.0,0.0,0.0,0.0,42.0,36.0,36.0,0.0,42.0,6.0,0.0,2381.4,MISSING
00-0029687,25.0,MISSING,572.734456044246,2014,Vikings,-0.04,43.80%,Matt Kalil,T,100.0,2.0,18.0,65.7,65.2,69.3,7.0,36.0,603.0,100.0,100.0,94.4,12.0,55.0,12.0,1025.0,0.0,0.0,1024.0,1025.0,642.0,642.0,0.0,0.0,383.0,1.0,67342.5,MISSING
00-0027667,26.0,MISSING,132.50238787867983,2014,Vikings,-0.04,43.80%,Vladimir Ducasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027030,28.0,MISSING,109.61227376763128,2014,Vikings,-0.04,43.80%,Phil Loadholt,T,100.0,0.0,18.0,75.4,67.9,76.2,6.0,22.0,428.0,100.0,100.0,95.6,3.0,33.0,5.0,715.0,0.0,0.0,0.0,715.0,454.0,454.0,0.0,715.0,261.0,0.0,53911.00000000001,MISSING
00-0031069,22.0,MISSING,69.14698228548633,2014,Vikings,-0.04,43.80%,David Yankey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028110,26.0,MISSING,36.72452523086332,2014,Vikings,-0.04,43.80%,Brandon Fusco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
