player,grade,model_grade,stats_grade,snaps,primary_team,teams,rank_overall,tier,rank_in_tier,position_key,position_label,season_year
Dante Stills,66.28,55.58,73.59,532.0,Cardinals,Cardinals,57,Starter,33,DI,Defensive Interior,2024
Jowon Briggs,66.04,64.7,78.92,133.0,Browns,Browns,58,Starter,34,DI,Defensive Interior,2024
Naquan Jones,66.03,55.15,78.03,260.0,Cardinals,Cardinals,59,Starter,35,DI,Defensive Interior,2024
Jer'Zhan Newton,66.01,51.95,75.07,586.0,Commanders,Commanders,60,Starter,36,DI,Defensive Interior,2024
Zach Harrison,65.96,56.56,70.36,272.0,Falcons,Falcons,61,Starter,37,DI,Defensive Interior,2024
Tyler Davis,65.95,51.77,75.14,354.0,Rams,Rams,62,Starter,38,DI,Defensive Interior,2024
DaQuan Jones,65.88,59.98,69.84,629.0,Bills,Bills,63,Starter,39,DI,Defensive Interior,2024
Evan Anderson,65.68,57.72,74.51,267.0,49ers,49ers,64,Starter,40,DI,Defensive Interior,2024
Bobby Brown III,65.43,59.6,69.2,513.0,Rams,Rams,65,Starter,41,DI,Defensive Interior,2024
Roy Robertson-Harris,65.42,52.35,73.5,398.0,Seahawks,Seahawks,66,Starter,42,DI,Defensive Interior,2024
Elijah Garcia,65.31,59.23,81.4,143.0,Giants,Giants,67,Starter,43,DI,Defensive Interior,2024
Thomas Booker IV,65.3,54.05,74.62,172.0,Eagles,Eagles,68,Starter,44,DI,Defensive Interior,2024
Jeremiah Pharms Jr.,65.17,56.69,71.59,457.0,Patriots,Patriots,69,Starter,45,DI,Defensive Interior,2024
Roy Lopez,65.12,54.21,72.67,464.0,Cardinals,Cardinals,70,Starter,46,DI,Defensive Interior,2024
Kevin Givens,64.95,54.35,76.79,185.0,49ers,49ers,71,Starter,47,DI,Defensive Interior,2024
Folorunso Fatukasi,64.69,50.22,77.58,366.0,Texans,Texans,72,Starter,48,DI,Defensive Interior,2024
Larry Ogunjobi,64.59,48.16,76.84,550.0,Steelers,Steelers,73,Starter,49,DI,Defensive Interior,2024
Khyiris Tonga,64.46,58.12,70.97,229.0,Cardinals,Cardinals,74,Starter,50,DI,Defensive Interior,2024
Harrison Phillips,64.38,53.21,70.55,701.0,Vikings,Vikings,75,Starter,51,DI,Defensive Interior,2024
Khalil Davis,64.33,53.06,77.03,209.0,49ers,49ers,76,Starter,52,DI,Defensive Interior,2024
DaVon Hamilton,64.11,51.39,75.02,626.0,Jaguars,Jaguars,77,Starter,53,DI,Defensive Interior,2024
Javon Kinlaw,64.07,53.54,72.18,695.0,Jets,Jets,78,Starter,54,DI,Defensive Interior,2024
Kentavius Street,63.94,53.29,73.35,280.0,Falcons,Falcons,79,Starter,55,DI,Defensive Interior,2024
A'Shawn Robinson,63.69,49.2,75.42,761.0,Panthers,Panthers,80,Starter,56,DI,Defensive Interior,2024
Morgan Fox,63.64,47.64,74.64,619.0,Chargers,Chargers,81,Starter,57,DI,Defensive Interior,2024
Taven Bryan,63.55,53.65,68.68,340.0,Colts,Colts,82,Starter,58,DI,Defensive Interior,2024
Solomon Thomas,63.44,48.78,73.68,458.0,Jets,Jets,83,Starter,59,DI,Defensive Interior,2024
Andrew Billings,63.37,56.9,70.84,297.0,Bears,Bears,84,Starter,60,DI,Defensive Interior,2024
Logan Hall,63.31,54.9,66.73,571.0,Buccaneers,Buccaneers,85,Starter,61,DI,Defensive Interior,2024
Neville Gallimore,63.31,51.55,70.89,308.0,Rams,Rams,86,Starter,62,DI,Defensive Interior,2024
Da'Shawn Hand,62.86,55.71,69.12,564.0,Dolphins,Dolphins,87,Starter,63,DI,Defensive Interior,2024
Byron Cowart,62.78,49.52,72.73,335.0,Bears,Bears,88,Starter,64,DI,Defensive Interior,2024
James Lynch,62.72,51.85,70.23,243.0,Titans,Titans,89,Starter,65,DI,Defensive Interior,2024
Colby Wooden,62.69,54.3,69.01,260.0,Packers,Packers,90,Starter,66,DI,Defensive Interior,2024
Eddie Goldman,62.67,48.3,73.34,330.0,Falcons,Falcons,91,Starter,67,DI,Defensive Interior,2024
Mike Pennel,62.67,50.23,73.63,365.0,Chiefs,Chiefs,92,Starter,68,DI,Defensive Interior,2024
Adetomiwa Adebawore,62.61,57.0,71.15,137.0,Colts,Colts,93,Starter,69,DI,Defensive Interior,2024
Bryan Bresee,62.53,49.37,70.68,708.0,Saints,Saints,94,Starter,70,DI,Defensive Interior,2024
Greg Gaines,62.52,52.82,68.04,421.0,Buccaneers,Buccaneers,95,Starter,71,DI,Defensive Interior,2024
Maliek Collins,62.5,50.45,70.03,715.0,49ers,49ers,96,Starter,72,DI,Defensive Interior,2024
Jeremiah Ledbetter,62.49,53.22,71.7,441.0,Jaguars,Jaguars,97,Starter,73,DI,Defensive Interior,2024
McKinnley Jackson,62.26,53.1,71.12,248.0,Bengals,Bengals,98,Starter,74,DI,Defensive Interior,2024
Maurice Hurst,62.26,53.28,76.47,164.0,Browns,Browns,99,Starter,75,DI,Defensive Interior,2024
Khalen Saunders,62.2,51.53,70.46,460.0,Saints,Saints,100,Starter,76,DI,Defensive Interior,2024
Mazi Smith,62.17,50.32,69.03,524.0,Cowboys,Cowboys,101,Starter,77,DI,Defensive Interior,2024
Zacch Pickens,62.11,53.55,71.56,228.0,Bears,Bears,102,Starter,78,DI,Defensive Interior,2024
Sheldon Rankins,62.01,52.14,73.24,287.0,Bengals,Bengals,103,Starter,79,DI,Defensive Interior,2024
Jonathan Bullard,61.73,47.55,72.1,590.0,Vikings,Vikings,104,Rotation/backup,1,DI,Defensive Interior,2024
Quinton Jefferson,61.69,47.22,73.98,258.0,Bills,Bills,105,Rotation/backup,2,DI,Defensive Interior,2024
Patrick O'Connor,61.61,50.91,74.13,235.0,Lions,Lions,106,Rotation/backup,3,DI,Defensive Interior,2024
Davon Godchaux,61.52,47.31,70.73,680.0,Patriots,Patriots,107,Rotation/backup,4,DI,Defensive Interior,2024
Jonah Laulu,61.5,48.57,71.79,474.0,Raiders,Raiders,108,Rotation/backup,5,DI,Defensive Interior,2024
Moro Ojomo,61.49,60.87,61.09,465.0,Eagles,Eagles,109,Rotation/backup,6,DI,Defensive Interior,2024
Adam Butler,61.43,45.66,72.21,856.0,Raiders,Raiders,110,Rotation/backup,7,DI,Defensive Interior,2024
Austin Johnson,61.33,50.05,69.74,353.0,Bills,Bills,111,Rotation/backup,8,DI,Defensive Interior,2024
Tommy Togiai,61.25,52.19,73.8,280.0,Texans,Texans,112,Rotation/backup,9,DI,Defensive Interior,2024
Broderick Washington,61.2,49.86,67.53,488.0,Ravens,Ravens,113,Rotation/backup,10,DI,Defensive Interior,2024
Jordan Phillips,61.2,50.06,72.51,185.0,Bills,Bills,114,Rotation/backup,11,DI,Defensive Interior,2024
Jonah Williams,61.19,53.07,69.37,108.0,Lions,Lions,115,Rotation/backup,12,DI,Defensive Interior,2024
Justin Jones,61.19,53.01,72.61,100.0,Cardinals,Cardinals,116,Rotation/backup,13,DI,Defensive Interior,2024
Isaiahh Loudermilk,60.94,54.28,64.59,255.0,Steelers,Steelers,117,Rotation/backup,14,DI,Defensive Interior,2024
Tershawn Wharton,60.93,50.76,68.92,733.0,Chiefs,Chiefs,118,Rotation/backup,15,DI,Defensive Interior,2024
Nathan Shepherd,60.8,47.1,70.09,567.0,Saints,Saints,119,Rotation/backup,16,DI,Defensive Interior,2024
Jalyn Holmes,60.8,50.2,74.4,337.0,Commanders,Commanders,120,Rotation/backup,17,DI,Defensive Interior,2024
Elijah Chatman,60.8,54.25,62.35,423.0,Giants,Giants,121,Rotation/backup,18,DI,Defensive Interior,2024
D.J. Davidson,60.67,53.53,69.3,261.0,Giants,Giants,122,Rotation/backup,19,DI,Defensive Interior,2024
Ta'Quon Graham,60.61,58.14,64.31,193.0,Falcons,Falcons,123,Rotation/backup,20,DI,Defensive Interior,2024
Montravius Adams,60.35,50.98,68.72,207.0,Steelers,Steelers,124,Rotation/backup,21,DI,Defensive Interior,2024
Jerry Tillery,60.34,51.48,64.68,482.0,Vikings,Vikings,125,Rotation/backup,22,DI,Defensive Interior,2024
Bilal Nichols,60.17,49.81,72.0,173.0,Cardinals,Cardinals,126,Rotation/backup,23,DI,Defensive Interior,2024
Linval Joseph,60.15,43.78,76.45,264.0,Cowboys,Cowboys,127,Rotation/backup,24,DI,Defensive Interior,2024
Carlos Watkins,60.08,52.9,69.32,228.0,Cowboys,Cowboys,128,Rotation/backup,25,DI,Defensive Interior,2024
John Ridgeway,59.98,51.22,66.56,263.0,Saints,Saints,129,Rotation/backup,26,DI,Defensive Interior,2024
DeShawn Williams,59.91,47.63,70.5,338.0,Panthers,Panthers,130,Rotation/backup,27,DI,Defensive Interior,2024
Jordan Jefferson,59.85,60.07,65.2,151.0,Jaguars,Jaguars,131,Rotation/backup,28,DI,Defensive Interior,2024
Raekwon Davis,59.72,50.78,63.89,349.0,Colts,Colts,132,Rotation/backup,29,DI,Defensive Interior,2024
Bruce Hector,59.71,55.88,73.54,118.0,Jets,Jets,133,Rotation/backup,30,DI,Defensive Interior,2024
Kurt Hinish,59.67,52.98,65.94,231.0,Texans,Texans,134,Rotation/backup,31,DI,Defensive Interior,2024
Derrick Nnadi,59.29,49.67,63.91,248.0,Chiefs,Chiefs,135,Rotation/backup,32,DI,Defensive Interior,2024
Johnathan Hankins,59.26,42.96,72.91,389.0,Seahawks,Seahawks,136,Rotation/backup,33,DI,Defensive Interior,2024
John Jenkins,59.18,42.21,71.38,606.0,Raiders,Raiders,137,Rotation/backup,34,DI,Defensive Interior,2024
Shy Tuttle,58.83,46.45,67.39,610.0,Panthers,Panthers,138,Rotation/backup,35,DI,Defensive Interior,2024
C.J. Brewer,58.72,51.15,67.17,159.0,Buccaneers,Buccaneers,139,Rotation/backup,36,DI,Defensive Interior,2024
Benito Jones,58.68,48.15,64.21,481.0,Dolphins,Dolphins,140,Rotation/backup,37,DI,Defensive Interior,2024
Ruke Orhorhoro,58.44,56.38,66.08,147.0,Falcons,Falcons,141,Rotation/backup,38,DI,Defensive Interior,2024
Tyler Lacy,58.39,51.69,63.9,340.0,Jaguars,Jaguars,142,Rotation/backup,39,DI,Defensive Interior,2024
Maason Smith,58.24,50.18,68.36,384.0,Jaguars,Jaguars,143,Rotation/backup,40,DI,Defensive Interior,2024
Dean Lowry,58.16,47.68,69.89,159.0,Steelers,Steelers,144,Rotation/backup,41,DI,Defensive Interior,2024
Zach Carter,57.8,51.49,62.28,263.0,Raiders,Raiders,145,Rotation/backup,42,DI,Defensive Interior,2024
Sheldon Day,57.45,48.83,68.49,339.0,Commanders,Commanders,146,Rotation/backup,43,DI,Defensive Interior,2024
Jordan Elliott,57.16,49.2,61.29,440.0,49ers,49ers,147,Rotation/backup,44,DI,Defensive Interior,2024
Jay Tufele,56.72,50.82,64.79,242.0,Bengals,Bengals,148,Rotation/backup,45,DI,Defensive Interior,2024
Jordon Riley,56.69,51.09,64.92,248.0,Giants,Giants,149,Rotation/backup,46,DI,Defensive Interior,2024
Ben Stille,56.22,53.77,66.73,120.0,Cardinals,Cardinals,150,Rotation/backup,47,DI,Defensive Interior,2024
Daniel Ekuale,55.96,47.69,65.24,723.0,Patriots,Patriots,151,Rotation/backup,48,DI,Defensive Interior,2024
DeWayne Carter,55.7,48.84,64.62,315.0,Bills,Bills,152,Rotation/backup,49,DI,Defensive Interior,2024
Jordan Jackson,55.45,46.06,59.83,329.0,Broncos,Broncos,153,Rotation/backup,50,DI,Defensive Interior,2024
Rakeem Nunez-Roches,55.44,42.18,65.22,608.0,Giants,Giants,154,Rotation/backup,51,DI,Defensive Interior,2024
Jaden Crumedy,55.16,54.18,70.66,121.0,Panthers,Panthers,155,Rotation/backup,52,DI,Defensive Interior,2024
L.J. Collier,55.04,45.72,67.13,588.0,Cardinals,Cardinals,156,Rotation/backup,53,DI,Defensive Interior,2024
Eric Johnson,54.94,52.89,57.28,178.0,Patriots,Patriots,157,Rotation/backup,54,DI,Defensive Interior,2024
Darius Robinson,54.7,55.18,65.77,184.0,Cardinals,Cardinals,158,Rotation/backup,55,DI,Defensive Interior,2024
Chris Williams,54.15,46.47,63.19,367.0,Bears,Bears,159,Rotation/backup,56,DI,Defensive Interior,2024
Otito Ogbonnia,53.76,46.87,61.18,538.0,Chargers,Chargers,160,Rotation/backup,57,DI,Defensive Interior,2024
Kris Jenkins,53.53,49.9,60.66,496.0,Bengals,Bengals,161,Rotation/backup,58,DI,Defensive Interior,2024
Phidarian Mathis,53.02,51.38,58.84,257.0,Jets,Jets,162,Rotation/backup,59,DI,Defensive Interior,2024
Keondre Coburn,52.92,55.48,52.13,125.0,Titans,Titans,163,Rotation/backup,60,DI,Defensive Interior,2024
LaBryan Ray,51.66,43.49,55.56,626.0,Panthers,Panthers,164,Rotation/backup,61,DI,Defensive Interior,2024
Matthew Butler,51.3,55.88,56.07,101.0,Raiders,Raiders,165,Rotation/backup,62,DI,Defensive Interior,2024
Mekhi Wingo,50.6,52.65,50.62,177.0,Lions,Lions,166,Rotation/backup,63,DI,Defensive Interior,2024
Kalia Davis,50.29,49.73,54.98,259.0,49ers,49ers,167,Rotation/backup,64,DI,Defensive Interior,2024
Nick Bosa,92.84,95.17,88.33,693.0,49ers,49ers,1,Elite,1,ED,Edge,2024
Myles Garrett,92.41,94.59,86.44,822.0,Browns,Browns,2,Elite,2,ED,Edge,2024
Will Anderson Jr.,91.69,93.89,86.15,645.0,Texans,Texans,3,Elite,3,ED,Edge,2024
Micah Parsons,91.24,89.1,90.57,694.0,Cowboys,Cowboys,4,Elite,4,ED,Edge,2024
T.J. Watt,90.64,92.51,86.17,1002.0,Steelers,Steelers,5,Elite,5,ED,Edge,2024
Jared Verse,89.08,94.25,80.55,933.0,Rams,Rams,6,Elite,6,ED,Edge,2024
Greg Rousseau,86.98,89.64,81.27,861.0,Bills,Bills,7,Elite,7,ED,Edge,2024
Khalil Mack,86.34,83.39,84.2,668.0,Chargers,Chargers,8,Elite,8,ED,Edge,2024
Trey Hendrickson,85.54,80.89,85.15,823.0,Bengals,Bengals,9,Elite,9,ED,Edge,2024
Rashan Gary,85.37,83.05,84.4,670.0,Packers,Packers,10,Elite,10,ED,Edge,2024
Aidan Hutchinson,84.84,86.17,85.64,280.0,Lions,Lions,11,Elite,11,ED,Edge,2024
Joey Bosa,84.4,84.38,86.04,503.0,Chargers,Chargers,12,Elite,12,ED,Edge,2024
Maxx Crosby,83.21,85.96,79.21,766.0,Raiders,Raiders,13,Elite,13,ED,Edge,2024
Danielle Hunter,83.07,76.5,83.77,859.0,Texans,Texans,14,Elite,14,ED,Edge,2024
Montez Sweat,80.89,78.22,79.05,616.0,Bears,Bears,15,Elite,15,ED,Edge,2024
Nik Bonitto,80.45,67.07,86.5,761.0,Broncos,Broncos,16,Elite,16,ED,Edge,2024
Yaya Diaby,80.19,78.37,77.16,841.0,Buccaneers,Buccaneers,17,Elite,17,ED,Edge,2024
Alex Highsmith,79.85,81.13,77.01,592.0,Steelers,Steelers,18,Good,1,ED,Edge,2024
Brian Burns,78.84,71.75,80.46,865.0,Giants,Giants,19,Good,2,ED,Edge,2024
Von Miller,78.56,65.27,87.27,332.0,Bills,Bills,20,Good,3,ED,Edge,2024
Chop Robinson,78.44,69.6,80.92,565.0,Dolphins,Dolphins,21,Good,4,ED,Edge,2024
Jonathan Greenard,77.26,69.59,80.72,969.0,Vikings,Vikings,22,Good,5,ED,Edge,2024
Nolan Smith,77.21,70.46,78.05,725.0,Eagles,Eagles,23,Good,6,ED,Edge,2024
Zaven Collins,76.07,71.75,75.0,600.0,Cardinals,Cardinals,24,Good,7,ED,Edge,2024
Odafe Oweh,75.9,75.75,72.17,683.0,Ravens,Ravens,25,Good,8,ED,Edge,2024
Tuli Tuipulotu,75.8,72.19,74.17,774.0,Chargers,Chargers,26,Good,9,ED,Edge,2024
Javon Solomon,75.74,64.2,84.54,141.0,Bills,Bills,27,Good,10,ED,Edge,2024
Dondrea Tillman,75.57,63.13,85.08,275.0,Broncos,Broncos,28,Good,11,ED,Edge,2024
Will McDonald IV,75.48,64.1,80.74,756.0,Jets,Jets,29,Good,12,ED,Edge,2024
Brandon Graham,75.46,67.49,80.4,311.0,Eagles,Eagles,30,Good,13,ED,Edge,2024
Za'Darius Smith,75.24,65.7,78.48,655.0,Lions,Lions,31,Good,14,ED,Edge,2024
Brenton Cox Jr.,75.24,64.18,88.91,187.0,Packers,Packers,32,Good,15,ED,Edge,2024
DeMarcus Lawrence,74.71,74.4,77.31,167.0,Cowboys,Cowboys,33,Good,16,ED,Edge,2024
Kyle Van Noy,74.57,58.3,82.89,696.0,Ravens,Ravens,34,Good,17,ED,Edge,2024
George Karlaftis,74.52,65.98,76.77,953.0,Chiefs,Chiefs,35,Good,18,ED,Edge,2024
Boye Mafe,74.41,69.94,74.81,607.0,Seahawks,Seahawks,36,Good,19,ED,Edge,2024
Nick Herbig,74.19,65.29,79.87,433.0,Steelers,Steelers,37,Good,20,ED,Edge,2024
Jonathon Cooper,73.79,65.75,76.26,882.0,Broncos,Broncos,38,Starter,1,ED,Edge,2024
Travon Walker,73.09,70.93,70.76,911.0,Jaguars,Jaguars,39,Starter,2,ED,Edge,2024
Josh Sweat,72.93,65.45,74.56,775.0,Eagles,Eagles,40,Starter,3,ED,Edge,2024
Chase Young,72.88,74.45,70.12,740.0,Saints,Saints,41,Starter,4,ED,Edge,2024
Andrew Van Ginkel,72.66,57.64,80.31,973.0,Vikings,Vikings,42,Starter,5,ED,Edge,2024
James Houston,72.51,58.4,88.79,141.0,Browns,Browns,43,Starter,6,ED,Edge,2024
Carl Granderson,72.49,65.93,73.4,825.0,Saints,Saints,44,Starter,7,ED,Edge,2024
Jaelan Phillips,72.28,68.15,80.73,134.0,Dolphins,Dolphins,45,Starter,8,ED,Edge,2024
Arnold Ebiketie,71.88,62.88,74.71,543.0,Falcons,Falcons,46,Starter,9,ED,Edge,2024
Michael Hoecht,71.6,60.69,75.7,705.0,Rams,Rams,47,Starter,10,ED,Edge,2024
Isaiah McGuire,71.43,67.59,75.76,469.0,Browns,Browns,48,Starter,11,ED,Edge,2024
Byron Young,71.07,58.98,76.1,936.0,Rams,Rams,49,Starter,12,ED,Edge,2024
Jadeveon Clowney,69.97,65.96,71.29,650.0,Panthers,Panthers,50,Starter,13,ED,Edge,2024
Haason Reddick,69.92,54.7,81.1,392.0,Jets,Jets,51,Starter,14,ED,Edge,2024
Dorance Armstrong,69.82,60.31,72.82,747.0,Commanders,Commanders,52,Starter,15,ED,Edge,2024
Harold Landry III,69.8,59.61,73.34,878.0,Titans,Titans,53,Starter,16,ED,Edge,2024
Cameron Jordan,69.25,59.38,72.76,565.0,Saints,Saints,54,Starter,17,ED,Edge,2024
Uchenna Nwosu,69.14,62.22,75.89,190.0,Seahawks,Seahawks,55,Starter,18,ED,Edge,2024
Darrell Taylor,69.13,55.43,76.16,374.0,Bears,Bears,56,Starter,19,ED,Edge,2024
Dennis Gardeck,68.89,54.78,81.39,206.0,Cardinals,Cardinals,57,Starter,20,ED,Edge,2024
Kayvon Thibodeaux,68.71,67.37,68.54,593.0,Giants,Giants,58,Starter,21,ED,Edge,2024
Dante Fowler Jr.,68.42,54.09,75.21,642.0,Commanders,Commanders,59,Starter,22,ED,Edge,2024
Matthew Judon,68.24,50.11,82.11,655.0,Falcons,Falcons,60,Starter,23,ED,Edge,2024
Jonah Elliss,67.95,60.23,69.56,441.0,Broncos,Broncos,61,Starter,24,ED,Edge,2024
Azeez Ojulari,67.49,59.1,76.76,391.0,Giants,Giants,62,Starter,25,ED,Edge,2024
Kwity Paye,67.36,64.4,67.63,667.0,Colts,Colts,63,Starter,26,ED,Edge,2024
Bryce Huff,67.36,62.25,71.1,298.0,Eagles,Eagles,64,Starter,27,ED,Edge,2024
Chris Braswell,67.18,60.45,68.01,335.0,Buccaneers,Buccaneers,65,Starter,28,ED,Edge,2024
Leonard Floyd,67.16,52.51,74.2,604.0,49ers,49ers,66,Starter,29,ED,Edge,2024
Lukas Van Ness,66.94,59.77,68.11,458.0,Packers,Packers,67,Starter,30,ED,Edge,2024
Preston Smith,66.77,53.67,72.6,469.0,Steelers,Steelers,68,Starter,31,ED,Edge,2024
Tyree Wilson,66.75,65.45,63.97,524.0,Raiders,Raiders,69,Starter,32,ED,Edge,2024
Ogbo Okoronkwo,66.67,54.33,73.06,464.0,Browns,Browns,70,Starter,33,ED,Edge,2024
Derick Hall,66.64,57.52,69.35,673.0,Seahawks,Seahawks,71,Starter,34,ED,Edge,2024
Charles Snowden,66.54,54.07,72.4,405.0,Raiders,Raiders,72,Starter,35,ED,Edge,2024
Victor Dimukeje,66.51,60.12,71.16,157.0,Cardinals,Cardinals,73,Starter,36,ED,Edge,2024
Jacob Martin,66.17,57.71,72.36,222.0,Bears,Bears,74,Starter,37,ED,Edge,2024
Dayo Odeyingbo,66.12,60.74,65.88,746.0,Colts,Colts,75,Starter,38,ED,Edge,2024
Jamin Davis,65.94,57.15,73.11,107.0,Jets,Jets,76,Starter,39,ED,Edge,2024
Laiatu Latu,65.75,64.49,62.27,618.0,Colts,Colts,77,Starter,40,ED,Edge,2024
A.J. Epenesa,65.48,57.55,67.67,712.0,Bills,Bills,78,Starter,41,ED,Edge,2024
Carl Lawson,65.42,55.08,73.6,402.0,Cowboys,Cowboys,79,Starter,42,ED,Edge,2024
Kingsley Enagbare,64.71,59.34,64.47,538.0,Packers,Packers,80,Starter,43,ED,Edge,2024
Tyquan Lewis,64.56,58.73,70.47,355.0,Colts,Colts,81,Starter,44,ED,Edge,2024
Dallas Turner,64.43,59.16,64.1,310.0,Vikings,Vikings,82,Starter,45,ED,Edge,2024
Arik Armstead,64.34,56.37,66.14,569.0,Jaguars,Jaguars,83,Starter,46,ED,Edge,2024
Arden Key,64.27,59.05,64.43,734.0,Titans,Titans,84,Starter,47,ED,Edge,2024
Sam Hubbard,64.17,55.01,69.52,521.0,Bengals,Bengals,85,Starter,48,ED,Edge,2024
Xavier Thomas,64.07,57.87,67.62,208.0,Cardinals,Cardinals,86,Starter,49,ED,Edge,2024
Julian Okwara,63.97,56.49,71.48,286.0,Cardinals,Cardinals,87,Starter,50,ED,Edge,2024
Derek Barnett,63.86,59.51,66.5,413.0,Texans,Texans,88,Starter,51,ED,Edge,2024
Felix Anudike-Uzomah,63.84,60.07,62.33,344.0,Chiefs,Chiefs,89,Starter,52,ED,Edge,2024
Keion White,63.55,62.89,60.0,830.0,Patriots,Patriots,90,Starter,53,ED,Edge,2024
Deatrich Wise Jr.,63.48,55.22,66.87,409.0,Patriots,Patriots,91,Starter,54,ED,Edge,2024
Clelin Ferrell,63.37,57.97,63.36,443.0,Commanders,Commanders,92,Starter,55,ED,Edge,2024
Joseph Ossai,63.21,58.6,62.36,573.0,Bengals,Bengals,93,Starter,56,ED,Edge,2024
Baron Browning,62.97,58.61,66.13,378.0,Cardinals,Cardinals,94,Starter,57,ED,Edge,2024
Joe Tryon-Shoyinka,62.71,57.02,63.24,570.0,Buccaneers,Buccaneers,95,Starter,58,ED,Edge,2024
Jalyx Hunt,62.67,59.57,63.79,320.0,Eagles,Eagles,96,Starter,59,ED,Edge,2024
Emmanuel Ogbah,62.31,54.49,66.83,734.0,Dolphins,Dolphins,97,Starter,60,ED,Edge,2024
Arron Mosby,62.19,59.09,67.52,150.0,Packers,Packers,98,Starter,61,ED,Edge,2024
Anfernee Jennings,62.02,57.21,62.38,831.0,Patriots,Patriots,99,Starter,62,ED,Edge,2024
Austin Booker,61.61,57.65,60.26,283.0,Bears,Bears,100,Rotation/backup,1,ED,Edge,2024
Charles Omenihu,61.59,55.22,67.81,303.0,Chiefs,Chiefs,101,Rotation/backup,2,ED,Edge,2024
Dre'Mont Jones,61.35,50.65,65.3,617.0,Seahawks,Seahawks,102,Rotation/backup,3,ED,Edge,2024
Mike Danna,61.22,56.94,62.02,581.0,Chiefs,Chiefs,103,Rotation/backup,4,ED,Edge,2024
Bud Dupree,60.95,49.4,67.13,570.0,Chargers,Chargers,104,Rotation/backup,5,ED,Edge,2024
K'Lavon Chaisson,60.93,57.76,61.68,508.0,Raiders,Raiders,105,Rotation/backup,6,ED,Edge,2024
Anthony Nelson,60.51,55.42,60.04,624.0,Buccaneers,Buccaneers,106,Rotation/backup,7,ED,Edge,2024
Payton Turner,60.45,60.17,63.87,335.0,Saints,Saints,107,Rotation/backup,8,ED,Edge,2024
Janarius Robinson,60.18,57.04,65.33,109.0,Raiders,Raiders,108,Rotation/backup,9,ED,Edge,2024
Sam Okuayinonu,60.12,57.64,62.58,451.0,49ers,49ers,109,Rotation/backup,10,ED,Edge,2024
Lorenzo Carter,60.04,53.62,62.72,410.0,Falcons,Falcons,110,Rotation/backup,11,ED,Edge,2024
D.J. Wonnum,59.85,56.42,63.66,453.0,Panthers,Panthers,111,Rotation/backup,12,ED,Edge,2024
Tyus Bowser,59.76,49.9,68.92,276.0,Dolphins,Dolphins,112,Rotation/backup,13,ED,Edge,2024
Myles Murphy,59.45,58.35,58.47,353.0,Bengals,Bengals,113,Rotation/backup,14,ED,Edge,2024
Yetur Gross-Matos,59.17,57.91,60.43,367.0,49ers,49ers,114,Rotation/backup,15,ED,Edge,2024
Micheal Clemons,58.64,54.04,58.3,624.0,Jets,Jets,115,Rotation/backup,16,ED,Edge,2024
Tavius Robinson,58.36,55.14,56.42,548.0,Ravens,Ravens,116,Rotation/backup,17,ED,Edge,2024
Ali Gaye,58.18,54.73,57.75,177.0,Titans,Titans,117,Rotation/backup,18,ED,Edge,2024
DeMarcus Walker,58.05,46.76,62.45,738.0,Bears,Bears,118,Rotation/backup,19,ED,Edge,2024
Dawuane Smoot,57.93,52.64,61.19,386.0,Bills,Bills,119,Rotation/backup,20,ED,Edge,2024
Javontae Jean-Baptiste,57.15,56.73,55.12,248.0,Commanders,Commanders,120,Rotation/backup,21,ED,Edge,2024
Josh Paschal,56.68,57.32,54.86,613.0,Lions,Lions,121,Rotation/backup,22,ED,Edge,2024
Charles Harris,56.54,52.87,61.16,474.0,Eagles,Eagles,122,Rotation/backup,23,ED,Edge,2024
Casey Toohill,56.52,53.62,56.44,249.0,Bills,Bills,123,Rotation/backup,24,ED,Edge,2024
Quinton Bell,55.78,54.02,55.94,258.0,Dolphins,Dolphins,124,Rotation/backup,25,ED,Edge,2024
Cam Gill,55.71,55.19,57.01,222.0,Panthers,Panthers,125,Rotation/backup,26,ED,Edge,2024
David Ojabo,55.56,57.68,58.03,292.0,Ravens,Ravens,126,Rotation/backup,27,ED,Edge,2024
Robert Beal Jr.,55.52,57.55,55.76,149.0,49ers,49ers,127,Rotation/backup,28,ED,Edge,2024
Al-Quadin Muhammad,55.42,54.44,55.61,293.0,Lions,Lions,128,Rotation/backup,29,ED,Edge,2024
Tyrus Wheat,55.35,57.25,59.9,165.0,Cowboys,Cowboys,129,Rotation/backup,30,ED,Edge,2024
Alex Wright,55.14,58.73,54.68,103.0,Browns,Browns,130,Rotation/backup,31,ED,Edge,2024
Eric Watts,54.61,57.99,50.64,231.0,Jets,Jets,131,Rotation/backup,32,ED,Edge,2024
DJ Johnson,53.98,54.98,52.29,392.0,Panthers,Panthers,132,Rotation/backup,33,ED,Edge,2024
Dylan Horton,53.98,57.18,51.08,217.0,Texans,Texans,133,Rotation/backup,34,ED,Edge,2024
Jaylen Harrell,53.87,54.88,48.61,286.0,Titans,Titans,134,Rotation/backup,35,ED,Edge,2024
Tomon Fox,53.8,57.2,54.03,207.0,Giants,Giants,135,Rotation/backup,36,ED,Edge,2024
Malik Herring,53.77,55.57,54.52,193.0,Chiefs,Chiefs,136,Rotation/backup,37,ED,Edge,2024
Marshawn Kneeland,53.34,57.18,52.17,255.0,Cowboys,Cowboys,137,Rotation/backup,38,ED,Edge,2024
