player_id,Year,Team,Cap_Space,position_x,age,adjusted_value,Net EPA,Win %,player,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,weighted_grade,weighted_average_grade
00-0032243,2020,Buccaneers,3.481331987891019,,27.0,98.16018322436244,0.186,75.00%,Ali Marpet,G,100.0,0.0,30.0,86.7,75.5,88.0,7.0,3.0,510.0,100.0,100.0,99.0,3.0,10.0,0.0,849.0,0.0,849.0,0.0,849.0,550.0,550.0,0.0,0.0,299.0,0.0,73608.3,MISSING
00-0034678,2020,Buccaneers,0.4785196770938446,,25.0,103.9097993273456,0.186,75.00%,Alex Cappa,G,100.0,2.0,30.0,69.0,68.8,63.9,13.0,14.0,651.0,100.0,100.0,97.9,2.0,27.0,0.0,1070.0,0.0,0.0,0.0,1070.0,702.0,702.0,1070.0,0.0,368.0,0.0,73830.0,59.31883983572896
00-0034399,2020,Browns,0.3784056508577195,,25.0,43.715524274716685,0.01,66.70%,Wyatt Teller,G,100.0,0.0,8.0,92.7,62.9,93.6,0.0,12.0,333.0,100.0,100.0,97.3,5.0,15.0,3.0,694.0,0.0,0.0,0.0,694.0,354.0,354.0,694.0,0.0,340.0,0.0,64333.8,MISSING
00-0031426,2020,Browns,4.540867810292633,,28.0,110.32201413925344,0.01,66.70%,Joel Bitonio,G,100.0,0.0,8.0,84.6,85.5,80.9,4.0,12.0,548.0,100.0,100.0,98.4,4.0,17.0,1.0,1061.0,0.0,1061.0,0.0,1061.0,583.0,583.0,0.0,0.0,478.0,0.0,89760.59999999999,MISSING
00-0026561,2019,Steelers,1.4213602550478217,,33.0,0.0,-0.014,50.00%,Ramon Foster,G,100.0,2.0,25.0,59.0,67.0,51.9,2.0,27.0,465.0,100.0,100.0,96.0,2.0,33.0,4.0,822.0,0.0,822.0,0.0,822.0,505.0,505.0,0.0,0.0,317.0,0.0,48498.0,MISSING
00-0029259,2018,Raiders,5.925507900677201,,29.0,73.84030526804469,-0.2,25.00%,Kelechi Osemele,G,100.0,0.0,23.0,58.5,60.9,57.3,1.0,13.0,418.0,100.0,100.0,97.6,4.0,17.0,3.0,735.0,0.0,717.0,18.0,735.0,442.0,442.0,0.0,0.0,293.0,0.0,42997.5,MISSING
00-0032204,2018,Raiders,0.1170174943566591,,26.0,97.6896726521068,-0.2,25.00%,Chaz Green,G,100.0,0.0,23.0,34.5,26.0,49.6,0.0,1.0,41.0,100.0,100.0,91.5,1.0,4.0,3.0,59.0,0.0,59.0,0.0,59.0,43.0,43.0,0.0,0.0,16.0,0.0,2035.5,MISSING
00-0032445,2018,Patriots,0.355530474040632,,25.0,18.302553146300593,0.11,73.70%,Ted Karras,G,100.0,0.0,19.0,74.1,77.8,72.0,0.0,2.0,96.0,100.0,100.0,97.9,1.0,3.0,1.0,171.0,5.0,0.0,0.0,171.0,103.0,103.0,165.0,0.0,68.0,1.0,12671.1,MISSING
00-0030590,2017,Cowboys,0.9917664670658682,,27.0,406.90350081989976,0.0,56.30%,Jonathan Cooper,G,100.0,2.0,9.0,68.6,64.8,66.1,7.0,11.0,423.0,100.0,100.0,97.4,5.0,20.0,2.0,835.0,0.0,835.0,0.0,835.0,464.0,464.0,0.0,0.0,371.0,0.0,57280.99999999999,MISSING
00-0027694,2017,Commanders,2.9940119760479043,,29.0,0.0,-0.03,43.80%,Shawn Lauvao,G,100.0,0.0,32.0,53.3,42.7,57.8,3.0,23.0,306.0,100.0,100.0,95.1,1.0,28.0,2.0,531.0,0.0,531.0,0.0,531.0,319.0,319.0,0.0,0.0,212.0,0.0,28302.3,MISSING
00-0031942,2017,Commanders,0.2166251497005988,,25.0,82.74546773131904,-0.03,43.80%,Arie Kouandjio,G,100.0,0.0,32.0,55.8,71.9,51.5,5.0,8.0,268.0,100.0,100.0,96.5,4.0,16.0,3.0,424.0,0.0,424.0,0.0,424.0,275.0,275.0,0.0,0.0,149.0,0.0,23659.199999999997,MISSING
00-0032053,2017,Commanders,3.4647197604790416,,25.0,544.8243619564457,-0.03,43.80%,Brandon Scherff,G,100.0,1.0,32.0,79.8,72.3,79.1,4.0,15.0,507.0,100.0,100.0,97.5,3.0,22.0,3.0,867.0,0.0,0.0,0.0,867.0,524.0,524.0,867.0,0.0,343.0,0.0,69186.59999999999,MISSING
00-0031046,2017,Colts,0.6809095808383234,,26.0,0.0,-0.18,25.00%,Jack Mewhort,G,100.0,0.0,14.0,57.0,75.3,52.3,2.0,7.0,168.0,100.0,100.0,96.7,2.0,10.0,1.0,313.0,0.0,0.0,0.0,313.0,177.0,177.0,313.0,0.0,136.0,0.0,17841.0,MISSING
00-0031581,2017,Colts,0.0409179640718562,,25.0,63.876576299598554,-0.18,25.00%,Mark Glowinski,G,100.0,0.0,14.0,52.8,23.9,64.7,3.0,6.0,116.0,100.0,100.0,94.4,1.0,11.0,2.0,199.0,0.0,48.0,0.0,199.0,127.0,127.0,148.0,0.0,72.0,2.0,10507.2,MISSING
00-0031152,2017,Chiefs,0.3832335329341317,,27.0,0.0,0.08,58.80%,Bryan Witzmann,G,100.0,1.0,16.0,53.9,60.7,55.4,5.0,27.0,556.0,100.0,100.0,96.4,10.0,36.0,4.0,933.0,0.0,933.0,0.0,933.0,586.0,586.0,0.0,0.0,347.0,0.0,50288.7,MISSING
00-0030011,2017,Chiefs,0.3888670658682635,,29.0,0.0,0.08,58.80%,Jordan Devey,G,100.0,0.0,16.0,56.2,58.6,53.7,0.0,2.0,83.0,100.0,100.0,96.4,1.0,4.0,2.0,147.0,66.0,0.0,0.0,147.0,88.0,88.0,74.0,0.0,59.0,7.0,8261.4,MISSING
00-0031022,2017,Chiefs,1.6308832335329342,,26.0,24.22181056506258,0.08,58.80%,Laurent Duvernay-Tardif,G,100.0,1.0,16.0,71.5,81.8,68.4,3.0,8.0,420.0,100.0,100.0,98.5,6.0,12.0,1.0,688.0,0.0,0.0,0.0,688.0,442.0,442.0,688.0,0.0,246.0,0.0,49192.0,MISSING
00-0032771,2017,Chiefs,0.4189982035928143,,24.0,99.67042314014064,0.08,58.80%,Parker Ehinger,G,100.0,0.0,16.0,44.0,31.7,56.3,0.0,3.0,40.0,100.0,100.0,93.7,1.0,4.0,1.0,66.0,0.0,0.0,0.0,66.0,41.0,41.0,66.0,0.0,25.0,0.0,2904.0,MISSING
00-0031402,2017,Cowboys,1.708617365269461,,26.0,329.2216575409153,0.0,56.30%,Zack Martin,G,100.0,0.0,9.0,89.0,87.2,82.2,1.0,9.0,531.0,100.0,100.0,98.9,0.0,11.0,1.0,1018.0,0.0,0.0,0.0,1018.0,581.0,581.0,1018.0,0.0,437.0,0.0,90602.0,MISSING
00-0032145,2017,Chiefs,0.7737652694610779,,25.0,336.4162232521151,0.08,58.80%,Cameron Erving,G,99.6,0.0,16.0,47.1,53.4,44.9,5.0,5.0,162.0,99.4,99.4,96.9,3.0,10.0,0.0,275.0,0.0,0.0,63.0,276.0,171.0,172.0,193.0,0.0,104.0,20.0,12999.6,MISSING
00-0026500,2017,Chargers,1.6766467065868262,,31.0,0.0,0.15,56.30%,Matt Slauson,G,100.0,0.0,27.0,54.8,66.7,50.5,4.0,8.0,257.0,100.0,100.0,97.7,2.0,12.0,0.0,424.0,0.0,424.0,0.0,424.0,276.0,276.0,0.0,0.0,148.0,0.0,23235.199999999997,MISSING
00-0033910,2017,Chargers,0.4168610778443113,,23.0,171.47075093580506,0.15,56.30%,Dan Feeney,G,100.0,2.0,27.0,60.8,53.5,62.5,4.0,15.0,358.0,100.0,100.0,97.1,3.0,20.0,1.0,665.0,8.0,630.0,0.0,665.0,380.0,380.0,22.0,0.0,285.0,5.0,40432.0,MISSING
00-0027869,2017,Cardinals,5.808383233532934,,30.0,0.0,-0.06,50.00%,Mike Iupati,G,100.0,0.0,1.0,64.7,38.1,77.3,0.0,4.0,46.0,100.0,100.0,95.7,2.0,4.0,0.0,70.0,0.0,70.0,0.0,70.0,52.0,52.0,0.0,0.0,18.0,0.0,4529.0,MISSING
00-0026762,2017,Cardinals,1.1601796407185627,,30.0,0.0,-0.06,50.00%,Alex Boone,G,100.0,1.0,1.0,55.9,61.1,51.7,2.0,18.0,499.0,100.0,100.0,96.6,3.0,27.0,7.0,874.0,0.0,874.0,0.0,874.0,533.0,533.0,0.0,0.0,341.0,0.0,48856.6,MISSING
00-0032777,2017,Cardinals,0.3991736526946107,,24.0,75.46700937007179,-0.06,50.00%,Evan Boehm,G,100.0,1.0,1.0,61.8,48.8,69.1,7.0,16.0,367.0,100.0,100.0,96.3,5.0,25.0,2.0,588.0,0.0,0.0,0.0,588.0,392.0,392.0,585.0,0.0,196.0,0.0,36338.4,MISSING
00-0029146,2017,Buccaneers,2.339071856287425,,28.0,0.0,-0.04,31.30%,J.R. Sweezy,G,100.0,0.0,30.0,59.3,70.1,52.8,3.0,25.0,555.0,100.0,100.0,96.9,6.0,31.0,3.0,903.0,0.0,0.0,0.0,903.0,589.0,589.0,903.0,0.0,314.0,0.0,53547.899999999994,MISSING
00-0031182,2017,Buccaneers,1.1057634730538923,,26.0,48.75857283483297,-0.04,31.30%,Kevin Pamphile,G,100.0,0.0,30.0,59.7,57.0,59.4,3.0,20.0,490.0,100.0,100.0,97.0,2.0,26.0,3.0,782.0,0.0,754.0,28.0,782.0,521.0,521.0,0.0,0.0,261.0,0.0,46685.4,MISSING
00-0029592,2017,Browns,5.029940119760479,,27.0,172.168663983713,-0.16,0.00%,Kevin Zeitler,G,100.0,0.0,8.0,73.2,81.8,62.9,7.0,20.0,679.0,100.0,100.0,97.7,3.0,29.0,2.0,1068.0,0.0,0.0,0.0,1068.0,731.0,731.0,1068.0,0.0,337.0,0.0,78177.6,MISSING
00-0031426,2017,Browns,7.328031736526946,,25.0,222.1612546665178,-0.16,0.00%,Joel Bitonio,G,100.0,0.0,8.0,75.4,87.8,62.0,7.0,11.0,679.0,100.0,100.0,97.8,0.0,24.0,6.0,1068.0,0.0,1068.0,0.0,1068.0,731.0,731.0,0.0,0.0,337.0,0.0,80527.20000000001,MISSING
00-0031433,2017,Broncos,0.4754491017964071,,25.0,0.0,-0.01,31.30%,Billy Turner,G,100.0,0.0,10.0,41.5,32.5,64.8,0.0,3.0,34.0,100.0,100.0,92.6,1.0,4.0,1.0,46.0,0.0,0.0,0.0,46.0,38.0,38.0,0.0,46.0,8.0,0.0,1909.0,MISSING
00-0028240,2017,Chargers,0.5067365269461077,,29.0,0.0,0.15,56.30%,Kenny Wiggins,G,100.0,1.0,27.0,60.1,60.6,57.9,7.0,31.0,589.0,100.0,100.0,96.3,3.0,41.0,3.0,1040.0,0.0,0.0,0.0,1040.0,628.0,628.0,1040.0,0.0,412.0,0.0,62504.0,MISSING
00-0029010,2017,Broncos,5.014970059880239,,28.0,0.0,-0.01,31.30%,Ron Leary,G,100.0,0.0,10.0,72.6,75.1,68.9,3.0,9.0,425.0,100.0,100.0,98.1,6.0,14.0,2.0,712.0,0.0,0.0,0.0,712.0,452.0,452.0,711.0,0.0,260.0,0.0,51691.2,MISSING
00-0029278,2017,Cowboys,0.5089820359281437,,27.0,47.07098521926552,0.0,56.30%,Joe Looney,G,100.0,0.0,9.0,64.2,53.6,64.6,0.0,5.0,40.0,100.0,100.0,93.7,0.0,5.0,0.0,94.0,0.0,38.0,0.0,94.0,47.0,47.0,47.0,0.0,47.0,9.0,6034.8,MISSING
00-0030887,2017,Dolphins,0.29312874251497,,27.0,0.0,-0.15,37.50%,Anthony Steen,G,100.0,0.0,17.0,61.3,47.7,64.2,2.0,7.0,182.0,100.0,100.0,97.5,0.0,9.0,0.0,327.0,0.0,327.0,0.0,327.0,193.0,193.0,0.0,0.0,134.0,0.0,20045.1,MISSING
00-0024323,2017,Packers,1.4520958083832336,,34.0,8.710984409469862,-0.06,43.80%,Jahri Evans,G,100.0,0.0,12.0,70.4,78.6,63.0,3.0,17.0,568.0,100.0,100.0,97.9,3.0,22.0,2.0,912.0,0.0,0.0,0.0,912.0,609.0,609.0,912.0,0.0,303.0,0.0,64204.8,MISSING
00-0027078,2017,Lions,3.514844910179641,,29.0,21.13029925972274,0.02,56.30%,T.J. Lang,G,100.0,0.0,11.0,67.9,85.3,57.6,1.0,15.0,479.0,100.0,100.0,98.1,7.0,17.0,1.0,809.0,0.0,0.0,0.0,809.0,517.0,517.0,808.0,0.0,292.0,0.0,54931.100000000006,MISSING
00-0032418,2017,Lions,0.3040550898203593,,24.0,58.65647718815181,0.02,56.30%,Joe Dahl,G,100.0,0.0,11.0,70.6,58.1,73.0,1.0,10.0,107.0,100.0,100.0,93.0,0.0,13.0,2.0,182.0,0.0,182.0,0.0,182.0,118.0,118.0,0.0,0.0,64.0,0.0,12849.2,MISSING
00-0032395,2017,Lions,0.4310508982035928,,25.0,113.13276924865391,0.02,56.30%,Graham Glasgow,G,100.0,0.0,11.0,70.6,71.8,66.3,6.0,17.0,633.0,100.0,100.0,97.7,4.0,26.0,3.0,1042.0,332.0,709.0,0.0,1042.0,681.0,681.0,0.0,0.0,361.0,0.0,73565.2,MISSING
00-0031017,2017,Jets,0.4581712574850299,,26.0,56.17453495032124,-0.09,31.30%,Dakota Dozier,G,100.0,0.0,22.0,63.2,61.3,63.5,2.0,6.0,127.0,100.0,100.0,96.1,1.0,9.0,1.0,248.0,0.0,0.0,1.0,248.0,134.0,134.0,227.0,0.0,114.0,20.0,15673.6,MISSING
00-0030066,2017,Jets,4.790419161676647,,26.0,113.3443297366606,-0.09,31.30%,Brian Winters,G,100.0,1.0,22.0,56.6,59.3,58.0,4.0,21.0,451.0,100.0,100.0,96.1,9.0,30.0,5.0,807.0,0.0,0.0,0.0,807.0,485.0,485.0,807.0,0.0,322.0,0.0,45676.2,MISSING
00-0027963,2017,Jets,4.074850299401198,,28.0,132.66787355655777,-0.09,31.30%,James Carpenter,G,100.0,1.0,22.0,59.3,56.7,60.5,10.0,22.0,577.0,100.0,100.0,96.5,6.0,36.0,4.0,1035.0,0.0,1035.0,0.0,1035.0,617.0,617.0,0.0,0.0,418.0,0.0,61375.5,MISSING
00-0030827,2017,Jaguars,0.5853293413173652,,26.0,0.0,0.2,63.20%,Tyler Shatley,G,99.7,0.0,15.0,56.0,61.3,53.5,1.0,5.0,183.0,99.5,99.5,97.8,0.0,7.0,1.0,385.0,281.0,73.0,0.0,386.0,192.0,193.0,12.0,0.0,193.0,19.0,21616.0,MISSING
00-0029889,2017,Jaguars,0.5239520958083832,,27.0,0.0,0.2,63.20%,Patrick Omameh,G,100.0,1.0,15.0,62.9,69.1,59.2,0.0,19.0,520.0,100.0,100.0,97.6,3.0,22.0,3.0,1052.0,0.0,1038.0,14.0,1052.0,546.0,546.0,0.0,0.0,506.0,0.0,66170.8,MISSING
00-0030652,2017,Jaguars,0.3682634730538922,,26.0,0.0,0.2,63.20%,Josh Walker,G,100.0,0.0,15.0,61.7,76.7,59.6,0.0,0.0,2.0,100.0,100.0,100.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,246.8,MISSING
00-0027607,2017,Dolphins,0.8483029940119761,,30.0,8.156691407759888,-0.15,37.50%,Ted Larsen,G,100.0,1.0,17.0,50.5,67.8,42.8,3.0,12.0,337.0,100.0,100.0,97.5,5.0,16.0,1.0,521.0,0.0,521.0,0.0,521.0,353.0,353.0,0.0,0.0,168.0,0.0,26310.5,MISSING
00-0032255,2017,Jaguars,0.5517359281437125,,25.0,148.0743747198802,0.2,63.20%,A.J. Cann,G,100.0,0.0,15.0,61.7,66.9,56.7,4.0,20.0,629.0,100.0,100.0,97.9,3.0,25.0,1.0,1228.0,0.0,0.0,0.0,1228.0,666.0,666.0,1227.0,0.0,562.0,0.0,75767.6,62.431756756756755
00-0026205,2017,Giants,0.2219089820359281,,32.0,27.820624014142993,-0.14,18.80%,John Greco,G,100.0,0.0,21.0,77.2,68.1,80.8,0.0,1.0,52.0,100.0,100.0,99.0,1.0,1.0,0.0,105.0,0.0,67.0,0.0,105.0,55.0,55.0,38.0,0.0,50.0,0.0,8106.0,MISSING
00-0031185,2017,Giants,0.2129275449101796,,26.0,33.48288175707251,-0.14,18.80%,Jon Halapio,G,100.0,0.0,21.0,56.8,65.4,50.0,0.0,10.0,231.0,100.0,100.0,97.8,2.0,10.0,0.0,403.0,0.0,0.0,0.0,403.0,247.0,247.0,403.0,0.0,156.0,0.0,22890.4,MISSING
00-0027678,2017,Giants,1.0479041916167664,,31.0,45.435680198041474,-0.14,18.80%,John Jerry,G,100.0,1.0,21.0,66.1,76.2,59.6,2.0,13.0,591.0,100.0,100.0,98.4,3.0,17.0,2.0,958.0,0.0,763.0,0.0,958.0,625.0,625.0,195.0,0.0,333.0,0.0,63323.8,MISSING
00-0027282,2017,Falcons,0.4131736526946107,,29.0,0.0,0.06,61.10%,Ben Garland,G,99.8,0.0,2.0,65.1,30.6,76.9,10.0,16.0,256.0,99.6,99.6,94.5,4.0,27.0,1.0,475.0,1.0,457.0,0.0,476.0,270.0,271.0,12.0,0.0,205.0,6.0,30987.6,MISSING
00-0027027,2017,Falcons,3.967065868263473,,31.0,0.0,0.06,61.10%,Andy Levitre,G,100.0,1.0,2.0,74.6,81.3,71.9,1.0,10.0,393.0,100.0,100.0,98.3,5.0,12.0,1.0,699.0,0.0,699.0,0.0,699.0,412.0,412.0,0.0,0.0,287.0,0.0,52145.399999999994,MISSING
00-0032432,2017,Falcons,0.3431706586826347,,23.0,31.89290968573783,0.06,61.10%,Wes Schweitzer,G,100.0,0.0,2.0,63.6,61.7,63.6,6.0,22.0,636.0,100.0,100.0,96.7,6.0,35.0,7.0,1149.0,0.0,2.0,0.0,1149.0,669.0,669.0,1147.0,0.0,480.0,0.0,73076.40000000001,60.57279666897988
00-0029679,2017,Eagles,3.976532335329342,,28.0,79.41298059989197,0.16,84.20%,Brandon Brooks,G,100.0,0.0,24.0,86.2,86.4,79.1,3.0,19.0,716.0,100.0,100.0,98.5,2.0,22.0,0.0,1279.0,0.0,0.0,0.0,1279.0,761.0,761.0,1279.0,0.0,518.0,0.0,110249.8,60.44260969976905
00-0032954,2017,Eagles,0.4580634730538922,,23.0,139.39997550640575,0.16,84.20%,Isaac Seumalo,G,99.4,0.0,24.0,46.3,42.0,50.1,2.0,5.0,167.0,99.4,98.9,94.3,2.0,13.0,6.0,306.0,32.0,192.0,3.0,308.0,177.0,179.0,0.0,29.0,129.0,51.0,14260.4,MISSING
00-0030593,2017,Eagles,1.0164670658682635,,25.0,360.3334839346859,0.16,84.20%,Chance Warmack,G,100.0,0.0,24.0,61.8,61.3,59.3,1.0,9.0,174.0,100.0,100.0,96.6,2.0,11.0,1.0,321.0,0.0,267.0,0.0,321.0,182.0,182.0,54.0,0.0,139.0,0.0,19837.8,MISSING
00-0025512,2017,Dolphins,1.7964071856287425,,33.0,0.0,-0.15,37.50%,Jermon Bushrod,G,100.0,0.0,17.0,52.1,63.8,49.7,2.0,16.0,364.0,100.0,100.0,97.0,7.0,20.0,2.0,604.0,0.0,0.0,0.0,604.0,385.0,385.0,604.0,0.0,219.0,0.0,31468.4,MISSING
00-0030505,2017,Giants,1.7964071856287425,,26.0,0.0,-0.14,18.80%,D.J. Fluker,G,100.0,2.0,21.0,60.3,46.9,68.4,5.0,13.0,258.0,100.0,100.0,95.7,5.0,20.0,2.0,446.0,0.0,0.0,0.0,446.0,270.0,270.0,446.0,0.0,176.0,0.0,26893.8,MISSING
00-0025506,2017,Broncos,1.407185628742515,,33.0,10.260371158937746,-0.01,31.30%,Allen Barbre,G,100.0,1.0,10.0,58.3,48.0,66.1,1.0,21.0,329.0,100.0,100.0,95.4,7.0,26.0,4.0,553.0,0.0,258.0,19.0,553.0,350.0,350.0,0.0,271.0,203.0,4.0,32239.9,MISSING
00-0033011,2017,Broncos,0.3628592814371257,,24.0,63.544827265506626,-0.01,31.30%,Connor McGovern,G,100.0,0.0,10.0,48.9,57.8,49.5,3.0,13.0,231.0,100.0,100.0,96.1,3.0,17.0,1.0,418.0,0.0,0.0,0.0,418.0,247.0,247.0,416.0,0.0,171.0,2.0,20440.2,MISSING
00-0032132,2017,Broncos,0.4200137724550898,,25.0,64.82923459464897,-0.01,31.30%,Max Garcia,G,100.0,0.0,10.0,58.4,58.7,55.5,4.0,26.0,503.0,100.0,100.0,96.2,1.0,34.0,4.0,869.0,0.0,869.0,0.0,869.0,536.0,536.0,0.0,0.0,333.0,0.0,50749.6,MISSING
00-0032879,2016,Saints,0.2908907065112385,,23.0,0.0,0.02,43.80%,Landon Turner,G,94.1,0.0,20.0,76.5,44.8,75.6,0.0,1.0,8.0,80.0,80.0,93.7,0.0,1.0,0.0,32.0,0.0,0.0,0.0,34.0,8.0,10.0,0.0,0.0,24.0,34.0,2601.0,MISSING
00-0029546,2016,Saints,0.7406453274940427,,26.0,0.0,0.02,43.80%,Senio Kelemete,G,99.8,0.0,20.0,63.0,61.9,63.3,0.0,22.0,404.0,99.8,99.8,96.8,4.0,24.0,2.0,663.0,0.0,605.0,0.0,664.0,426.0,427.0,14.0,27.0,237.0,17.0,41832.0,MISSING
00-0024323,2016,Saints,0.644039415212211,,33.0,0.0,0.02,43.80%,Jahri Evans,G,100.0,1.0,20.0,69.0,78.2,60.7,3.0,21.0,688.0,100.0,100.0,98.0,6.0,26.0,2.0,1138.0,0.0,0.0,0.0,1138.0,730.0,730.0,1138.0,0.0,408.0,0.0,78522.0,77.91143434343435
00-0030217,2016,Saints,1.0761898628196047,,27.0,0.0,0.02,43.80%,Tim Lelito,G,99.5,0.0,20.0,75.0,78.7,71.0,3.0,4.0,207.0,99.0,99.1,97.8,2.0,8.0,1.0,404.0,61.0,214.0,0.0,406.0,216.0,218.0,0.0,0.0,188.0,131.0,30450.0,MISSING
00-0025473,2016,Ravens,2.5827397436723127,,31.0,0.0,-0.01,50.00%,Marshal Yanda,G,100.0,0.0,3.0,87.7,92.7,79.5,0.0,6.0,572.0,100.0,100.0,99.5,4.0,6.0,0.0,899.0,0.0,460.0,1.0,899.0,612.0,612.0,405.0,32.0,287.0,0.0,78842.3,MISSING
00-0027667,2016,Ravens,0.3455078250788948,,28.0,0.0,-0.01,50.00%,Vladimir Ducasse,G,100.0,1.0,3.0,63.1,62.7,61.1,2.0,20.0,355.0,100.0,100.0,96.3,6.0,24.0,2.0,555.0,0.0,2.0,0.0,555.0,375.0,375.0,552.0,0.0,180.0,0.0,35020.5,MISSING
00-0032407,2016,Ravens,0.3690178398918013,,24.0,0.0,-0.01,50.00%,Alex Lewis,G,99.8,0.0,3.0,60.2,66.8,58.0,8.0,20.0,334.0,99.7,99.7,95.5,4.0,29.0,1.0,538.0,0.0,318.0,214.0,539.0,362.0,363.0,0.0,0.0,176.0,5.0,32447.800000000003,MISSING
00-0030996,2016,Ravens,0.4096992335930959,,25.0,0.0,-0.01,50.00%,John Urschel,G,100.0,0.0,3.0,63.1,73.6,58.1,0.0,6.0,167.0,100.0,100.0,96.4,1.0,9.0,3.0,267.0,25.0,240.0,0.0,267.0,177.0,177.0,0.0,0.0,90.0,0.0,16847.7,MISSING
00-0032247,2016,Rams,0.3526895085979262,,24.0,22.68121074240304,-0.24,25.00%,Cody Wichmann,G,100.0,0.0,26.0,67.8,68.2,66.3,4.0,15.0,359.0,100.0,100.0,96.8,2.0,21.0,2.0,594.0,0.0,0.0,0.0,594.0,379.0,379.0,594.0,0.0,215.0,0.0,40273.2,MISSING
00-0028048,2016,Rams,0.0767160430218329,,28.0,51.41334184609485,-0.24,25.00%,David Arkin,G,100.0,0.0,26.0,43.0,26.9,52.6,0.0,1.0,3.0,100.0,100.0,83.3,0.0,1.0,0.0,9.0,0.0,0.0,0.0,9.0,3.0,3.0,0.0,0.0,6.0,9.0,387.0,MISSING
00-0031581,2016,Seahawks,0.3937805113672956,,24.0,0.0,0.07,64.70%,Mark Glowinski,G,100.0,2.0,29.0,64.6,59.4,66.3,10.0,29.0,721.0,100.0,100.0,96.6,7.0,44.0,5.0,1186.0,0.0,1185.0,0.0,1186.0,764.0,764.0,0.0,0.0,422.0,0.0,76615.59999999999,66.13220684039086
00-0027648,2016,Rams,3.642847942294068,,28.0,114.10305788956364,-0.24,25.00%,Rodger Saffold,G,100.0,1.0,26.0,72.6,75.2,69.6,3.0,21.0,535.0,100.0,100.0,97.4,4.0,26.0,2.0,916.0,0.0,780.0,81.0,916.0,570.0,570.0,0.0,55.0,346.0,0.0,66501.59999999999,MISSING
00-0029259,2016,Raiders,8.501320280801185,,27.0,0.0,-0.01,70.60%,Kelechi Osemele,G,100.0,0.0,23.0,84.2,83.2,80.4,2.0,9.0,630.0,100.0,100.0,99.1,7.0,11.0,0.0,1110.0,0.0,1085.0,25.0,1110.0,687.0,687.0,0.0,0.0,423.0,0.0,93462.0,MISSING
00-0032151,2016,Raiders,0.4122902041604946,,24.0,0.0,-0.01,70.60%,Jon Feliciano,G,97.9,0.0,23.0,49.6,67.3,43.6,0.0,1.0,24.0,96.0,96.9,97.9,0.0,1.0,0.0,46.0,8.0,35.0,0.0,47.0,31.0,32.0,0.0,0.0,15.0,2.0,2331.2000000000003,MISSING
00-0031367,2016,Raiders,0.4913016036581438,,25.0,0.0,-0.01,70.60%,Gabe Jackson,G,100.0,2.0,23.0,74.7,79.4,69.3,5.0,21.0,676.0,100.0,100.0,98.1,6.0,26.0,0.0,1188.0,0.0,0.0,0.0,1188.0,735.0,735.0,1187.0,0.0,453.0,0.0,88743.6,74.66992592592591
00-0031580,2016,Patriots,0.4095324273845559,,23.0,0.0,0.17,89.50%,Shaq Mason,G,100.0,1.0,19.0,84.6,75.5,82.2,2.0,21.0,702.0,100.0,100.0,97.5,4.0,29.0,6.0,1258.0,0.0,0.0,0.0,1258.0,753.0,753.0,1258.0,0.0,505.0,0.0,106426.8,62.11642421398405
00-0032445,2016,Patriots,0.3059760417337541,,23.0,0.0,0.17,89.50%,Ted Karras,G,100.0,0.0,19.0,60.6,59.4,58.8,0.0,2.0,50.0,100.0,100.0,98.0,1.0,2.0,0.0,109.0,4.0,4.0,0.0,109.0,56.0,56.0,101.0,0.0,53.0,0.0,6605.400000000001,MISSING
00-0032391,2016,Patriots,0.4143472660526824,,23.0,0.0,0.17,89.50%,Joe Thuney,G,99.9,1.0,19.0,65.6,70.1,63.9,10.0,34.0,747.0,99.9,99.9,96.4,10.0,49.0,5.0,1353.0,0.0,1352.0,0.0,1354.0,804.0,805.0,0.0,0.0,549.0,2.0,88822.4,77.64014891179839
00-0027750,2016,Panthers,0.3470232498228891,,29.0,0.0,-0.05,37.50%,Chris Scott,G,100.0,0.0,5.0,63.8,70.0,58.8,3.0,5.0,137.0,100.0,100.0,95.6,1.0,10.0,2.0,295.0,15.0,0.0,4.0,295.0,147.0,147.0,242.0,0.0,148.0,34.0,18821.0,MISSING
00-0031362,2016,Panthers,0.4853609840922264,,23.0,0.0,-0.05,37.50%,Trai Turner,G,100.0,3.0,5.0,67.0,64.5,70.8,4.0,34.0,603.0,100.0,100.0,96.5,11.0,40.0,2.0,1098.0,0.0,0.0,2.0,1098.0,650.0,650.0,860.0,236.0,448.0,0.0,73566.0,MISSING
00-0031122,2016,Panthers,0.3889998067881755,,24.0,0.0,-0.05,37.50%,Andrew Norwell,G,100.0,0.0,5.0,77.3,77.7,72.5,3.0,23.0,608.0,100.0,100.0,97.4,5.0,29.0,3.0,1108.0,0.0,1104.0,0.0,1108.0,656.0,656.0,0.0,4.0,452.0,0.0,85648.4,MISSING
