Team,position,Year,total_snap_counts_defense,total_players,sum_Cap_Space,sum_adjusted_value,Win_Percent,Net_EPA,weighted_avg_grades_defense,weighted_avg_grades_coverage_defense,weighted_avg_grades_pass_rush_defense,weighted_avg_grades_run_defense,weighted_avg_grades_tackle,weighted_avg_missed_tackle_rate,weighted_avg_tackles,weighted_avg_assists,weighted_avg_sacks,weighted_avg_stops,weighted_avg_tackles_for_loss,weighted_avg_total_pressures,weighted_avg_hits,weighted_avg_hurries,weighted_avg_interceptions,weighted_avg_pass_break_ups,weighted_avg_forced_fumbles,weighted_avg_fumble_recoveries,weighted_avg_missed_tackles,weighted_avg_snap_counts_box,weighted_avg_snap_counts_offball,weighted_avg_snap_counts_pass_rush,weighted_avg_snap_counts_run_defense,weighted_avg_penalties,weighted_avg_targets,weighted_avg_declined_penalties,weighted_avg_age,weighted_avg_player_game_count,prev_weighted_avg_grades_defense,prev_weighted_avg_grades_coverage_defense,prev_weighted_avg_grades_pass_rush_defense,prev_weighted_avg_grades_run_defense,prev_weighted_avg_grades_tackle,prev_weighted_avg_missed_tackle_rate,prev_weighted_avg_tackles,prev_weighted_avg_assists,prev_weighted_avg_sacks,prev_weighted_avg_stops,prev_weighted_avg_tackles_for_loss,prev_weighted_avg_total_pressures,prev_weighted_avg_hits,prev_weighted_avg_hurries,prev_weighted_avg_interceptions,prev_weighted_avg_pass_break_ups,prev_weighted_avg_forced_fumbles,prev_weighted_avg_fumble_recoveries,prev_weighted_avg_missed_tackles,prev_weighted_avg_snap_counts_box,prev_weighted_avg_snap_counts_offball,prev_weighted_avg_snap_counts_pass_rush,prev_weighted_avg_snap_counts_run_defense,prev_weighted_avg_penalties,prev_weighted_avg_targets,prev_weighted_avg_declined_penalties,prev_weighted_avg_age,prev_weighted_avg_player_game_count,prev_total_snap_counts_defense,prev_total_players,prev_sum_Cap_Space,prev_sum_adjusted_value
Browns,LB,2015,2066.0,4,6.437482551647125,230.66799160745478,18.8,-0.14,70.56263310745403,80.54293320425944,63.892400774443374,55.43097773475315,73.4811229428848,8.765730880929333,63.603581800580834,9.959341723136495,1.1035818005808324,34.383349467570184,4.717812197483059,8.56679574056147,2.9491771539206195,4.51403678606002,1.6781219748305904,1.0174249757986447,1.4564375605033881,0.18538238141335914,6.196999031945789,622.3877057115199,675.5847047434656,56.09293320425944,314.1858664085189,2.451597289448209,36.61761858664085,0.995159728944821,28.84075508228461,14.888189738625362,72.996408839779,78.261832412523,56.29033149171271,64.02564456721916,71.03637200736648,8.595534069981584,63.76841620626151,13.566758747697975,1.7527624309392265,36.90515653775322,6.0340699815837935,6.731123388581952,0.6187845303867403,4.359576427255985,0.9857274401473296,1.6744935543278086,0.31353591160220995,0.3052486187845304,7.316758747697974,629.1049723756906,654.7265193370166,54.98388581952118,311.335635359116,0.9323204419889503,32.23480662983425,0.6270718232044199,26.99125230202578,14.445211786372008,2172.0,4.0,5.432800751879699,261.1572690012763
Browns,LB,2016,2934.0,5,3.901195337154634,0.0,6.3,-0.21,66.37419904567143,58.23617456529151,68.62594613024208,68.87815269256988,70.2363791339925,8.997545175588135,91.41956373551466,21.059986366734833,2.673824130879346,48.93421949556919,8.044648943421949,15.932174505794137,3.720518064076346,9.537832310838446,0.6680299931833674,2.050443081117928,0.601908657123381,0.0,11.052488070892979,763.6646216768917,847.5480572597137,91.2361963190184,417.733469665985,1.514655760054533,53.73687798227675,0.37866394001363324,25.527948193592366,15.546353101567826,70.56263310745403,80.54293320425944,63.892400774443374,55.43097773475315,73.4811229428848,8.765730880929333,63.603581800580834,9.959341723136495,1.1035818005808324,34.383349467570184,4.717812197483059,8.56679574056147,2.9491771539206195,4.51403678606002,1.6781219748305904,1.0174249757986447,1.4564375605033881,0.18538238141335914,6.196999031945789,622.3877057115199,675.5847047434656,56.09293320425944,314.1858664085189,2.451597289448209,36.61761858664085,0.995159728944821,28.84075508228461,14.888189738625362,2066.0,4.0,6.437482551647125,230.66799160745478
Browns,LB,2017,3187.0,6,11.507007185628742,234.40925765676855,0.0,-0.16,59.10894257922812,53.27482736974262,56.05404896421846,66.4750549105742,62.98763339610797,14.21864406779661,88.66080953875118,18.030122372136805,3.3925321619077504,49.59334797615312,6.901160966426106,14.07405083150298,2.7455287103859427,7.935989959209287,0.43865704424223406,2.3169124568559774,1.9818010668340131,0.3351113900219642,13.13460935048635,655.5086288045184,759.8082836523376,123.19485409475996,379.4976466896768,1.4439912143081268,61.13335425164732,0.0,24.061499843112646,14.391904612488233,66.37419904567143,58.23617456529151,68.62594613024208,68.87815269256988,70.2363791339925,8.997545175588135,91.41956373551466,21.059986366734833,2.673824130879346,48.93421949556919,8.044648943421949,15.932174505794137,3.720518064076346,9.537832310838446,0.6680299931833674,2.050443081117928,0.601908657123381,0.0,11.052488070892979,763.6646216768917,847.5480572597137,91.2361963190184,417.733469665985,1.514655760054533,53.73687798227675,0.37866394001363324,25.527948193592366,15.546353101567826,2934.0,5.0,3.901195337154634,0.0
Browns,LB,2018,2799.0,7,11.875158577878103,242.08122401697966,46.7,-0.03,61.39571275455519,65.1680729352878,62.71744726492671,55.01107538406574,40.99052556310332,18.47697533071148,61.81993569131833,12.7513397642015,2.486245087531261,31.707752768846017,5.071096820292961,12.292247231153983,1.9539121114683815,7.852090032154341,1.040371561271883,2.0625223294033583,1.0221507681314754,1.1914969632011432,17.251518399428367,613.5727045373347,687.2486602357985,102.83815648445874,302.4891032511611,1.2540192926045015,40.42229367631297,0.15291175419792782,26.040371561271883,12.37406216505895,59.10894257922812,53.27482736974262,56.05404896421846,66.4750549105742,62.98763339610797,14.21864406779661,88.66080953875118,18.030122372136805,3.3925321619077504,49.59334797615312,6.901160966426106,14.07405083150298,2.7455287103859427,7.935989959209287,0.43865704424223406,2.3169124568559774,1.9818010668340131,0.3351113900219642,13.13460935048635,655.5086288045184,759.8082836523376,123.19485409475996,379.4976466896768,1.4439912143081268,61.13335425164732,0.0,24.061499843112646,14.391904612488233,3187.0,6.0,11.507007185628742,234.40925765676855
Browns,LB,2019,2335.0,6,7.456586078639745,301.5217811293917,37.5,-0.076,50.42591006423983,54.56423982869379,60.295631691648815,46.19653104925053,57.24736616702356,13.516702355460383,71.82141327623127,18.88865096359743,1.308779443254818,38.404282655246256,4.017987152034261,11.554175588865096,1.3344753747323341,8.910920770877944,2.2141327623126337,3.0209850107066383,0.9053533190578158,0.4526766595289079,12.34475374732334,726.1477516059957,800.682226980728,68.87237687366166,365.0184154175589,0.8325481798715203,56.772162740899354,0.0,23.461670235546038,14.029122055674518,61.39571275455519,65.1680729352878,62.71744726492671,55.01107538406574,40.99052556310332,18.47697533071148,61.81993569131833,12.7513397642015,2.486245087531261,31.707752768846017,5.071096820292961,12.292247231153983,1.9539121114683815,7.852090032154341,1.040371561271883,2.0625223294033583,1.0221507681314754,1.1914969632011432,17.251518399428367,613.5727045373347,687.2486602357985,102.83815648445874,302.4891032511611,1.2540192926045015,40.42229367631297,0.15291175419792782,26.040371561271883,12.37406216505895,2799.0,7.0,11.875158577878103,242.08122401697966
Browns,LB,2020,2412.0,7,3.461861251261352,401.6179442841327,66.7,0.01,61.81053067993366,62.80323383084577,62.99736070381231,57.42653399668325,70.30020764119601,8.94252491694352,48.4863184079602,16.21641791044776,0.763681592039801,20.79850746268657,1.8030679933665008,3.022802653399668,0.9535655058043118,1.3055555555555556,1.115257048092869,2.0269485903814264,0.23175787728026534,0.351575456053068,5.810116086235489,466.95107794361525,540.5294361525705,30.332089552238806,218.09701492537314,0.15422885572139303,42.30721393034826,0.0,26.33872305140962,13.79436152570481,50.42591006423983,54.56423982869379,60.295631691648815,46.19653104925053,57.24736616702356,13.516702355460383,71.82141327623127,18.88865096359743,1.308779443254818,38.404282655246256,4.017987152034261,11.554175588865096,1.3344753747323341,8.910920770877944,2.2141327623126337,3.0209850107066383,0.9053533190578158,0.4526766595289079,12.34475374732334,726.1477516059957,800.682226980728,68.87237687366166,365.0184154175589,0.8325481798715203,56.772162740899354,0.0,23.461670235546038,14.029122055674518,2335.0,6.0,7.456586078639745,301.5217811293917
Browns,LB,2021,2398.0,7,4.212483835616439,565.3328557189318,47.1,-0.005,68.71976647206004,71.07731442869058,63.576980817347795,61.52989991659717,58.67518765638032,12.604879065888241,48.09841534612177,16.519599666388658,1.0904920767306088,26.90116763969975,2.2164303586321936,4.47789824854045,0.4866555462885738,2.9007506255212676,0.35446205170975814,2.2147623019182654,0.49791492910758967,0.0,9.285654712260216,402.3590492076731,457.1726438698916,25.736030025020852,198.40533778148458,0.40575479566305256,31.09841534612177,0.0,25.34111759799833,13.225187656380317,61.81053067993366,62.80323383084577,62.99736070381231,57.42653399668325,70.30020764119601,8.94252491694352,48.4863184079602,16.21641791044776,0.763681592039801,20.79850746268657,1.8030679933665008,3.022802653399668,0.9535655058043118,1.3055555555555556,1.115257048092869,2.0269485903814264,0.23175787728026534,0.351575456053068,5.810116086235489,466.95107794361525,540.5294361525705,30.332089552238806,218.09701492537314,0.15422885572139303,42.30721393034826,0.0,26.33872305140962,13.79436152570481,2412.0,7.0,3.461861251261352,401.6179442841327
Browns,LB,2022,2433.0,9,4.439814121037464,726.0830832082993,41.2,-0.016,57.52864775996712,62.02926428277847,62.116236786469344,51.916070694615705,56.40937114673243,11.60164406083025,36.49075215782984,13.060008220304152,0.9880805589806823,19.657213316892726,3.0752157829839706,4.98931360460337,0.7677764077270859,3.233456637895602,0.2868886148787505,1.2137279079325936,0.7579120427455815,0.0,6.69173859432799,304.13399095766545,335.19441019317713,21.780106863953968,177.95191122071517,0.8561446773530621,22.935470612412658,0.20468557336621454,24.865598027127003,9.73777229757501,68.71976647206004,71.07731442869058,63.576980817347795,61.52989991659717,58.67518765638032,12.604879065888241,48.09841534612177,16.519599666388658,1.0904920767306088,26.90116763969975,2.2164303586321936,4.47789824854045,0.4866555462885738,2.9007506255212676,0.35446205170975814,2.2147623019182654,0.49791492910758967,0.0,9.285654712260216,402.3590492076731,457.1726438698916,25.736030025020852,198.40533778148458,0.40575479566305256,31.09841534612177,0.0,25.34111759799833,13.225187656380317,2398.0,7.0,4.212483835616439,565.3328557189318
Browns,LB,2023,2299.0,7,3.58408140569395,372.1564414342862,61.1,0.05,69.35946063505872,69.87833840800349,66.06020008699434,62.60169638973466,57.46259243149196,12.035450195737278,48.27968682035668,15.799478033927794,1.659852109612875,31.676816006959548,8.165289256198347,9.669421487603305,1.0082644628099173,7.001304915180513,0.9621574597651152,2.2140060896041756,0.5463244889082209,0.5050021748586342,8.90474119182253,475.0265332753371,513.4593301435407,46.54023488473249,227.59373640713355,0.8951718138321009,28.60069595476294,0.34884732492387993,25.653762505437147,14.99217050891692,57.52864775996712,62.02926428277847,62.116236786469344,51.916070694615705,56.40937114673243,11.60164406083025,36.49075215782984,13.060008220304152,0.9880805589806823,19.657213316892726,3.0752157829839706,4.98931360460337,0.7677764077270859,3.233456637895602,0.2868886148787505,1.2137279079325936,0.7579120427455815,0.0,6.69173859432799,304.13399095766545,335.19441019317713,21.780106863953968,177.95191122071517,0.8561446773530621,22.935470612412658,0.20468557336621454,24.865598027127003,9.73777229757501,2433.0,9.0,4.439814121037464,726.0830832082993
Browns,LB,2024,2352.0,7,3.8718829287392325,524.6051211126339,17.7,-0.1797469028,70.26356292517006,57.961394557823134,68.1809948979592,76.4170493197279,51.23822278911564,16.860374149659865,44.01488095238095,17.863520408163264,1.6181972789115646,25.101190476190474,5.123724489795919,9.953656462585034,1.6475340136054422,6.687925170068027,0.195578231292517,2.1760204081632653,0.195578231292517,0.061224489795918366,11.32482993197279,435.6641156462585,464.1811224489796,39.88775510204081,234.37117346938774,0.75,21.289540816326532,0.0,26.272108843537413,12.309098639455783,69.35946063505872,69.87833840800349,66.06020008699434,62.60169638973466,57.46259243149196,12.035450195737278,48.27968682035668,15.799478033927794,1.659852109612875,31.676816006959548,8.165289256198347,9.669421487603305,1.0082644628099173,7.001304915180513,0.9621574597651152,2.2140060896041756,0.5463244889082209,0.5050021748586342,8.90474119182253,475.0265332753371,513.4593301435407,46.54023488473249,227.59373640713355,0.8951718138321009,28.60069595476294,0.34884732492387993,25.653762505437147,14.99217050891692,2299.0,7.0,3.58408140569395,372.1564414342862
Buccaneers,LB,2010,1809.0,5,5.304286991869919,369.750467168864,62.5,0.05,65.02957435046987,73.82069728832319,56.78378527946873,56.79441680486457,77.06325401217488,6.614554510237963,62.15699281370923,12.535655058043117,1.7766721945826423,32.114427860696516,2.132669983416252,4.411829740187949,0.849640685461581,1.785516860143726,0.849640685461581,1.5699281370923162,1.4151464897733554,0.2841348811498065,5.737976782752902,723.301824212272,736.1044776119403,77.03537866224434,329.7153123272526,0.43338861249309013,34.80431177446103,0.0,26.28137092316197,13.524599226091764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,LB,2011,1917.0,4,6.668556593977155,314.51689408459913,25.0,-0.24,45.83630672926447,51.587376108502866,54.71116327595201,44.64647887323944,54.794522691705794,14.490871152842983,50.04747000521648,8.79186228482003,1.0130412102243087,25.021387584767865,4.96452790818988,5.624934793948879,1.3281168492436097,3.2837767344809596,0.7955138236828377,0.0,0.9061032863849765,0.9061032863849765,10.847678664580073,631.7318727177882,644.9160146061555,76.34167970787689,337.91810119979135,1.578508085550339,26.023474178403756,0.0,24.30151278038602,14.90245174752217,65.02957435046987,73.82069728832319,56.78378527946873,56.79441680486457,77.06325401217488,6.614554510237963,62.15699281370923,12.535655058043117,1.7766721945826423,32.114427860696516,2.132669983416252,4.411829740187949,0.849640685461581,1.785516860143726,0.849640685461581,1.5699281370923162,1.4151464897733554,0.2841348811498065,5.737976782752902,723.301824212272,736.1044776119403,77.03537866224434,329.7153123272526,0.43338861249309013,34.80431177446103,0.0,26.28137092316197,13.524599226091764,1809.0,5.0,5.304286991869919,369.750467168864
Buccaneers,LB,2012,2364.0,7,7.965933665008292,540.4172518368944,43.8,0.01,64.74098984771574,62.35105752961083,57.20237288135592,68.62623783326279,76.63902542372881,7.371822033898305,84.30795262267344,13.23181049069374,1.517766497461929,47.491539763113366,11.226311336717428,11.149746192893401,2.277072758037225,7.354906937394247,0.7588832487309645,1.715736040609137,0.0,0.4352791878172589,8.428087986463622,698.4818104906938,746.3819796954315,98.27368866328257,287.97250423011843,0.7470389170896785,48.48434856175973,0.0,23.537225042301184,14.743654822335026,45.83630672926447,51.587376108502866,54.71116327595201,44.64647887323944,54.794522691705794,14.490871152842983,50.04747000521648,8.79186228482003,1.0130412102243087,25.021387584767865,4.96452790818988,5.624934793948879,1.3281168492436097,3.2837767344809596,0.7955138236828377,0.0,0.9061032863849765,0.9061032863849765,10.847678664580073,631.7318727177882,644.9160146061555,76.34167970787689,337.91810119979135,1.578508085550339,26.023474178403756,0.0,24.30151278038602,14.90245174752217,1917.0,4.0,6.668556593977155,314.51689408459913
Buccaneers,LB,2013,2450.0,7,4.170216828478965,339.26109054910467,25.0,-0.1,71.54824489795918,73.86999182338513,72.0119262295082,63.325224489795914,70.98762295081968,12.37266393442623,74.21020408163265,13.524489795918367,3.7644897959183674,49.62,9.254285714285714,19.63714285714286,4.191428571428571,11.681224489795918,3.1395918367346938,2.5395918367346937,1.336734693877551,0.4175510204081633,11.902040816326531,653.3261224489796,685.618775510204,79.57755102040817,307.5938775510204,1.5155102040816326,51.202448979591836,0.10530612244897959,24.23469387755102,14.735102040816326,64.74098984771574,62.35105752961083,57.20237288135592,68.62623783326279,76.63902542372881,7.371822033898305,84.30795262267344,13.23181049069374,1.517766497461929,47.491539763113366,11.226311336717428,11.149746192893401,2.277072758037225,7.354906937394247,0.7588832487309645,1.715736040609137,0.0,0.4352791878172589,8.428087986463622,698.4818104906938,746.3819796954315,98.27368866328257,287.97250423011843,0.7470389170896785,48.48434856175973,0.0,23.537225042301184,14.743654822335026,2364.0,7.0,7.965933665008292,540.4172518368944
Buccaneers,LB,2014,2698.0,7,3.849997744360902,363.7389602528897,12.5,-0.12,60.120867309117855,63.404077094143815,59.20597295266716,57.56356560415122,68.20389177168273,12.316567828020755,68.27687175685693,10.280578206078577,0.9377316530763529,40.029280948851,8.408450704225352,5.707931801334322,1.5685693106004448,3.201630837657524,0.7005189028910304,2.37175685693106,1.3624907338769459,0.34062268346923646,10.901408450704226,610.2242401779096,634.1341734618236,31.750185322461082,273.20014825796886,1.1115641215715344,42.312824314306894,0.0,25.95218680504077,11.975908080059304,71.54824489795918,73.86999182338513,72.0119262295082,63.325224489795914,70.98762295081968,12.37266393442623,74.21020408163265,13.524489795918367,3.7644897959183674,49.62,9.254285714285714,19.63714285714286,4.191428571428571,11.681224489795918,3.1395918367346938,2.5395918367346937,1.336734693877551,0.4175510204081633,11.902040816326531,653.3261224489796,685.618775510204,79.57755102040817,307.5938775510204,1.5155102040816326,51.202448979591836,0.10530612244897959,24.23469387755102,14.735102040816326,2450.0,7.0,4.170216828478965,339.26109054910467
Buccaneers,LB,2015,2610.0,6,8.467895030709101,481.9275059603905,37.5,-0.03,55.50030651340996,51.86615561517822,78.94649290916061,53.43091954022989,49.5731417624521,17.15019157088123,73.79080459770115,20.255172413793105,3.171264367816092,43.115708812260536,5.752873563218391,11.345210727969349,1.49272030651341,6.681226053639847,1.8647509578544061,4.178927203065134,1.449808429118774,1.1398467432950192,19.022222222222222,709.2892720306513,759.5329501915709,54.11455938697318,341.4704980842912,1.1398467432950192,55.83448275862069,0.0,24.6544061302682,14.299233716475095,60.120867309117855,63.404077094143815,59.20597295266716,57.56356560415122,68.20389177168273,12.316567828020755,68.27687175685693,10.280578206078577,0.9377316530763529,40.029280948851,8.408450704225352,5.707931801334322,1.5685693106004448,3.201630837657524,0.7005189028910304,2.37175685693106,1.3624907338769459,0.34062268346923646,10.901408450704226,610.2242401779096,634.1341734618236,31.750185322461082,273.20014825796886,1.1115641215715344,42.312824314306894,0.0,25.95218680504077,11.975908080059304,2698.0,7.0,3.849997744360902,363.7389602528897
Buccaneers,LB,2016,2572.0,5,9.432633477168803,234.82226872501576,56.3,0.01,64.65116640746503,70.78713063763608,55.80741029641185,56.07943234836703,60.088258164852256,13.189968895800932,75.60108864696734,18.56220839813375,2.8211508553654743,39.48755832037325,9.016718506998444,12.96850699844479,2.4086314152410577,7.7387247278382585,0.9879471228615864,3.204121306376361,2.0182737169517884,1.3930793157076204,14.986391912908243,738.449066874028,815.7507776049766,72.44945567651634,370.047433903577,1.2006220839813375,56.76244167962675,0.0,25.87130637636081,15.837091757387247,55.50030651340996,51.86615561517822,78.94649290916061,53.43091954022989,49.5731417624521,17.15019157088123,73.79080459770115,20.255172413793105,3.171264367816092,43.115708812260536,5.752873563218391,11.345210727969349,1.49272030651341,6.681226053639847,1.8647509578544061,4.178927203065134,1.449808429118774,1.1398467432950192,19.022222222222222,709.2892720306513,759.5329501915709,54.11455938697318,341.4704980842912,1.1398467432950192,55.83448275862069,0.0,24.6544061302682,14.299233716475095,2610.0,6.0,8.467895030709101,481.9275059603905
Buccaneers,LB,2017,2841.0,7,5.212031736526946,319.6578281776004,31.3,-0.04,67.48123900035199,69.67761351636747,60.47310271796682,64.9083069341781,58.66061246040126,13.749419218585004,63.85110876451954,11.472368884195706,0.39809926082365366,38.84758887715593,5.8676522351284754,9.184090109116509,1.7648715241112285,7.021119324181626,0.7571277719112989,1.5332629355860612,2.083069341781063,1.4325941569869765,11.771207321365717,497.4748328053502,567.2062653995072,88.33333333333333,288.8834917282647,1.5448785638859557,45.79936642027455,0.0,24.184090109116507,13.07356564589933,64.65116640746503,70.78713063763608,55.80741029641185,56.07943234836703,60.088258164852256,13.189968895800932,75.60108864696734,18.56220839813375,2.8211508553654743,39.48755832037325,9.016718506998444,12.96850699844479,2.4086314152410577,7.7387247278382585,0.9879471228615864,3.204121306376361,2.0182737169517884,1.3930793157076204,14.986391912908243,738.449066874028,815.7507776049766,72.44945567651634,370.047433903577,1.2006220839813375,56.76244167962675,0.0,25.87130637636081,15.837091757387247,2572.0,5.0,9.432633477168803,234.82226872501576
Buccaneers,LB,2018,2341.0,8,7.85219638826185,110.88112994160547,31.3,-0.06,58.12357966680905,60.40768902178556,62.92365591397849,55.4176420333191,70.2701505376344,8.986193548387096,55.74583511319949,12.439128577530969,2.012387868432294,32.77231952157198,6.023067065356686,6.454079453225117,1.4438274241777018,2.997864160615122,0.2712516018795387,2.2392140111063648,0.9777872703972661,0.7876975651431012,6.250320375907732,475.14395557454077,549.2857753096968,43.691584792823576,269.51345578812476,1.1986330627936779,45.374626228107644,0.0,26.524989320803076,11.932934643314823,67.48123900035199,69.67761351636747,60.47310271796682,64.9083069341781,58.66061246040126,13.749419218585004,63.85110876451954,11.472368884195706,0.39809926082365366,38.84758887715593,5.8676522351284754,9.184090109116509,1.7648715241112285,7.021119324181626,0.7571277719112989,1.5332629355860612,2.083069341781063,1.4325941569869765,11.771207321365717,497.4748328053502,567.2062653995072,88.33333333333333,288.8834917282647,1.5448785638859557,45.79936642027455,0.0,24.184090109116507,13.07356564589933,2841.0,7.0,5.212031736526946,319.6578281776004
Buccaneers,LB,2019,2231.0,5,8.86142029755579,815.6113263256854,43.8,0.072,71.85280143433438,74.37053811659192,56.00847533632287,62.54083557951482,62.23486073674752,10.750494159928124,70.95876288659794,24.297176154190947,1.6145226355894218,42.136709995517705,6.025100851636037,15.360824742268042,3.88659793814433,9.85970416853429,0.8740475123263111,2.8789780367548183,2.622142536978933,1.9847601972209772,10.467503361721201,742.4746750336172,836.1595696996862,90.10802330793366,283.62079784849846,0.997310623038996,64.43836844464366,0.0,25.896458987001346,14.111609143881667,58.12357966680905,60.40768902178556,62.92365591397849,55.4176420333191,70.2701505376344,8.986193548387096,55.74583511319949,12.439128577530969,2.012387868432294,32.77231952157198,6.023067065356686,6.454079453225117,1.4438274241777018,2.997864160615122,0.2712516018795387,2.2392140111063648,0.9777872703972661,0.7876975651431012,6.250320375907732,475.14395557454077,549.2857753096968,43.691584792823576,269.51345578812476,1.1986330627936779,45.374626228107644,0.0,26.524989320803076,11.932934643314823,2341.0,8.0,7.85219638826185,110.88112994160547
Buccaneers,LB,2020,2148.0,4,9.513953077699293,729.9555422279662,75.0,0.186,62.113780260707635,61.964478584729974,68.24934823091249,59.66843575418995,59.690904850746264,11.437033582089553,90.73696461824953,28.074953445065177,5.145716945996275,54.22346368715084,10.503258845437616,16.880353817504655,4.190875232774674,7.543761638733706,0.4925512104283054,3.89292364990689,1.9399441340782122,1.4473929236499068,14.914804469273744,843.2588454376164,920.9064245810056,94.74813780260708,316.3445065176909,1.8924581005586592,91.50325884543761,0.0,26.24534450651769,15.338454376163874,71.85280143433438,74.37053811659192,56.00847533632287,62.54083557951482,62.23486073674752,10.750494159928124,70.95876288659794,24.297176154190947,1.6145226355894218,42.136709995517705,6.025100851636037,15.360824742268042,3.88659793814433,9.85970416853429,0.8740475123263111,2.8789780367548183,2.622142536978933,1.9847601972209772,10.467503361721201,742.4746750336172,836.1595696996862,90.10802330793366,283.62079784849846,0.997310623038996,64.43836844464366,0.0,25.896458987001346,14.111609143881667,2231.0,5.0,8.86142029755579,815.6113263256854
Buccaneers,LB,2021,2253.0,5,7.629236712328767,687.7184271981973,73.7,0.205,54.24540612516644,58.41145139813582,65.54207723035951,48.19786950732357,60.94043497558811,12.67150466045273,72.9960053262317,24.198845983133598,2.414114513981358,36.96094096759876,3.825565912117177,24.948069241011986,8.066577896138481,14.467376830892144,0.0,2.137594318686196,0.6995117620949844,0.8291167332445628,13.702618730581447,749.1855304039059,807.3679538393253,104.65601420328451,250.02441189525078,1.787838437638704,65.45761207279183,0.0,26.80248557478917,14.181091877496671,62.113780260707635,61.964478584729974,68.24934823091249,59.66843575418995,59.690904850746264,11.437033582089553,90.73696461824953,28.074953445065177,5.145716945996275,54.22346368715084,10.503258845437616,16.880353817504655,4.190875232774674,7.543761638733706,0.4925512104283054,3.89292364990689,1.9399441340782122,1.4473929236499068,14.914804469273744,843.2588454376164,920.9064245810056,94.74813780260708,316.3445065176909,1.8924581005586592,91.50325884543761,0.0,26.24534450651769,15.338454376163874,2148.0,4.0,9.513953077699293,729.9555422279662
Buccaneers,LB,2022,2241.0,4,12.034849183477426,558.5059737012209,44.4,-0.004,63.496162427487725,66.98580990629183,67.91253904506917,57.19741186970103,65.63418116912092,10.919366354306115,85.51137884872824,24.034359660865686,4.315930388219545,51.38420348058902,6.232039268183846,17.7875948237394,4.796965640339135,8.674698795180722,0.0,4.794734493529674,1.9178937974118697,1.9183400267737618,12.54975457385096,933.3953592146363,993.9053993752789,95.51717983043284,400.3458277554663,2.8772869254796967,63.90941543953592,0.4796965640339134,27.792949576082105,16.384203480589022,54.24540612516644,58.41145139813582,65.54207723035951,48.19786950732357,60.94043497558811,12.67150466045273,72.9960053262317,24.198845983133598,2.414114513981358,36.96094096759876,3.825565912117177,24.948069241011986,8.066577896138481,14.467376830892144,0.0,2.137594318686196,0.6995117620949844,0.8291167332445628,13.702618730581447,749.1855304039059,807.3679538393253,104.65601420328451,250.02441189525078,1.787838437638704,65.45761207279183,0.0,26.80248557478917,14.181091877496671,2253.0,5.0,7.629236712328767,687.7184271981973
Buccaneers,LB,2023,2446.0,5,6.989428825622776,564.8545004926647,52.6,-0.01,62.49386753883892,64.46161079313164,66.97502044153721,56.781152902698274,72.42142273098936,9.40466067048242,73.87939493049878,25.164758789860997,3.9403107113654947,44.634914145543746,8.0102207686018,20.534341782502043,2.2886345053148,14.30539656582175,0.7628781684382666,2.6843826655764516,0.8879803761242846,0.0,9.177432542927228,753.5441537203598,822.079721995094,99.76124284546198,295.1721177432543,2.1573998364677025,61.176206050695015,0.8879803761242846,28.334832379394932,15.341373671300081,63.496162427487725,66.98580990629183,67.91253904506917,57.19741186970103,65.63418116912092,10.919366354306115,85.51137884872824,24.034359660865686,4.315930388219545,51.38420348058902,6.232039268183846,17.7875948237394,4.796965640339135,8.674698795180722,0.0,4.794734493529674,1.9178937974118697,1.9183400267737618,12.54975457385096,933.3953592146363,993.9053993752789,95.51717983043284,400.3458277554663,2.8772869254796967,63.90941543953592,0.4796965640339134,27.792949576082105,16.384203480589022,2241.0,4.0,12.034849183477426,558.5059737012209
Buccaneers,LB,2024,2177.0,6,4.452598668754894,150.6501283798106,55.6,0.1051836178,61.5807073954984,53.65025264124942,61.27603152526658,71.10349104271933,52.44009195402298,14.03742528735632,69.25172255397335,21.33945796968305,4.033073036288471,38.06155259531465,2.6917776757005054,18.16306844281121,1.3458888378502527,12.784106568672485,0.5277905374368397,2.5342214056040424,1.583371612310519,0.5277905374368397,15.827285254937989,715.6876435461644,782.5268718419844,97.47266881028939,281.1768488745981,1.808911345888838,60.76481396417088,0.0,29.73403766651355,15.67524115755627,62.49386753883892,64.46161079313164,66.97502044153721,56.781152902698274,72.42142273098936,9.40466067048242,73.87939493049878,25.164758789860997,3.9403107113654947,44.634914145543746,8.0102207686018,20.534341782502043,2.2886345053148,14.30539656582175,0.7628781684382666,2.6843826655764516,0.8879803761242846,0.0,9.177432542927228,753.5441537203598,822.079721995094,99.76124284546198,295.1721177432543,2.1573998364677025,61.176206050695015,0.8879803761242846,28.334832379394932,15.341373671300081,2446.0,5.0,6.989428825622776,564.8545004926647
Cardinals,LB,2010,1653.0,3,1.7922089430894306,246.5765719063261,31.3,-0.21,70.32214156079854,65.67695099818512,64.99478260869566,68.18239564428312,76.06297640653358,7.569147005444647,84.93647912885662,15.753176043557168,1.6346037507562008,54.28372655777375,9.165154264972777,9.494252873563218,2.295220810647308,5.56442831215971,1.6346037507562008,1.9818511796733211,0.9739866908650938,0.0,8.48638838475499,821.8257713248639,879.3502722323049,83.63581367211131,413.7816091954023,0.3133696309739867,56.55051421657592,0.0,28.945553539019965,15.765880217785844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
