,Team,Year,Position,Value_cap_space,Value_draft_data,Previous_AV,Current_AV,Previous_PFF,Current_PFF,Total DVOA,win-loss-pct,Net EPA,weighted_avg_accuracy_percent,weighted_avg_aimed_passes,weighted_avg_attempts,weighted_avg_avg_depth_of_target,weighted_avg_avg_time_to_throw,weighted_avg_bats,weighted_avg_big_time_throws,weighted_avg_btt_rate,weighted_avg_completion_percent,weighted_avg_completions,weighted_avg_declined_penalties,weighted_avg_def_gen_pressures,weighted_avg_drop_rate,weighted_avg_dropbacks,weighted_avg_drops,weighted_avg_first_downs,weighted_avg_franchise_id,weighted_avg_grades_hands_fumble,weighted_avg_grades_pass,weighted_avg_grades_run,weighted_avg_hit_as_threw,weighted_avg_interceptions,weighted_avg_passing_snaps,weighted_avg_penalties,weighted_avg_pressure_to_sack_rate,weighted_avg_qb_rating,weighted_avg_sack_percent,weighted_avg_sacks,weighted_avg_scrambles,weighted_avg_spikes,weighted_avg_thrown_aways,weighted_avg_touchdowns,weighted_avg_turnover_worthy_plays,weighted_avg_twp_rate,weighted_avg_yards,weighted_avg_ypa,Previous_accuracy_percent,Previous_aimed_passes,Previous_attempts,Previous_avg_depth_of_target,Previous_avg_time_to_throw,Previous_bats,Previous_big_time_throws,Previous_btt_rate,Previous_completion_percent,Previous_completions,Previous_declined_penalties,Previous_def_gen_pressures,Previous_drop_rate,Previous_dropbacks,Previous_drops,Previous_first_downs,Previous_franchise_id,Previous_grades_hands_fumble,Previous_grades_offense,Previous_grades_pass,Previous_grades_run,Previous_hit_as_threw,Previous_interceptions,Previous_passing_snaps,Previous_penalties,Previous_pressure_to_sack_rate,Previous_qb_rating,Previous_sack_percent,Previous_sacks,Previous_scrambles,Previous_spikes,Previous_thrown_aways,Previous_touchdowns,Previous_turnover_worthy_plays,Previous_twp_rate,Previous_yards,Previous_ypa
20,Cardinals,2019,QB,4.410201912858661,1004.6573537252305,3.0,14.0,48.220000000000006,64.5594674556213,-5.80%,0.3125,-0.081,74.1603550295858,481.3269230769231,529.2396449704142,7.637721893491124,2.754201183431953,11.733727810650889,22.4896449704142,3.911242603550296,63.882840236686384,340.3890532544379,0.977810650887574,179.05029585798815,5.425887573964498,606.5754437869823,17.644970414201183,178.05029585798815,1.0,85.47810650887574,61.26642011834319,69.8662721893491,0.977810650887574,11.733727810650889,646.6656804733727,3.911242603550296,26.017307692307693,86.7587278106509,7.726479289940827,46.001479289940825,28.400887573964496,3.911242603550296,31.28994082840237,19.55621301775148,17.600591715976332,2.64008875739645,3631.698224852071,6.846745562130178,67.97697478991597,297.35798319327733,330.8487394957983,8.451092436974792,2.5931428571428574,8.275630252100841,15.514285714285714,3.8233613445378154,56.92773109243697,183.709243697479,0.0,153.88067226890757,8.024873949579833,380.62689075630254,18.094117647058823,99.9327731092437,1.0,34.43058823529412,48.220000000000006,47.67428571428571,58.931428571428576,4.8504201680672265,11.936134453781513,403.8806722689076,3.5428571428571427,23.0090756302521,67.7255462184874,9.221008403361346,37.34285714285714,11.472268907563024,0.8084033613445378,19.556302521008405,9.238655462184871,20.484033613445376,5.217142857142857,1909.8252100840336,5.768739495798319
21,Titans,2019,QB,14.001062699256112,334.3495650771139,11.0,16.0,67.70109890109889,81.98771929824561,8.60%,0.5625,0.084,75.4859649122807,224.0701754385965,238.69473684210527,9.198947368421052,2.9024912280701756,2.873684210526316,14.992982456140352,5.398245614035088,66.20771929824562,161.20350877192982,0.0,89.11228070175439,6.328421052631579,285.06666666666666,8.87719298245614,105.71228070175438,31.0,39.96280701754387,80.86315789473684,74.71368421052632,2.624561403508772,4.4982456140350875,302.6877192982456,1.750877192982456,32.576842105263154,108.03894736842103,10.463859649122806,28.74736842105263,17.249122807017542,2.624561403508772,6.5017543859649125,16.36842105263158,7.375438596491228,2.638245614035088,2164.2,8.811578947368421,74.82527472527472,269.29487179487177,282.5567765567766,7.8578754578754575,2.7004761904761905,2.578754578754579,10.893772893772894,3.5104395604395604,67.10970695970697,192.82600732600733,0.2106227106227106,116.14652014652016,6.2,345.18131868131866,12.683150183150182,113.0952380952381,31.0,56.79835164835164,67.70109890109889,62.907142857142865,76.00732600732601,0.0,7.157509157509158,364.4432234432234,4.5787545787545785,28.093956043956045,88.63516483516483,9.12051282051282,34.20695970695971,27.628205128205128,0.0,10.683150183150182,9.525641025641026,13.736263736263735,4.405677655677656,2127.395604395605,7.305128205128205
22,Browns,2019,QB,4.282678002125399,779.6173217424564,12.0,11.0,77.16666666666667,74.68046153846153,-10.10%,0.375,-0.076,69.41,489.73846153846154,531.5492307692308,9.201384615384615,2.7399538461538464,14.930769230769233,28.866153846153846,4.976923076923077,59.12584615384615,315.5369230769231,1.9907692307692308,197.09076923076924,7.727846153846153,589.2815384615385,24.889230769230767,188.1276923076923,8.0,63.13092307692309,72.68092307692308,69.35892307692308,5.972307692307692,20.903076923076924,644.0276923076923,5.972307692307692,20.10676923076923,78.61907692307693,6.768615384615384,39.815384615384616,16.92153846153846,1.9907692307692308,18.916923076923077,21.89846153846154,23.889230769230767,3.682923076923077,3809.336923076923,7.166769230769232,72.03333333333333,393.1666666666667,419.1666666666667,9.783333333333331,2.7083333333333335,8.0,33.666666666666664,6.783333333333333,61.4,265.3333333333333,0.8333333333333334,135.33333333333334,8.366666666666667,460.5,24.0,151.0,8.0,68.5,77.16666666666667,74.06666666666666,73.4,1.8333333333333333,12.0,498.3333333333333,1.0,18.666666666666668,88.83333333333333,5.916666666666667,23.0,16.666666666666668,2.6666666666666665,13.5,22.833333333333332,15.666666666666666,3.1666666666666665,3183.0,7.35
23,Jets,2019,QB,3.9160467587672687,405.7584668046052,9.0,7.0,61.00149253731343,59.936089030206674,-15.80%,0.4375,-0.133,74.57599364069952,336.76947535771063,376.6422893481717,8.258982511923689,2.7700794912559616,7.089030206677266,16.565977742448332,3.4788553259141497,62.077424483306835,233.4260731319555,0.0,175.67408585055645,7.083783783783783,415.74403815580285,18.01112877583466,126.55802861685214,22.0,32.52019077901431,60.89459459459459,36.44515103338632,6.626391096979332,11.230524642289348,446.6947535771065,2.810810810810811,20.029570747217804,80.43306836248011,8.81462639109698,29.8362480127186,7.454689984101749,1.656597774244833,24.50079491255962,15.737678855325914,19.82193958664547,4.446422893481717,2568.980922098569,6.60302066772655,69.78358208955224,320.07462686567163,350.4776119402985,9.402985074626866,2.769402985074627,7.208955223880597,12.865671641791044,3.1149253731343287,57.03134328358209,201.59701492537312,0.0,140.34328358208955,9.980597014925374,389.3731343283582,21.44776119402985,115.43283582089552,22.0,74.655223880597,61.00149253731343,59.26417910447762,63.36865671641792,2.0,12.701492537313433,403.6567164179105,1.582089552238806,17.51044776119403,73.04477611940298,6.332835820895522,25.19402985074627,13.701492537313433,1.0,20.19402985074627,13.656716417910449,17.865671641791046,4.48358208955224,2378.9701492537315,6.482089552238806
24,Saints,2019,QB,13.788522848034008,54.85022212333109,18.0,16.0,92.36660929432014,84.86409090909092,29.30%,0.8125,0.12,82.0380303030303,288.280303030303,307.8484848484849,6.759848484848485,2.579090909090909,2.33030303030303,9.41969696969697,2.913484848484849,71.68015151515152,224.2878787878788,0.0,88.15,6.26409090909091,324.01666666666665,13.107575757575756,125.69090909090907,20.0,86.16712121212122,83.64439393939395,69.49863636363636,4.216666666666667,3.2303030303030305,345.45757575757574,1.9727272727272729,13.736666666666668,109.68060606060604,4.067272727272727,11.85,4.318181818181818,3.143939393939394,9.877272727272729,20.195454545454545,6.818181818181818,1.9456060606060608,2368.7939393939396,7.631666666666666,81.24044750430294,436.8209982788296,457.44406196213424,7.779518072289156,2.5283993115318415,5.647160068846816,26.120481927710845,5.037521514629948,73.18399311531842,340.31669535283993,0.0,122.89156626506023,5.539414802065405,477.3356282271945,18.691910499139414,187.09294320137693,20.0,83.06247848537005,92.36660929432014,91.41755593803786,76.28605851979347,2.7986230636833045,4.731497418244406,507.23752151463,6.547332185886403,13.305163511187608,112.08227194492255,3.604991394148021,15.975903614457833,3.9156626506024095,0.0,12.177280550774526,29.901893287435456,11.261617900172118,2.3941480206540446,3731.025817555938,8.06075731497418
25,Cowboys,2019,QB,1.471838469713071,7.812942782336383,14.0,15.0,74.6,80.1,17.10%,0.5,0.137,76.1,566.0,596.0,9.8,2.81,7.0,29.0,4.6,65.1,388.0,0.0,204.0,10.0,639.0,43.0,239.0,9.0,66.4,76.6,76.2,7.0,11.0,679.0,1.0,11.3,99.7,3.6,23.0,20.0,1.0,15.0,30.0,22.0,3.2,4901.0,8.2,75.9,494.0,526.0,7.9,2.86,5.0,20.0,3.6,67.7,356.0,0.0,226.0,5.1,611.0,19.0,199.0,9.0,28.8,74.6,73.4,65.5,7.0,8.0,653.0,4.0,24.8,96.9,9.2,56.0,29.0,0.0,20.0,22.0,18.0,2.8,3885.0,7.4
26,Chiefs,2019,QB,4.899043570669501,223.86440119333585,22.0,19.0,93.02725947521866,80.56230215827337,30.20%,0.75,0.133,75.71165467625899,395.3812949640288,425.1913669064748,8.50546762589928,2.7136115107913668,4.700719424460432,26.810071942446044,5.32589928057554,65.73539568345323,280.0935251798561,1.7007194244604316,130.8935251798561,6.701438848920863,462.253237410072,21.558273381294963,166.80575539568346,16.0,62.514388489208635,79.01194244604316,64.86273381294964,5.952517985611511,4.251798561151079,518.1251798561151,2.5510791366906473,13.973812949640289,104.64158273381294,3.918273381294964,15.653237410071942,20.558273381294963,0.1496402877697841,19.007194244604317,22.707913669064748,13.20431654676259,2.5598561151079133,3526.412949640288,8.135395683453238,78.79314868804664,524.7084548104956,577.4766763848396,9.480320699708455,2.765451895043732,9.956268221574344,47.79008746355685,7.765889212827988,66.0030612244898,381.3338192419825,0.0,225.01166180758017,7.811953352769679,636.2186588921282,31.864431486880463,245.92857142857144,16.0,64.31355685131196,93.02725947521866,92.5399416909621,66.36457725947523,15.93002915451895,11.947521865889213,680.0262390670554,5.973760932944606,11.449708454810496,113.7304664723032,4.082069970845481,25.886297376093296,28.873177842565596,0.9956268221574344,25.886297376093296,49.78134110787172,21.903790087463555,3.18600583090379,5074.836734693878,8.80393586005831
27,Rams,2019,QB,6.179596174282678,619.7245649101162,18.0,12.0,85.39435975609756,72.33277074542899,5.50%,0.5625,0.04,73.27538677918425,569.3966244725739,624.2447257383966,7.966244725738397,2.6490154711673695,11.966244725738395,30.91279887482419,4.587060478199718,62.86371308016877,392.8945147679325,0.0,237.33333333333337,5.683966244725739,660.1434599156119,23.93248945147679,222.37271448663853,26.0,74.38143459915612,72.46118143459915,43.72390998593531,13.960618846694796,15.954992967651195,707.0112517580872,2.9915611814345993,9.174120956399436,86.41504922644162,3.2907172995780587,21.938115330520393,11.966244725738395,0.9971870604781996,27.924050632911392,21.938115330520393,26.924050632911392,3.7893108298171585,4624.962025316456,7.383403656821379,75.2138719512195,500.7134146341463,558.4481707317074,9.24237804878049,2.826798780487805,10.94969512195122,31.853658536585368,5.375304878048781,64.90823170731707,362.344512195122,0.0,196.09908536585365,3.8353658536585367,612.2012195121952,13.940548780487806,237.91158536585365,26.0,55.479573170731705,85.39435975609756,84.2016768292683,58.300914634146345,4.977134146341464,11.945121951219512,650.0274390243902,1.9908536585365857,17.22088414634146,101.04740853658538,5.4748475609756095,33.84451219512195,19.908536585365855,1.9908536585365857,39.81707317073171,31.853658536585368,25.88109756097561,3.981707317073171,4666.6661585365855,8.396798780487805
28,Chargers,2019,QB,14.378320935175346,12.357409866535829,14.0,13.0,89.96143344709897,74.22761627906976,-6.70%,0.3125,0.0,76.46017441860467,542.2819767441861,585.8982558139535,8.969476744186046,2.526424418604651,11.895348837209305,26.76453488372093,4.163372093023256,66.00610465116279,386.6337209302326,0.0,223.04651162790697,6.815988372093024,627.5319767441861,27.76453488372093,217.11627906976744,27.0,79.16511627906976,73.56947674418603,50.27936046511629,5.9476744186046515,19.82558139534884,676.1046511627907,4.9563953488372094,14.968313953488371,88.77558139534884,5.352906976744186,33.70348837209303,5.9476744186046515,2.9738372093023258,22.79941860465116,22.80813953488372,31.72093023255814,4.659011627906977,4575.040697674419,7.779941860465115,77.86313993174062,467.3737201365188,501.9795221843003,8.527133105802047,2.478720136518772,11.868600682593856,31.61774744027304,5.829522184300342,67.78276450511945,342.8668941979522,0.0,189.74232081911265,6.125938566552901,537.5733788395904,22.72525597269625,208.47952218430035,27.0,89.48617747440275,89.96143344709897,89.42679180887372,54.75375426621161,6.916382252559727,11.856655290102388,572.1672354948805,3.964163822525597,16.89829351535836,104.71279863481227,6.02901023890785,31.629692832764505,3.964163822525597,0.0,15.820819112627987,31.61774744027304,19.796928327645052,3.9706484641638222,4256.634812286689,8.422354948805461
29,Lions,2019,QB,0.3453772582359192,83.65797924452637,10.0,10.0,76.88477611940297,68.41179039301309,-12.10%,0.1875,-0.11,69.48384279475982,203.65502183406113,217.06113537117903,10.204803493449782,2.7982096069868994,2.5283842794759823,14.982532751091703,5.675109170305676,60.06375545851529,132.9170305676856,0.2052401746724891,88.31877729257641,6.986462882096071,242.28384279475983,8.34061135371179,81.24017467248909,11.0,60.47205240174673,67.35196506550218,61.14192139737991,2.694323144104803,5.100436681222708,257.46288209606985,2.0829694323144103,18.563318777292576,86.86069868995634,6.6842794759825335,15.34061135371179,8.698689956331878,1.388646288209607,6.794759825327511,11.336244541484715,9.751091703056767,3.948471615720525,1663.593886462882,7.282532751091703,74.60388059701494,505.1716417910447,538.1373134328359,7.121940298507463,2.577805970149254,10.655223880597015,29.05970149253731,4.9401492537313425,65.31955223880595,355.7164179104478,0.0,180.3268656716418,6.784925373134328,589.5388059701493,25.21641791044776,197.7,11.0,63.979253731343285,76.88477611940297,75.6534328358209,59.17238805970149,4.843283582089552,10.686567164179104,629.3164179104477,0.9686567164179104,21.452985074626863,87.90656716417912,6.559253731343284,38.777611940298506,12.623880597014926,0.9686567164179104,16.498507462686568,20.34179104477612,20.34179104477612,3.0997014925373136,3660.4656716417912,6.696567164179104
30,Ravens,2019,QB,2.226354941551541,272.3184433444157,15.0,27.0,67.13440860215054,87.53115671641793,41.50%,0.875,0.292,75.07574626865672,343.7910447761194,370.52425373134326,9.190858208955223,2.9871828358208954,9.244402985074627,18.32089552238806,4.3054104477611945,65.62985074626866,244.68283582089552,0.0,133.00186567164178,5.86268656716418,430.57089552238807,16.488805970149254,166.72761194029852,3.0,66.41119402985075,81.66473880597015,88.17369402985075,2.748134328358209,5.664179104477612,453.5559701492537,2.748134328358209,17.88899253731343,109.16100746268656,5.445708955223881,21.488805970149254,37.64179104477612,1.832089552238806,12.90858208955224,33.0615671641791,8.412313432835822,2.0182835820895524,2883.3619402985073,7.6404850746268655,71.79139784946237,277.3763440860215,305.3225806451613,9.13978494623656,2.7836559139784947,9.193548387096774,11.838709677419354,3.5268817204301075,59.900000000000006,185.19354838709677,0.0,99.49462365591398,8.365591397849462,330.0967741935484,18.0752688172043,103.6774193548387,3.0,59.48924731182796,67.13440860215054,66.43870967741935,66.06774193548388,2.956989247311828,4.935483870967742,352.48387096774195,2.6451612903225805,15.88064516129032,83.87204301075269,5.090322580645162,15.494623655913978,8.623655913978494,1.967741935483871,13.827956989247312,9.870967741935484,11.21505376344086,3.523655913978494,2017.3870967741937,6.66774193548387
31,Texans,2019,QB,3.602550478214665,212.65293548580243,16.0,17.0,82.7,79.73333333333333,-5.80%,0.625,-0.002,75.55496296296296,438.5718518518519,463.1096296296296,9.05125925925926,2.9822814814814813,2.7911111111111113,26.980740740740742,5.117037037037037,66.56888888888889,311.27555555555557,0.0,212.37777777777777,6.5125925925925925,553.1214814814815,23.25925925925926,198.21333333333337,13.0,33.0162962962963,74.99600000000001,78.63851851851852,2.7911111111111113,11.234074074074076,587.5451851851852,0.9303703703703704,20.096296296296295,95.59777777777778,7.622814814814815,41.284444444444446,45.00592592592593,1.8607407407407408,17.094814814814814,24.18962962962963,21.39851851851852,3.4423703703703703,3599.4533333333334,7.6816296296296285,76.1,468.0,505.0,9.1,3.0899999999999994,6.0,22.0,4.1,68.3,345.0,0.0,282.0,3.1,628.0,11.0,222.0,13.0,38.6,82.7,81.1,70.2,7.0,9.0,673.0,3.0,21.6,103.1,9.7,61.0,60.0,6.0,18.0,26.0,19.0,2.8,4165.0,8.2
32,Seahawks,2020,QB,16.089808274470233,35.12426701778505,15.0,17.0,91.1,90.05948644793152,20.10%,0.75,0.06,79.57631954350929,519.5492154065621,553.2667617689016,8.862339514978602,3.0040941512125534,4.957203994293866,42.631954350927245,7.237517831669044,68.89586305278173,380.7475035663338,0.0,248.86875891583452,7.634094151212554,654.4022824536377,31.726105563480743,233.01426533523536,29.0,81.60670470756064,88.41854493580598,75.71169757489302,2.9828815977175465,12.88873038516405,689.1027104136947,7.931526390870186,18.57132667617689,105.00670470756064,7.0830242510699,45.6148359486448,53.537803138373754,0.9914407988587732,24.78601997146933,39.657631954350926,16.854493580599144,2.3794579172610555,4176.231098430813,7.492296718972896,76.5,476.0,516.0,9.9,2.88,5.0,41.0,7.4,66.1,341.0,0.0,243.0,6.3,610.0,23.0,205.0,29.0,72.6,91.1,90.8,66.4,4.0,5.0,659.0,4.0,19.8,106.3,7.9,48.0,45.0,3.0,28.0,31.0,11.0,1.7,4110.0,8.0
33,Jaguars,2020,QB,1.367305751765893,21.273249916424515,12.0,9.0,69.60530612244898,62.91380753138075,-27.90%,0.0625,-0.217,73.40418410041842,229.44769874476987,248.90376569037656,8.565690376569037,2.64418410041841,2.8953974895397487,12.560669456066943,4.853138075313807,62.977824267782424,160.2426778242678,0.0,92.25941422594144,6.746443514644351,282.0334728033473,9.93305439330544,91.3723849372385,15.0,59.09916317991632,62.084100418410046,59.56066945606695,2.5523012552301254,5.171548117154812,294.489539748954,1.104602510460251,19.54435146443515,84.4347280334728,6.231380753138075,18.598326359832637,14.531380753138077,1.104602510460251,12.903765690376568,11.112970711297072,9.828451882845188,4.041422594142259,1650.7280334728034,6.445606694560669,71.74054421768707,369.9809523809524,404.2027210884354,8.011836734693878,2.8354421768707487,7.068027210884353,15.763265306122449,3.823673469387755,61.56925170068027,246.2299319727891,0.0,166.4816326530612,6.3221768707483,476.2231292517007,17.644897959183673,143.4639455782313,15.0,31.108027210884355,69.60530612244898,69.1934693877551,58.779591836734696,8.136054421768707,5.254421768707483,512.0721088435374,1.0,17.29142857142857,89.96979591836735,5.974557823129252,28.34013605442177,41.23945578231292,0.8136054421768707,18.20408163265306,17.644897959183673,16.76326530612245,3.554149659863946,2798.4897959183672,6.86952380952381
34,Raiders,2020,QB,15.958627648839558,246.01051766539575,11.0,15.0,79.06326530612246,84.2631007751938,-6.30%,0.5,-0.071,77.93798449612403,448.9565891472868,485.631007751938,8.53705426356589,2.777875968992248,6.606201550387597,34.75038759689922,6.627131782945736,66.87178294573643,326.7860465116279,0.9364341085271318,159.47441860465116,7.028837209302326,531.7581395348838,25.334883720930232,190.8372093023256,23.0,45.56015503875969,83.20155038759691,56.7431007751938,4.682170542635659,8.47906976744186,567.3937984496124,1.8728682170542637,15.567751937984497,100.12046511627908,4.6176744186046506,24.372093023255815,21.755038759689924,3.7968992248062015,21.589147286821703,25.334883720930232,16.95813953488372,3.121395348837209,3854.062015503876,7.874263565891474,82.03469387755102,461.17687074829934,504.4455782312926,6.998639455782314,2.7508503401360542,8.846938775510203,16.727891156462587,3.3156462585034014,70.22312925170068,354.9625850340136,0.0,155.3639455782313,6.389455782312925,546.7142857142857,24.57482993197279,193.70068027210883,23.0,66.98979591836735,79.06326530612246,80.71360544217687,40.00952380952381,1.9829931972789117,7.863945578231292,568.3401360544218,3.931972789115646,18.08707482993197,100.93605442176872,5.11156462585034,28.50680272108843,13.761904761904765,1.965986394557823,30.472789115646258,20.65986394557823,11.812925170068027,2.2343537414965984,3986.9897959183672,7.860884353741496
35,Colts,2020,QB,23.799192734611506,25.156167421598493,11.0,13.0,60.43387096774194,77.36759410801963,14.30%,0.6875,0.092,76.3860883797054,498.98036006546647,534.3502454991817,7.627004909983634,2.3978232405891977,11.783960720130931,26.5139116202946,4.615384615384615,67.22585924713584,363.3747954173486,0.9819967266775778,130.69558101472995,5.902291325695582,554.0441898527005,20.639934533551553,196.4353518821604,14.0,90.27675941080196,75.38052373158756,59.91849427168576,4.909983633387888,10.801963993453356,589.3960720130933,3.963993453355155,14.762684124386253,95.96661211129296,3.666448445171849,18.693944353518823,1.0,2.9459901800327333,15.729950900163669,23.567921440261863,20.621931260229132,3.436988543371522,4094.2504091653022,7.599181669394436,72.30806451612904,366.2661290322581,399.9112903225806,8.420967741935485,2.90008064516129,6.153225806451613,10.274193548387096,2.916935483870968,60.12903225806452,243.3306451612903,0.8790322580645161,174.28225806451613,9.67741935483871,453.5,24.45967741935484,137.15322580645162,14.0,58.975,60.43387096774194,59.48790322580645,58.16290322580645,5.395161290322581,5.758064516129032,488.14516129032256,4.395161290322581,14.166129032258064,85.47822580645162,5.493548387096774,24.338709677419356,29.25,2.6370967741935485,19.45967741935484,16.306451612903224,13.42741935483871,2.787903225806452,2631.1129032258063,6.491129032258065
36,Cowboys,2020,QB,2.098890010090817,26.62751280200351,15.0,13.0,80.1,71.70272108843537,-11.10%,0.375,-0.101,75.57959183673469,241.22721088435375,257.9224489795918,8.044353741496598,2.5461360544217686,3.927891156462585,10.10204081632653,3.866122448979592,64.57360544217687,169.0938775510204,0.0,84.47619047619048,8.322448979591837,287.76326530612243,15.531972789115644,98.77551020408164,9.0,70.91551020408163,69.80095238095238,64.28217687074832,4.076190476190476,5.680272108843537,299.33469387755105,1.0693877551020408,19.455782312925173,89.20095238095237,6.0835374149659875,16.80544217687075,10.896598639455782,0.4653061224489795,8.225850340136054,10.568707482993196,9.447619047619048,3.795510204081632,1813.712925170068,7.033605442176871,76.1,566.0,596.0,9.8,2.81,7.0,29.0,4.6,65.1,388.0,0.0,204.0,10.0,639.0,43.0,239.0,9.0,66.4,80.1,76.6,76.2,7.0,11.0,679.0,1.0,11.3,99.7,3.6,23.0,20.0,1.0,15.0,30.0,22.0,3.2,4901.0,8.2
37,Chargers,2020,QB,6.599394550958627,453.2538197925832,13.0,14.0,74.22761627906976,78.79505494505494,-14.70%,0.4375,0.015,75.35824175824175,524.7857142857143,564.6923076923077,7.94587912087912,2.6120467032967034,11.357142857142858,29.39148351648352,4.794093406593407,65.95164835164834,375.62225274725273,0.0,226.7706043956044,5.784752747252748,619.7939560439561,21.872252747252748,216.3598901098901,27.0,74.47898351648352,77.57623626373628,62.955357142857146,11.40934065934066,9.464285714285714,654.0741758241758,1.8928571428571428,13.157142857142857,97.08406593406592,4.7888736263736265,30.337912087912088,23.76510989010989,3.7857142857142856,13.354395604395604,29.339285714285715,15.142857142857142,2.176785714285714,4114.576923076923,7.274587912087911,76.46017441860467,542.2819767441861,585.8982558139535,8.969476744186046,2.526424418604651,11.895348837209305,26.76453488372093,4.163372093023256,66.00610465116279,386.6337209302326,0.0,223.04651162790697,6.815988372093024,627.5319767441861,27.76453488372093,217.11627906976744,27.0,79.16511627906976,74.22761627906976,73.56947674418603,50.27936046511629,5.9476744186046515,19.82558139534884,676.1046511627907,4.9563953488372094,14.968313953488371,88.77558139534884,5.352906976744186,33.70348837209303,5.9476744186046515,2.9738372093023258,22.79941860465116,22.80813953488372,31.72093023255814,4.659011627906977,4575.040697674419,7.779941860465115
38,Patriots,2020,QB,1.372351160443996,118.86469010116892,12.0,13.0,80.11544011544011,67.41412213740458,-7.10%,0.4375,-0.071,76.70114503816792,287.7328244274809,317.5038167938931,7.2956106870229,2.8300763358778624,11.217557251908396,9.372137404580153,2.5889312977099235,64.03187022900762,208.05152671755727,0.0,112.63740458015268,7.349618320610687,362.3263358778626,16.353053435114504,121.25190839694656,19.0,73.94885496183205,64.8912213740458,64.38225190839695,5.185114503816794,8.82824427480916,382.96564885496184,0.8473282442748091,23.561832061068703,78.83683206106872,7.460687022900764,26.77480916030534,17.200381679389313,1.6946564885496185,11.673664122137405,6.980916030534351,8.830152671755725,2.905152671755725,2283.942748091603,6.965648854961832,72.73477633477634,554.002886002886,608.6060606060606,7.973304473304474,2.6084848484848484,4.963924963924964,22.834054834054832,3.474747474747475,60.72207792207792,370.32323232323233,0.0,190.62193362193364,8.33939393939394,638.3968253968254,33.75468975468976,193.6002886002886,19.0,81.21991341991342,80.11544011544011,77.03131313131314,72.9062049062049,4.963924963924964,7.94949494949495,683.0721500721501,3.971139971139971,14.71976911976912,87.5007215007215,4.313997113997114,26.81240981240981,2.9783549783549783,0.0,44.675324675324674,23.826839826839823,16.884559884559884,2.6262626262626263,4027.8297258297257,6.577633477633478
39,Bills,2020,QB,4.328960645812311,264.6265978969383,12.0,19.0,62.62285714285714,89.94635193133047,23.80%,0.8125,0.134,78.76323319027182,515.8540772532189,554.6580829756796,9.235336194563663,2.972689556509299,7.811158798283261,34.92989985693848,5.916452074391989,68.67124463519313,383.8826895565093,0.0,225.82403433476395,6.198998569384836,608.9270386266095,24.276108726752504,233.69814020028613,4.0,56.67668097281831,88.83376251788269,73.9002861230329,3.8741058655221745,9.716738197424892,656.384835479256,3.8741058655221745,10.992703862660944,106.37224606580833,4.015736766809728,24.24463519313305,30.024320457796858,0.0,27.11874105865522,35.86695278969957,22.339055793991417,3.579399141630901,4407.184549356223,7.947210300429185,71.52000000000001,387.9428571428571,425.8571428571428,9.714285714285714,2.8811428571428572,6.6571428571428575,12.057142857142855,2.7942857142857145,58.29428571428571,250.0857142857143,0.9142857142857144,181.82857142857145,10.48,502.8285714285714,27.857142857142858,149.4,4.0,27.488571428571426,62.62285714285714,60.82857142857143,63.90571428571428,4.6571428571428575,8.485714285714286,531.2571428571429,3.742857142857143,18.502857142857145,82.36,6.725714285714285,34.91428571428571,42.05714285714286,2.8285714285714287,23.771428571428572,18.285714285714285,21.457142857142856,4.454285714285714,2855.0,6.725714285714287
40,Titans,2020,QB,11.659939455095865,55.71361310164099,16.0,16.0,81.98771929824561,90.17196428571428,2.90%,0.6875,0.058,76.16910714285716,437.6589285714286,478.4392857142857,8.786607142857143,2.6293035714285713,8.951785714285714,18.898214285714285,3.680178571428572,65.3275,313.3178571428571,0.0,163.12142857142857,6.266249999999999,525.1875,20.8875,211.86428571428573,31.0,67.03107142857144,85.065,90.86875,9.946428571428571,6.9625,554.0321428571428,1.9892857142857143,14.521785714285716,106.15660714285714,4.475892857142857,23.87142857142857,21.882142857142856,0.0,21.882142857142856,32.823214285714286,21.882142857142856,3.8791071428571424,3798.578571428571,7.87,75.4859649122807,224.0701754385965,238.69473684210527,9.198947368421052,2.9024912280701756,2.873684210526316,14.992982456140352,5.398245614035088,66.20771929824562,161.20350877192982,0.0,89.11228070175439,6.328421052631579,285.06666666666666,8.87719298245614,105.71228070175438,31.0,39.96280701754387,81.98771929824561,80.86315789473684,74.71368421052632,2.624561403508772,4.4982456140350875,302.6877192982456,1.750877192982456,32.576842105263154,108.03894736842103,10.463859649122806,28.74736842105263,17.249122807017542,2.624561403508772,6.5017543859649125,16.36842105263158,7.375438596491228,2.638245614035088,2164.2,8.811578947368421
