team,player_id,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa,Year,weighted_grade,weighted_average_grade,merge_player_y
Eagles,00-0027253,0.0,Eagles,-0.07,43.80%,Thaddeus Lewis,QB,0.3602568397543271,2015.0,thaddeus lewis,thaddeus lewis,thaddeus lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0026197,57.48297007811546,Jaguars,-0.09,31.30%,Chad Henne,QB,2.4427694025683975,2015.0,chad henne,chad henne,chad henne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0031568,112.83927833091424,Jets,0.12,62.50%,Bryce Petty,QB,0.4002121719709659,2015.0,bryce petty,bryce petty,bryce petty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0031589,67.56719136258307,Packers,0.02,61.10%,Brett Hundley,QB,0.3426214405360134,2015.0,brett hundley,brett hundley,brett hundley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0027796,16.465230474474474,Panthers,0.21,89.50%,Joe Webb,QB,0.4641261864879956,2015.0,joe webb,joe webb,joe webb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0032148,162.0967737346473,Saints,-0.08,43.80%,Garrett Grayson,QB,0.4315263819095478,2015.0,garrett grayson,,garrett grayson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0026349,7.638880353283195,Saints,-0.08,43.80%,Matt Flynn,QB,0.1921370742601898,2015.0,matt flynn,matt flynn,matt flynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0031800,0.0,Vikings,0.04,64.70%,Taylor Heinicke,QB,0.305927554438861,2015.0,taylor heinicke,taylor heinicke,taylor heinicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0027950,249.01506048021696,49ers,-0.15,12.50%,Christian Ponder,QB,0.5152315321697688,2016.0,christian ponder,christian ponder,christian ponder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0027253,0.0,49ers,-0.15,12.50%,Thaddeus Lewis,QB,0.2337863077220326,2016.0,thaddeus lewis,thaddeus lewis,thaddeus lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0030661,0.0,Bears,-0.11,18.80%,Connor Shaw,QB,0.2144651252656662,2016.0,connor shaw,connor shaw,connor shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0031288,44.91997894489655,Bengals,0.04,40.00%,A.J. McCarron,QB,0.4156714110903587,2016.0,aj mccarron,aj mccarron,aj mccarron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0032436,28.635529678388632,Bengals,0.04,40.00%,Jeff Driskel,QB,0.2898177368454949,2016.0,jeff driskel,jeff driskel,jeff driskel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0029857,0.0,Buccaneers,0.01,56.30%,Ryan Griffin,QB,0.3864236491273266,2016.0,ryan griffin,ryan griffin,ryan griffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0030394,0.0,Cardinals,0.1,46.70%,Zac Dysert,QB,0.0596676756617505,2016.0,zac dysert,,zac dysert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0030151,0.0,Chiefs,0.05,70.60%,Tyler Bray,QB,0.3993044374315708,2016.0,tyler bray,tyler bray,tyler bray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0027688,52.29664904417326,Commanders,0.02,53.30%,Colt McCoy,QB,1.1592709473819798,2016.0,colt mccoy,colt mccoy,colt mccoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0032792,40.11803383327816,Commanders,0.02,53.30%,Nate Sudfeld,QB,0.3119295420879758,2016.0,nate sudfeld,nate sudfeld,nate sudfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0029234,0.0,Cowboys,0.12,76.50%,Kellen Moore,QB,0.4894699555612803,2016.0,kellen moore,kellen moore,kellen moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0028090,0.0,Dolphins,-0.01,58.80%,T.J. Yates,QB,0.0863766342500161,2016.0,tj yates,tj yates,tj yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0030586,0.0,Giants,0.02,64.70%,Ryan Nassib,QB,0.5077606749533071,2016.0,ryan nassib,ryan nassib,ryan nassib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0026300,0.0,Giants,0.02,64.70%,Josh Johnson,QB,0.3864236491273266,2016.0,josh johnson,josh johnson,josh johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0032434,0.0,Jaguars,-0.04,18.80%,Brandon Allen,QB,0.3098267533973079,2016.0,brandon allen,brandon allen,brandon allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0026197,0.0,Jaguars,-0.04,18.80%,Chad Henne,QB,3.0591872222580023,2016.0,chad henne,chad henne,chad henne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0032953,231.55753505979817,Jets,-0.11,31.30%,Christian Hackenberg,QB,0.5457119855735171,2016.0,christian hackenberg,christian ponder,christian ponder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0032431,0.0,Lions,-0.06,52.90%,Jake Rudock,QB,0.1022863399240033,2016.0,jake rudock,jake rudock,jake rudock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0023578,0.0,Lions,-0.06,52.90%,Dan Orlovsky,QB,0.4379468023443035,2016.0,dan orlovsky,dan orlovsky,dan orlovsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0032630,0.0,Packers,0.07,63.20%,Joe Callahan,QB,0.0511431699620016,2016.0,joe callahan,joe callahan,joe callahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0027796,0.0,Panthers,-0.05,37.50%,Joe Webb,QB,0.5538738970825015,2016.0,joe webb,joe webb,joe webb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0022864,0.0,Saints,0.02,43.80%,Luke McCown,QB,0.8050492690152637,2016.0,luke mccown,luke mccown,luke mccown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0031266,MISSING,Steelers,0.08,68.40%,Zach Mettenberger,QB,0.3864236491273266,2016.0,zach mettenberger,zach mettenberger,zach mettenberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0029677,0.0,Texans,-0.02,55.60%,Brandon Weeden,QB,1.1190184839312165,2016.0,brandon weeden,brandon weeden,brandon weeden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0029623,0.0,Titans,0.0,56.30%,Alex Tanney,QB,0.0198892252205835,2016.0,alex tanney,alex tanney,alex tanney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0031237,258.09598807634154,Vikings,0.06,50.00%,Teddy Bridgewater,QB,1.2030952534295098,2016.0,teddy bridgewater,teddy bridgewater,teddy bridgewater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0031800,0.0,Vikings,0.06,50.00%,Taylor Heinicke,QB,0.300033490049591,2016.0,taylor heinicke,taylor heinicke,taylor heinicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0026898,134.35203353988243,Bears,-0.07,31.30%,Mark Sanchez,QB,1.1414670658682635,2017.0,mark sanchez,mark sanchez,mark sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0032436,0.0,Bengals,-0.08,43.80%,Jeff Driskel,QB,0.2173652694610778,2017.0,jeff driskel,jeff driskel,jeff driskel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0027796,9.03631007536156,Bills,-0.07,52.90%,Joe Webb,QB,0.3682634730538922,2017.0,joe webb,joe webb,joe webb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0033597,0.0,Broncos,-0.01,31.30%,Chad Kelly,QB,0.2180041916167664,2017.0,chad kelly,,chad kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0029857,0.0,Buccaneers,-0.04,31.30%,Ryan Griffin,QB,0.688622754491018,2017.0,ryan griffin,ryan griffin,ryan griffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0030533,80.73002269777413,Cardinals,-0.06,50.00%,Matt Barkley,QB,0.1910880239520958,2017.0,matt barkley,matt barkley,matt barkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0033098,67.10204906923828,Chargers,0.15,56.30%,Cardale Jones,QB,0.3233532934131736,2017.0,cardale jones,cardale jones,cardale jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0033585,25.066614499248807,Colts,-0.18,25.00%,Brad Kaaya,QB,0.0163790419161676,2017.0,brad kaaya,,brad kaaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0029668,0.0,Colts,-0.18,25.00%,Andrew Luck,QB,11.616766467065869,2017.0,andrew luck,andrew luck,andrew luck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0027688,38.7423104925207,Commanders,-0.03,43.80%,Colt McCoy,QB,2.155688622754491,2017.0,colt mccoy,colt mccoy,colt mccoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0030394,0.0,Cowboys,0.0,56.30%,Zac Dysert,QB,0.3682634730538922,2017.0,zac dysert,,zac dysert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0029234,0.0,Cowboys,0.0,56.30%,Kellen Moore,QB,0.0431137724550898,2017.0,kellen moore,kellen moore,kellen moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0029701,0.0,Dolphins,-0.15,37.50%,Ryan Tannehill,QB,12.155688622754491,2017.0,ryan tannehill,ryan tannehill,ryan tannehill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0022787,5.9922506478045285,Falcons,0.06,61.10%,Matt Schaub,QB,2.095808383233533,2017.0,matt schaub,matt schaub,matt schaub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0033550,138.79727216860618,Giants,-0.14,18.80%,Davis Webb,QB,0.3931766467065868,2017.0,davis webb,davis webb,davis webb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0032953,209.52192215027895,Jets,-0.09,31.30%,Christian Hackenberg,QB,0.6342269461077844,2017.0,christian hackenberg,christian ponder,christian ponder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0031395,18.857398870259313,Panthers,0.03,64.70%,Garrett Gilbert,QB,0.1801694610778443,2017.0,garrett gilbert,garrett gilbert,garrett gilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0032893,106.21459646133653,Raiders,-0.13,37.50%,Connor Cook,QB,0.4161508982035928,2017.0,connor cook,connor cook,connor cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0032434,0.0,Rams,0.14,64.70%,Brandon Allen,QB,0.3233532934131736,2017.0,brandon allen,brandon allen,brandon allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0033357,0.0,Saints,0.14,66.70%,Taysom Hill,QB,0.2784431137724551,2017.0,taysom hill,taysom hill,taysom hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0026544,0.0,Saints,0.14,66.70%,Chase Daniel,QB,0.5389221556886228,2017.0,chase daniel,chase daniel,chase daniel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0028957,0.0,Seahawks,0.06,56.30%,Austin Davis,QB,0.4161676646706587,2017.0,austin davis,austin davis,austin davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0033949,77.50214835374705,Steelers,0.09,76.50%,Joshua Dobbs,QB,0.3681323353293413,2017.0,joshua dobbs,joshua dobbs,joshua dobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0026300,8.674657765945698,Texans,-0.08,25.00%,Josh Johnson,QB,0.0317011976047904,2017.0,josh johnson,josh johnson,josh johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0029677,190.2136850580122,Titans,-0.05,55.60%,Brandon Weeden,QB,0.2816131736526946,2017.0,brandon weeden,brandon weeden,brandon weeden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0029623,0.0,Titans,-0.05,55.60%,Alex Tanney,QB,0.2173652694610778,2017.0,alex tanney,alex tanney,alex tanney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0033672,0.0,Vikings,0.15,77.80%,Kyle Sloter,QB,0.2620640718562874,2017.0,kyle sloter,kyle boller,kyle boller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0031064,51.951243652344665,Bengals,-0.12,37.50%,Tom Savage,QB,0.1170163656884875,2018.0,tom savage,tom savage,tom savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0032784,46.32819778602527,Broncos,-0.01,37.50%,Kevin Hogan,QB,0.355530474040632,2018.0,kevin hogan,kevin hogan,kevin hogan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0025430,21.54973992141927,Browns,-0.03,46.70%,Drew Stanton,QB,1.278569413092551,2018.0,drew stanton,drew stanton,drew stanton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0029857,0.0,Buccaneers,-0.06,31.30%,Ryan Griffin,QB,0.786540632054176,2018.0,ryan griffin,ryan griffin,ryan griffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0033585,0.0,Colts,0.11,61.10%,Brad Kaaya,QB,0.3132054176072235,2018.0,brad kaaya,,brad kaaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0031755,0.0,Cowboys,0.05,61.10%,Jameill Showers,QB,0.2048532731376975,2018.0,jameill showers,,jameill showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0034401,50.55916997275343,Cowboys,0.05,61.10%,Mike White,QB,0.3015733634311512,2018.0,mike white,mike white,mike white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0033662,0.0,Cowboys,0.05,61.10%,Cooper Rush,QB,0.3141455981941309,2018.0,cooper rush,cooper rush,cooper rush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0031076,28.397157564146077,Dolphins,-0.15,43.80%,David Fales,QB,0.4063205417607223,2018.0,david fales,david fales,david fales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0034412,0.0,Dolphins,-0.15,43.80%,Luke Falk,QB,0.2203814898419864,2018.0,luke falk,luke falk,luke falk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0029623,0.0,Giants,-0.04,31.30%,Alex Tanney,QB,0.3132054176072235,2018.0,alex tanney,alex tanney,alex tanney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0034416,31.115566737117295,Jaguars,-0.1,31.30%,Tanner Lee,QB,0.0159339729119638,2018.0,tanner lee,tanner mckee,tanner mckee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0033550,125.58896537947597,Jets,-0.15,25.00%,Davis Webb,QB,0.1473905191873589,2018.0,davis webb,davis webb,davis webb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0034177,0.0,Packers,0.0,40.00%,Tim Boyle,QB,0.2720090293453724,2018.0,tim boyle,tim boyle,tim boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0031589,50.05500648168993,Seahawks,0.1,58.80%,Brett Hundley,QB,0.3978555304740406,2018.0,brett hundley,brett hundley,brett hundley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0034771,159.91810469133287,Steelers,0.07,60.00%,Mason Rudolph,QB,0.4024074492099323,2018.0,mason rudolph,mason rudolph,mason rudolph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0029677,140.91376371398923,Texans,0.08,64.70%,Brandon Weeden,QB,0.4063205417607223,2018.0,brandon weeden,brandon weeden,brandon weeden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0027796,6.694263151557631,Texans,0.08,64.70%,Joe Webb,QB,0.355530474040632,2018.0,joe webb,joe webb,joe webb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0028957,0.0,Titans,-0.04,56.30%,Austin Davis,QB,0.0262246049661399,2018.0,austin davis,austin davis,austin davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0032156,10.99928602142564,Vikings,0.03,53.30%,Trevor Siemian,QB,1.0761851015801354,2018.0,trevor siemian,trevor siemian,trevor siemian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0033672,0.0,Vikings,0.03,53.30%,Kyle Sloter,QB,0.3132054176072235,2018.0,kyle sloter,kyle boller,kyle boller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0033936,90.97403938100643,49ers,0.216,79.00%,C.J. Beathard,QB,0.5113485653560043,2019.0,cj beathard,cj beathard,cj beathard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0033319,0.0,49ers,0.216,79.00%,Nick Mullens,QB,0.3028692879914984,2019.0,nick mullens,nick mullens,nick mullens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0035394,0.0,Bengals,-0.193,12.50%,Jacob Dolegala,QB,0.2639032943676939,2019.0,jacob dolegala,,jacob dolegala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0025430,0.0,Browns,-0.076,37.50%,Drew Stanton,QB,2.00086344314559,2019.0,drew stanton,drew stanton,drew stanton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0034478,0.0,Buccaneers,0.072,43.80%,Chad Kanoff,QB,0.0510095642933049,2019.0,chad kanoff,,chad kanoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0027948,0.0,Buccaneers,0.072,43.80%,Blaine Gabbert,QB,0.5313496280552604,2019.0,blaine gabbert,blaine gabbert,blaine gabbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0035483,0.0,Cardinals,-0.081,33.30%,Drew Anderson,QB,0.015471838469713,2019.0,drew anderson,derek anderson,derek anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0035282,53.39426192355682,Chargers,0.0,31.30%,Easton Stick,QB,0.2998889479277364,2019.0,easton stick,easton stick,easton stick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0026197,17.313537871050677,Chiefs,0.133,79.00%,Chad Henne,QB,2.1785334750265677,2019.0,chad henne,chad henne,chad henne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0033597,11.815499037195172,Colts,0.009,43.80%,Chad Kelly,QB,0.1425265674814027,2019.0,chad kelly,,chad kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0032658,0.0,Commanders,-0.213,18.80%,Josh Woodrum,QB,0.2008501594048884,2019.0,josh woodrum,,josh woodrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0023436,0.0,Commanders,-0.213,18.80%,Alex Smith,QB,10.839532412327312,2019.0,alex smith,alex smith,alex smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0033662,0.0,Cowboys,0.137,50.00%,Cooper Rush,QB,0.3436068012752391,2019.0,cooper rush,cooper rush,cooper rush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0032792,29.720170441618084,Eagles,0.035,52.90%,Nate Sudfeld,QB,1.6445270988310303,2019.0,nate sudfeld,nate sudfeld,nate sudfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0034131,0.0,Falcons,-0.03,43.80%,Kurt Benkert,QB,0.2008501594048884,2019.0,kurt benkert,,kurt benkert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0029151,0.0,Falcons,-0.03,43.80%,Matt Simms,QB,0.2167906482465462,2019.0,matt simms,matt simms,matt simms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0033949,63.45339228682479,Jaguars,-0.125,37.50%,Joshua Dobbs,QB,0.3225600425079702,2019.0,joshua dobbs,joshua dobbs,joshua dobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0031076,21.037131739089084,Jets,-0.133,43.80%,David Fales,QB,0.2620802337938363,2019.0,david fales,david fales,david fales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0033672,0.0,Lions,-0.11,20.00%,Kyle Sloter,QB,0.0806397449521785,2019.0,kyle sloter,kyle boller,kyle boller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0032630,0.0,Lions,-0.11,20.00%,Joe Callahan,QB,0.0170031880977683,2019.0,joe callahan,joe callahan,joe callahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0033104,94.9127452096368,Patriots,0.227,70.60%,Cody Kessler,QB,0.2025377258235919,2019.0,cody kessler,cody kessler,cody kessler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0033899,186.34891199724393,Raiders,-0.081,43.80%,DeShone Kizer,QB,0.4861083953241233,2019.0,deshone kizer,deshone kizer,deshone kizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0033958,0.0,Raiders,-0.081,43.80%,Nathan Peterman,QB,0.2167906482465462,2019.0,nathan peterman,nathan peterman,nathan peterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0035146,34.52336003666827,Ravens,0.292,82.40%,Trace McSorley,QB,0.2843634431455898,2019.0,trace mcsorley,trace mcsorley,trace mcsorley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0030565,103.32750702054102,Seahawks,-0.001,66.70%,Geno Smith,QB,0.3427205100956429,2019.0,geno smith,geno smith,geno smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0033108,262.1767355188486,Steelers,-0.014,50.00%,Paxton Lynch,QB,0.2419202975557917,2019.0,paxton lynch,paxton lynch,paxton lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0027796,0.0,Texans,-0.002,61.10%,Joe Webb,QB,0.3905419766206164,2019.0,joe webb,joe webb,joe webb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0034343,440.1123111352885,49ers,0.025,37.50%,Josh Rosen,QB,0.0445186680121089,2020.0,josh rosen,josh rosen,josh rosen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0032784,37.93032026209817,Bengals,-0.139,26.70%,Kevin Hogan,QB,0.012108980827447,2020.0,kevin hogan,kevin hogan,kevin hogan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0036197,52.98005046981233,Bills,0.134,79.00%,Jake Fromm,QB,0.3459838546922301,2020.0,jake fromm,jake fromm,jake fromm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
