team,player_id,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,Year,weighted_grade,weighted_average_grade,merge_player_y
Cowboys,00-0026390,4.046411194846923,Cowboys,-0.12,25.00%,Mackenzy Bernadeau,C,1.9710817978782804,2015.0,mackenzy bernadeau,,mackenzy bernadeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0031575,98.09796066647992,Dolphins,-0.1,37.50%,Jamil Douglas,C,0.3940822166387493,2015.0,jamil douglas,,jamil douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0027729,41.12242726510748,Dolphins,-0.1,37.50%,Jacques McClendon,C,0.0611718313791178,2015.0,jacques mcclendon,,jacques mcclendon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0029203,14.713363484989676,Eagles,-0.07,43.80%,David Molk,C,0.2526109715242881,2015.0,david molk,david molk,david molk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0030706,0.0,Eagles,-0.07,43.80%,Josh Andrews,C,0.3036013400335008,2015.0,josh andrews,josh andrews,josh andrews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0031369,115.92668878360382,Jaguars,-0.09,31.30%,Brandon Linder,C,0.4574260189838079,2015.0,brandon linder,brandon linder,brandon linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0031191,27.081169176443392,Jaguars,-0.09,31.30%,Luke Bowanko,C,0.3723569235064209,2015.0,luke bowanko,luke bowanko,luke bowanko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0029833,0.0,Lions,-0.05,43.80%,Braxston Cave,C,0.01785873813512,2015.0,braxston cave,,braxston cave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0030791,0.0,Lions,-0.05,43.80%,Gabe Ikard,C,0.0628140703517587,2015.0,gabe ikard,,gabe ikard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0029168,0.0,Rams,-0.08,43.80%,Brian Folkerts,C,0.1681197654941373,2015.0,brian folkerts,brian folkerts,brian folkerts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0029895,25.475271387128245,Ravens,-0.08,31.30%,Ryan Jensen,C,0.3559463986599664,2015.0,ryan jensen,ryan jensen,ryan jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0031282,170.1813819186075,Seahawks,0.19,61.10%,Justin Britt,C,0.5483431044109436,2015.0,justin britt,justin britt,justin britt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0031765,0.0,Vikings,0.04,64.70%,Nick Easton,C,0.2321656895589056,2015.0,nick easton,nick easton,nick easton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0031561,155.15315154544095,Bears,-0.11,18.80%,Hroniss Grasu,C,0.4929992915566433,2016.0,hroniss grasu,hroniss grasu,hroniss grasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0029967,MISSING,Broncos,0.06,56.30%,Sam Brenner,C,0.3864236491273266,2016.0,sam brenner,sam brenner,sam brenner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0030791,0.0,Browns,-0.21,6.30%,Gabe Ikard,C,0.1988941843240806,2016.0,gabe ikard,,gabe ikard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0032243,178.8595153028878,Buccaneers,0.01,56.30%,Ali Marpet,C,0.5523494557866941,2016.0,ali marpet,ali marpet,ali marpet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0033130,183.33999685942976,Chargers,0.02,31.30%,Max Tuerk,C,0.4329587170734849,2016.0,max tuerk,max tuerk,max tuerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0032911,0.0,Chargers,0.02,31.30%,Spencer Pulley,C,0.2902466670960263,2016.0,spencer pulley,spencer pulley,spencer pulley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0030649,0.0,Colts,-0.05,50.00%,Jonotthan Harrison,C,0.3880337476653571,2016.0,jonotthan harrison,jonotthan harrison,jonotthan harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0032701,0.0,Dolphins,-0.01,58.80%,Jake Brendel,C,0.1193340632446705,2016.0,jake brendel,jake brendel,jake brendel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0027986,120.29906465393655,Eagles,0.04,43.80%,Stefen Wisniewski,C,1.7775487859857022,2016.0,stefen wisniewski,stefen wisniewski,stefen wisniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0031489,0.0,Giants,0.02,64.70%,Brett Jones,C,0.2898177368454949,2016.0,brett jones,brett jones,brett jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0030869,0.0,Panthers,-0.05,37.50%,Tyler Larsen,C,0.153429509886005,2016.0,tyler larsen,tyler larsen,tyler larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0025866,MISSING,Panthers,-0.05,37.50%,Ryan Wendell,C,0.1676395955432472,2016.0,ryan wendell,ryan wendell,ryan wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0031399,12.156091030475611,Rams,-0.24,25.00%,Demetrius Rhaney,C,0.3938133573774715,2016.0,demetrius rhaney,demetrius rhaney,demetrius rhaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0029895,0.0,Ravens,-0.01,50.00%,Ryan Jensen,C,0.3864236491273266,2016.0,ryan jensen,ryan jensen,ryan jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0031779,0.0,Steelers,0.08,68.40%,B.J. Finney,C,0.2898177368454949,2016.0,bj finney,bj finney,bj finney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0026247,MISSING,Steelers,0.08,68.40%,Cody Wallace,C,0.8694532105364848,2016.0,cody wallace,cody wallace,cody wallace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0031681,MISSING,Steelers,0.08,68.40%,Valerian Ume-Ezeoke,C,0.2144651252656662,2016.0,valerian umeezeoke,,valerian umeezeoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0032969,0.0,Texans,-0.02,55.60%,Nick Martin,C,0.5591402073806917,2016.0,nick martin,nick martin,nick martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0030486,79.32429964774333,Titans,0.0,56.30%,Brian Schwenke,C,1.1509402975462095,2016.0,brian schwenke,brian schwenke,brian schwenke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0030937,0.0,Vikings,0.06,50.00%,Zac Kerin,C,0.3381206929864107,2016.0,zac kerin,zac kerin,zac kerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0030126,0.0,Bengals,-0.08,43.80%,T.J. Johnson,C,0.9730538922155688,2017.0,tj johnson,tj johnson,tj johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0033959,47.0564985527913,Broncos,-0.01,31.30%,J.J. Dielman,C,0.0536281437125748,2017.0,jj dielman,,jj dielman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0031958,18.039294540628063,Browns,-0.16,0.00%,Austin Reiter,C,0.3233532934131736,2017.0,austin reiter,austin reiter,austin reiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0026784,0.0,Buccaneers,-0.04,31.30%,Evan Smith,C,2.694610778443114,2017.0,evan smith,evan smith,evan smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0029699,62.08858018720172,Commanders,-0.03,43.80%,Tony Bergstrom,C,0.2729832335329341,2017.0,tony bergstrom,tony bergstrom,tony bergstrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0031399,10.99928602142564,Commanders,-0.03,43.80%,Demetrius Rhaney,C,0.1299748502994012,2017.0,demetrius rhaney,demetrius rhaney,demetrius rhaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0032701,0.0,Dolphins,-0.15,37.50%,Jake Brendel,C,0.3233532934131736,2017.0,jake brendel,jake brendel,jake brendel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0027986,89.11973902660424,Eagles,0.16,84.20%,Stefen Wisniewski,C,0.8133730538922156,2017.0,stefen wisniewski,stefen wisniewski,stefen wisniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0031575,80.31581721188135,Falcons,0.06,61.10%,Jamil Douglas,C,0.0122574850299401,2017.0,jamil douglas,,jamil douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0030937,0.0,Lions,0.02,56.30%,Zac Kerin,C,0.3682634730538922,2017.0,zac kerin,zac kerin,zac kerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0030750,0.0,Raiders,-0.13,37.50%,James Stone,C,0.0433245508982036,2017.0,james stone,james stone,james stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0031191,22.17218603406173,Ravens,0.07,56.30%,Luke Bowanko,C,0.4131736526946107,2017.0,luke bowanko,luke bowanko,luke bowanko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0032575,0.0,Ravens,0.07,56.30%,Matt Skura,C,0.2456856287425149,2017.0,matt skura,matt skura,matt skura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0034014,0.0,Ravens,0.07,56.30%,Derrick Nelson,C,0.0043113772455089,2017.0,derrick nelson,,derrick nelson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0029666,85.14985494479788,Saints,0.14,66.70%,Josh LeRibeus,C,0.3682634730538922,2017.0,josh leribeus,josh leribeus,josh leribeus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0032443,22.68121074240304,Seahawks,0.06,56.30%,Joey Hunt,C,0.0760826347305389,2017.0,joey hunt,joey hunt,joey hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0032989,0.0,Steelers,0.09,76.50%,Mike Matthews,C,0.2083832335329341,2017.0,mike matthews,kevin matthews,kevin matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0031923,0.0,Texans,-0.08,25.00%,Greg Mancz,C,0.3694610778443113,2017.0,greg mancz,greg mancz,greg mancz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0030486,71.77559448077486,Titans,-0.05,55.60%,Brian Schwenke,C,0.4640718562874252,2017.0,brian schwenke,brian schwenke,brian schwenke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0032324,0.0,Vikings,0.15,77.80%,Cornelius Edison,C,0.0190209580838323,2017.0,cornelius edison,,cornelius edison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0031765,0.0,Vikings,0.15,77.80%,Nick Easton,C,0.3682634730538922,2017.0,nick easton,nick easton,nick easton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0034347,280.87328471391106,Bears,0.17,70.60%,James Daniels,C,0.7131292325056433,2018.0,james daniels,james daniels,james daniels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0034405,42.36358099700373,Broncos,-0.01,37.50%,Sam Jones,C,0.2946602708803612,2018.0,sam jones,,sam jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0034658,0.0,Broncos,-0.01,37.50%,NIco Falah,C,0.17527539503386,2018.0,nico falah,,nico falah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0026784,0.0,Buccaneers,-0.06,31.30%,Evan Smith,C,1.2697516930022574,2018.0,evan smith,evan smith,evan smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0032192,0.0,Cardinals,-0.27,18.80%,Daniel Munyer,C,0.3132054176072235,2018.0,daniel munyer,daniel munyer,daniel munyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0026950,0.0,Cardinals,-0.27,18.80%,A.Q. Shipley,C,0.8507336343115124,2018.0,aq shipley,aq shipley,aq shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0034328,0.0,Chiefs,0.2,72.20%,Tejan Koroma,C,0.2048532731376975,2018.0,tejan koroma,,tejan koroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0030706,0.0,Colts,0.11,61.10%,Josh Andrews,C,0.125481941309255,2018.0,josh andrews,josh andrews,josh andrews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0029699,45.99635149893694,Commanders,-0.09,43.80%,Tony Bergstrom,C,0.4063205417607223,2018.0,tony bergstrom,tony bergstrom,tony bergstrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0031191,20.06222356327338,Commanders,-0.09,43.80%,Luke Bowanko,C,0.1673092550790068,2018.0,luke bowanko,luke bowanko,luke bowanko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0033592,14.536841590789882,Commanders,-0.09,43.80%,Kyle Fuller,C,0.0552714446952595,2018.0,kyle fuller,kyle fuller,kyle fuller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0030937,0.0,Commanders,-0.09,43.80%,Zac Kerin,C,0.0936128668171557,2018.0,zac kerin,zac kerin,zac kerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0030546,0.0,Cowboys,0.05,61.10%,Travis Frederick,C,3.541196388261851,2018.0,travis frederick,travis frederick,travis frederick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0031314,32.91140426495551,Dolphins,-0.15,43.80%,Wesley Johnson,C,0.2718764108352144,2018.0,wesley johnson,wesley johnson,wesley johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0034495,0.0,Giants,-0.04,31.30%,Evan Brown,C,0.2727612866817155,2018.0,evan brown,evan brown,evan brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0030869,0.0,Panthers,0.01,43.80%,Tyler Larsen,C,0.6188860045146727,2018.0,tyler larsen,tyler larsen,tyler larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0034281,25.066614499248807,Ravens,0.11,58.80%,Bradley Bozeman,C,0.2875857787810383,2018.0,bradley bozeman,bradley bozeman,bradley bozeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0034199,0.0,Ravens,0.11,58.80%,Alex Thompson,C,0.0005643340857787,2018.0,alex thompson,alex parsons,alex parsons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0034436,15.787027900146844,Saints,0.13,77.80%,Will Clapp,C,0.2811992099322799,2018.0,will clapp,will clapp,will clapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0034824,152.08034132056733,Texans,0.08,64.70%,Martinas Rankin,C,0.3980344243792325,2018.0,martinas rankin,,martinas rankin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0031923,0.0,Texans,0.08,64.70%,Greg Mancz,C,2.2048532731376977,2018.0,greg mancz,greg mancz,greg mancz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0031765,0.0,Vikings,0.03,53.30%,Nick Easton,C,1.6444695259593678,2018.0,nick easton,nick easton,nick easton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0027282,0.0,49ers,0.216,79.00%,Ben Garland,C,0.3427205100956429,2019.0,ben garland,ben garland,ben garland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0034762,353.9375995780788,Bengals,-0.193,12.50%,Billy Price,C,1.414414984059511,2019.0,billy price,billy price,billy price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0031047,77.57728512240473,Bills,0.061,58.80%,Spencer Long,C,2.0589798087141338,2019.0,spencer long,spencer long,spencer long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0034118,0.0,Broncos,-0.053,43.80%,Patrick Morris,C,0.0712624867162593,2019.0,patrick morris,patrick mekari,patrick mekari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0034658,0.0,Broncos,-0.053,43.80%,NIco Falah,C,0.2138209351753454,2019.0,nico falah,,nico falah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0035712,0.0,Browns,-0.076,37.50%,Lo Falemaka,C,0.2008501594048884,2019.0,lo falemaka,,lo falemaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0034785,110.51096015439104,Cardinals,-0.081,33.30%,Mason Cole,C,0.4228900106269926,2019.0,mason cole,mason cole,mason cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0027986,48.90994978346333,Chiefs,0.133,79.00%,Stefen Wisniewski,C,0.2419202975557917,2019.0,stefen wisniewski,stefen wisniewski,stefen wisniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0035149,24.854614499248807,Chiefs,0.133,79.00%,Nick Allegretti,C,0.2778894792773645,2019.0,nick allegretti,nick leverett,nick leverett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0035005,0.0,Colts,0.009,43.80%,Javon Patterson,C,0.2107566418703506,2019.0,javon patterson,jarrett patterson,jarrett patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0032354,0.0,Cowboys,0.137,50.00%,Adam Redmond,C,0.2908671625929862,2019.0,adam redmond,,adam redmond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0035679,0.0,Cowboys,0.137,50.00%,Connor McGovern,C,0.3180270988310308,2019.0,connor mcgovern,connor mcgovern,connor mcgovern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0034495,0.0,Dolphins,-0.201,31.30%,Evan Brown,C,0.0618862911795961,2019.0,evan brown,evan brown,evan brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0032432,26.1117059648522,Falcons,-0.03,43.80%,Wes Schweitzer,C,1.093568544102019,2019.0,wes schweitzer,wes schweitzer,wes schweitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0034963,0.0,Jaguars,-0.125,37.50%,Tyler Gauthier,C,0.0464144527098831,2019.0,tyler gauthier,,tyler gauthier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0032418,0.0,Lions,-0.11,20.00%,Joe Dahl,C,0.5480770456960681,2019.0,joe dahl,,joe dahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0034269,0.0,Packers,0.089,77.80%,Cole Madison,C,0.2841599362380446,2019.0,cole madison,,cole madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0030869,0.0,Panthers,-0.146,31.30%,Tyler Larsen,C,0.9121498405951116,2019.0,tyler larsen,tyler larsen,tyler larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0031734,0.0,Panthers,-0.146,31.30%,Chris Reed,C,0.2047268862911796,2019.0,chris reed,chris reed,chris reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0031039,0.0,Patriots,0.227,70.60%,James Ferentz,C,0.3825717321997874,2019.0,james ferentz,james ferentz,james ferentz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0031852,0.0,Patriots,0.227,70.60%,David Andrews,C,1.859723698193411,2019.0,david andrews,david andrews,david andrews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0034261,280.64823617769224,Rams,0.04,56.30%,Austin Corbett,C,0.2825276301806588,2019.0,austin corbett,austin corbett,austin corbett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0034114,0.0,Rams,0.04,56.30%,Coleman Shelton,C,0.2630180658873539,2019.0,coleman shelton,coleman shelton,coleman shelton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0035112,0.0,Ravens,0.292,82.40%,Patrick Mekari,C,0.2644346439957492,2019.0,patrick mekari,patrick mekari,patrick mekari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0034436,14.284693563630526,Saints,0.12,76.50%,Will Clapp,C,0.3125850159404889,2019.0,will clapp,will clapp,will clapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0032443,18.569804751848057,Seahawks,-0.001,66.70%,Joey Hunt,C,0.3825717321997874,2019.0,joey hunt,joey hunt,joey hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0034142,0.0,Steelers,-0.014,50.00%,J.C. Hassenauer,C,0.015471838469713,2019.0,jc hassenauer,jc hassenauer,jc hassenauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0031923,0.0,Texans,-0.002,61.10%,Greg Mancz,C,0.8717454835281616,2019.0,greg mancz,greg mancz,greg mancz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0031489,0.0,Vikings,0.123,61.10%,Brett Jones,C,0.360067481402763,2019.0,brett jones,brett jones,brett jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0031238,96.57923387445264,49ers,0.025,37.50%,Weston Richburg,C,2.9137860746720485,2020.0,weston richburg,weston richburg,weston richburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0029699,25.24333292048751,49ers,0.025,37.50%,Tony Bergstrom,C,0.0890373360242179,2020.0,tony bergstrom,tony bergstrom,tony bergstrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0031779,0.0,Bengals,-0.139,26.70%,B.J. Finney,C,0.7419717457114027,2020.0,bj finney,bj finney,bj finney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0035400,0.0,Bengals,-0.139,26.70%,Keaton Sutherland,C,0.3004984863773965,2020.0,keaton sutherland,keaton sutherland,keaton sutherland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0036236,57.99784614601104,Browns,0.01,66.70%,Nick Harris,C,0.3474581231079717,2020.0,nick harris,nick harris,nick harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0027953,68.42676073374922,Chargers,0.015,43.80%,Mike Pouncey,C,3.6579212916246218,2020.0,mike pouncey,mike pouncey,mike pouncey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0034392,50.37293311686939,Chargers,0.015,43.80%,Scott Quessenberry,C,0.4142598385469223,2020.0,scott quessenberry,scott quessenberry,scott quessenberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0035383,0.0,Eagles,-0.08,26.70%,Nate Herbig,C,0.3426670030272452,2020.0,nate herbig,,nate herbig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0032911,0.0,Giants,-0.093,37.50%,Spencer Pulley,C,1.3748738647830474,2020.0,spencer pulley,spencer pulley,spencer pulley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0032777,55.90733560170712,Jaguars,-0.217,6.30%,Evan Boehm,C,0.0181634712411705,2020.0,evan boehm,evan boehm,evan boehm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0030706,0.0,Jets,-0.222,12.50%,Josh Andrews,C,0.3695045408678102,2020.0,josh andrews,josh andrews,josh andrews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0034058,0.0,Lions,-0.191,31.30%,Jon Toth,C,0.0084762865792129,2020.0,jon toth,,jon toth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0031734,0.0,Panthers,-0.068,31.30%,Chris Reed,C,0.718970736629667,2020.0,chris reed,chris reed,chris reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0034804,83.51760416858751,Rams,0.151,61.10%,Brian Allen,C,0.4650524722502522,2020.0,brian allen,brian allen,brian allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0034114,0.0,Rams,0.151,61.10%,Coleman Shelton,C,0.3405650857719475,2020.0,coleman shelton,coleman shelton,coleman shelton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0034436,12.925325241550336,Saints,0.14,72.20%,Will Clapp,C,0.0667780020181634,2020.0,will clapp,will clapp,will clapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0031765,0.0,Saints,0.14,72.20%,Nick Easton,C,2.964177598385469,2020.0,nick easton,nick easton,nick easton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0031575,48.71400559888168,Titans,0.058,64.70%,Jamil Douglas,C,0.3784056508577195,2020.0,jamil douglas,,jamil douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0036171,0.0,Titans,0.058,64.70%,Aaron Brewer,C,0.3094515640766902,2020.0,aaron brewer,aaron brewer,aaron brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0031489,0.0,Vikings,-0.006,43.80%,Brett Jones,C,0.1780746720484359,2020.0,brett jones,brett jones,brett jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0031185,12.317663829601315,49ers,0.081,60.00%,Jon Halapio,C,0.0920547945205479,2021.0,jon halapio,jon halapio,jon halapio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0032768,106.34663748706367,Bears,-0.119,35.30%,Cody Whitehair,C,2.8493150684931505,2021.0,cody whitehair,cody whitehair,cody whitehair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
