,Team,Year,Cap_Space,adjusted_value,Net EPA,Win %,franchise_id,aimed_passes,attempts,completions,touchdowns,interceptions,sacks,scrambles,first_downs,yards,dropbacks,drops,big_time_throws,turnover_worthy_plays,bats,declined_penalties,penalties,hit_as_threw,thrown_aways,spikes,accuracy_percent,completion_percent,btt_rate,twp_rate,drop_rate,qb_rating,sack_percent,pressure_to_sack_rate,avg_depth_of_target,avg_time_to_throw,ypa,def_gen_pressures,grades_hands_fumble,grades_offense,grades_pass,grades_run
241,Giants,2011,12.149532710280376,422.1004122566477,-0.02,65.00%,21.0,698.0,752.0,465.0,38.0,17.0,39.0,12.0,279.0,6153.0,803.0,46.0,70.0,23.0,9.0,0.0,10.0,9.0,34.0,2.0,73.2,61.8,8.9,2.7,9.0,95.1,4.9,12.4,10.1,2.73,8.2,314.0,86.3,87.4,90.1,30.7
242,Giants,2012,8.407960199004975,312.69967635698936,0.02,56.30%,21.0,508.0,539.0,323.0,26.0,15.0,20.0,9.0,191.0,3967.0,568.0,32.0,46.0,22.0,10.0,0.0,5.0,7.0,14.0,0.0,69.87908496732027,59.94444444444444,7.947712418300654,3.5764705882352943,9.040522875816993,87.17908496732026,3.541176470588235,11.879738562091504,10.068627450980392,2.679150326797386,7.392810457516339,166.90849673202615,84.58300653594772,78.43856209150327,79.01437908496733,38.22941176470588
243,Giants,2013,17.798058252427186,274.4869187325147,-0.09,43.80%,21.0,532.0,567.0,325.0,18.0,29.0,40.0,6.0,179.0,3875.0,613.0,32.0,29.0,33.0,7.0,0.0,12.0,3.0,25.0,0.0,67.06842923794713,57.2900466562986,4.8600311041990665,5.170762052877139,8.919129082426128,67.98911353032659,6.483203732503887,16.40357698289269,10.027216174183515,2.7286003110419905,6.807620528771384,233.42146189735615,65.7891135303266,67.67185069984448,69.72939346811819,46.96251944012442
244,Giants,2014,15.795789473684213,204.48437513100743,-0.02,37.50%,21.0,569.0,606.0,383.0,30.0,14.0,30.0,6.0,222.0,4470.0,642.0,31.0,17.0,28.0,5.0,0.0,4.0,3.0,28.0,1.0,72.8244837758112,63.299410029498524,2.6681415929203545,4.150442477876106,7.449852507374631,92.39026548672565,4.685545722713865,16.104129793510324,9.131563421828908,2.494837758112095,7.355457227138643,178.89970501474926,65.68790560471976,70.56371681415929,69.26135693215338,58.6165191740413
245,Giants,2015,10.572585147962032,166.85126892333238,-0.05,37.50%,21.0,577.0,623.0,392.0,36.0,14.0,27.0,8.0,214.0,4500.0,658.0,37.0,22.0,30.0,10.0,0.0,7.0,11.0,24.0,1.0,74.28394886363635,62.865625,3.2765625,4.269460227272727,8.638210227272726,94.05951704545454,4.070880681818181,12.11335227272727,8.112073863636363,2.4702130681818186,7.245454545454546,220.42329545454547,52.21292613636364,65.68011363636364,65.18082386363636,60.169602272727275
246,Giants,2016,16.479938172216137,0.0,0.02,64.70%,21.0,612.0,642.0,400.0,27.0,17.0,23.0,4.0,206.0,4326.0,670.0,38.0,22.0,34.0,15.0,0.0,2.0,4.0,11.0,0.0,71.6,62.3,3.3,4.8,8.7,85.1,3.4,11.6,8.4,2.4,6.7,198.0,61.9,64.4,63.2,56.4
247,Giants,2017,12.840781437125745,372.1214677017741,-0.14,18.80%,21.0,574.0,607.0,373.0,20.0,13.0,34.0,8.0,184.0,3680.0,649.0,45.0,20.0,25.0,8.0,0.0,4.0,6.0,19.0,0.0,72.79375,61.393750000000004,3.0749999999999997,3.6125000000000003,10.762500000000001,80.65625000000001,5.225,17.34375,7.51875,2.435625,6.0874999999999995,167.1875,46.731249999999996,69.025,68.09375,59.550000000000004
248,Giants,2018,13.212146726862304,139.49478492047479,-0.04,31.30%,21.0,547.0,581.0,380.0,21.0,12.0,47.0,4.0,206.0,4299.0,632.0,26.0,25.0,33.0,6.0,0.0,5.0,5.0,22.0,1.0,74.33429003021149,65.50151057401813,4.0690332326283984,4.9666163141993955,6.3516616314199394,91.70211480362538,7.443353474320242,21.93308157099698,7.843806646525679,2.5213595166163145,7.443353474320242,211.4214501510574,55.20649546827795,64.01827794561933,63.42129909365559,59.60302114803626
249,Giants,2019,15.117295961742826,660.0728443724385,-0.137,25.00%,21.0,556.0,607.0,376.0,30.0,17.0,45.0,28.0,200.0,4070.0,681.0,25.0,27.0,40.0,9.0,0.0,3.0,17.0,25.0,0.0,72.14002751031636,61.952407152682255,4.204401650618982,5.514442916093535,6.296286107290233,86.5658872077029,6.643191196698761,17.634938101788173,8.521870701513068,2.78726272352132,6.702338376891335,178.88033012379643,27.563961485557083,64.89917469050894,64.76341127922971,54.89133425034388
250,Giants,2020,4.123481331987891,590.6392843559521,-0.093,37.50%,21.0,479.0,514.0,320.0,12.0,11.0,50.0,26.0,187.0,3318.0,591.0,30.0,25.0,19.0,10.0,0.0,5.0,8.0,15.0,2.0,73.22761904761904,62.26476190476191,4.566666666666666,3.038095238095238,8.533333333333333,79.73142857142858,8.452380952380953,21.50095238095238,8.16095238095238,2.688857142857143,6.488571428571428,185.21904761904761,40.240952380952386,76.19619047619048,72.96380952380953,74.6895238095238
251,Giants,2021,4.810128219178082,645.1543339671231,-0.169,23.50%,21.0,540.0,588.0,349.0,15.0,20.0,37.0,34.0,182.0,3428.0,660.0,30.0,9.0,34.0,10.0,0.0,5.0,5.0,29.0,4.0,70.12723404255318,59.45446808510638,1.4219858156028369,4.796737588652483,7.938156028368794,70.43829787234043,5.590780141843973,15.770070921985814,7.392482269503546,2.67936170212766,5.821134751773049,107.8709219858156,43.96695035460993,56.47290780141843,56.30368794326241,57.02028368794327
252,Giants,2022,5.4144265129683,543.2269458086495,-0.013,55.60%,21.0,468.0,520.0,346.0,17.0,6.0,46.0,62.0,204.0,3432.0,628.0,28.0,7.0,25.0,12.0,0.0,11.0,6.0,29.0,5.0,80.15037257824142,66.76438152011923,1.2769001490312966,3.7242921013412817,7.455141579731743,91.48464977645305,7.317436661698957,17.257824143070046,6.524888226527571,2.98946348733234,6.645305514157972,222.10581222056632,52.10640834575261,72.8736214605067,68.26855439642324,80.30909090909091
253,Giants,2023,10.144078736654803,494.62814038828157,-0.15,35.30%,21.0,473.0,518.0,338.0,15.0,12.0,84.0,67.0,156.0,3351.0,670.0,25.0,25.0,17.0,8.0,0.0,3.0,3.0,28.0,6.0,76.78340425531916,65.2295035460993,4.5622695035461,2.415177304964539,6.869361702127659,83.33021276595746,12.479432624113475,29.445673758865244,7.55177304964539,2.9258581560283687,6.490212765957447,93.63262411347517,55.91787234042553,65.53872340425532,64.36879432624113,61.90312056737588
254,Giants,2024,2.401679326546594,132.68086907093323,-0.1729829461,17.70%,21.0,249.0,275.0,165.0,7.0,6.0,20.0,16.0,81.0,1604.0,314.0,12.0,8.0,15.0,8.0,0.0,4.0,3.0,13.0,2.0,71.22005899705016,60.26725663716814,2.623008849557522,4.423893805309735,6.778466076696166,75.97817109144543,6.400589970501476,17.29646017699115,7.0976401179941,2.6887905604719764,5.8097345132743365,56.59587020648968,55.44896755162241,53.3952802359882,49.97522123893805,78.80412979351033
255,Jaguars,2010,9.641319512195123,157.61751999062034,-0.1,50.00%,15.0,445.0,486.0,302.0,25.0,20.0,43.0,34.0,174.0,3375.0,563.0,27.0,27.0,21.0,10.0,0.0,3.0,8.0,22.0,1.0,73.90574324324324,62.086824324324326,5.26706081081081,3.5086148648648647,8.369256756756757,82.47347972972972,7.6354729729729724,19.53952702702703,8.508783783783784,0.0,6.956250000000001,130.2972972972973,66.65371621621621,68.63733108108107,71.45658783783783,48.65185810810811
256,Jaguars,2011,3.6943867082035307,606.7381375802611,-0.14,31.30%,15.0,431.0,469.0,240.0,12.0,15.0,44.0,25.0,129.0,2510.0,538.0,29.0,17.0,27.0,13.0,0.0,3.0,3.0,21.0,1.0,62.40744680851064,51.122695035460985,3.449468085106383,4.776241134751773,10.812234042553191,62.35744680851065,8.157978723404256,25.097340425531918,7.961702127659573,2.696950354609929,5.388475177304965,138.0177304964539,28.21312056737589,32.018262411347514,37.987765957446804,27.86400709219858
257,Jaguars,2012,4.927567993366501,642.6470797595196,-0.19,12.50%,15.0,551.0,586.0,328.0,20.0,17.0,50.0,21.0,163.0,3746.0,657.0,50.0,26.0,21.0,13.0,0.0,2.0,10.0,9.0,3.0,68.55318246110325,55.98486562942009,4.120933521923621,2.9630834512022632,13.195049504950495,74.66393210749648,7.573550212164074,21.58953323903819,8.784016973125885,2.5336916548797737,6.420933521923621,116.78500707213578,67.83338048090523,55.56393210749646,58.36888260254597,34.75983026874116
258,Jaguars,2013,6.515990291262136,608.3065039037325,-0.24,25.00%,15.0,538.0,589.0,347.0,14.0,21.0,49.0,18.0,177.0,3722.0,656.0,37.0,14.0,31.0,22.0,0.0,8.0,5.0,23.0,1.0,71.25408163265307,58.725072886297376,2.2972303206997085,4.549562682215743,9.842128279883381,70.06486880466473,7.446793002915452,20.414139941690962,7.131778425655976,2.480845481049563,6.272886297376093,170.84839650145773,76.85451895043731,55.506268221574345,57.739941690962105,39.90189504373178
259,Jaguars,2014,7.184083458646616,835.3769076969704,-0.19,18.80%,15.0,515.0,553.0,322.0,14.0,18.0,71.0,22.0,163.0,3400.0,647.0,36.0,16.0,28.0,20.0,0.0,6.0,7.0,10.0,1.0,69.4421511627907,58.15130813953487,2.781686046511628,4.08531976744186,10.088081395348837,71.14418604651162,10.95421511627907,30.427616279069763,7.620203488372094,2.581191860465116,6.129360465116279,166.00726744186048,65.37645348837209,46.71468023255814,45.57616279069768,64.74854651162791
260,Jaguars,2015,5.719064070351759,743.1533961248575,-0.09,31.30%,15.0,557.0,606.0,355.0,35.0,18.0,51.0,28.0,230.0,4428.0,685.0,35.0,27.0,38.0,20.0,0.0,4.0,4.0,22.0,3.0,70.0,58.6,4.2,5.2,9.0,88.2,7.4,20.9,10.0,2.72,7.3,244.0,54.0,65.2,62.8,75.5
261,Jaguars,2016,6.996971726669672,0.0,-0.04,18.80%,15.0,578.0,625.0,368.0,23.0,16.0,34.0,36.0,223.0,3905.0,698.0,35.0,17.0,26.0,20.0,1.0,8.0,9.0,18.0,0.0,69.7,58.9,2.5,3.5,8.7,78.8,4.9,14.9,8.7,2.6,6.2,228.0,56.4,56.9,55.4,64.7
262,Jaguars,2017,6.031128742514969,592.9267871366644,0.2,63.20%,15.0,550.0,610.0,364.0,24.0,13.0,29.0,34.0,240.0,4281.0,673.0,32.0,31.0,28.0,15.0,0.0,4.0,17.0,26.0,2.0,71.89632768361582,59.730790960451976,4.786440677966102,3.930508474576271,8.077118644067795,85.47005649717514,4.287853107344632,12.065819209039548,8.287853107344633,2.7407344632768362,6.980225988700565,238.3276836158192,36.99632768361582,69.33107344632768,66.62627118644068,71.17203389830509
263,Jaguars,2018,6.087095372460497,643.9675174955545,-0.1,31.30%,15.0,488.0,534.0,328.0,15.0,13.0,53.0,55.0,189.0,3427.0,645.0,39.0,21.0,21.0,14.0,0.0,3.0,9.0,23.0,0.0,75.29253731343283,61.51522388059701,3.745223880597015,3.117014925373134,10.586716417910448,79.16597014925374,8.217164179104477,21.270149253731343,7.48865671641791,2.77434328358209,6.356567164179104,145.11044776119402,35.96179104477612,61.88089552238806,61.37134328358209,58.668358208955226
264,Jaguars,2019,6.854292773645058,146.32329027587386,-0.125,37.50%,15.0,538.0,587.0,362.0,24.0,8.0,41.0,53.0,201.0,4007.0,684.0,24.0,24.0,26.0,11.0,0.0,2.0,10.0,27.0,1.0,71.74054421768707,61.569251700680276,3.823673469387755,3.554149659863946,6.3221768707483,89.96979591836735,5.974557823129252,17.29142857142857,8.011836734693878,2.8354421768707487,6.86952380952381,166.4816326530612,31.108027210884355,69.60530612244898,69.1934693877551,58.779591836734696
265,Jaguars,2020,1.3697663975782037,125.43908621913565,-0.217,6.30%,15.0,566.0,616.0,387.0,25.0,16.0,43.0,29.0,216.0,3955.0,688.0,28.0,31.0,29.0,10.0,0.0,3.0,7.0,30.0,3.0,73.40418410041842,62.977824267782424,4.853138075313807,4.041422594142259,6.746443514644351,84.4347280334728,6.231380753138075,19.54435146443515,8.565690376569037,2.64418410041841,6.445606694560669,92.25941422594143,59.099163179916324,62.91380753138075,62.084100418410046,59.56066945606695
266,Jaguars,2021,4.84121095890411,1091.915463274748,-0.19,17.70%,15.0,549.0,604.0,361.0,12.0,17.0,32.0,33.0,188.0,3674.0,670.0,37.0,23.0,26.0,9.0,0.0,2.0,13.0,30.0,3.0,72.51629213483147,59.77022471910112,3.5259831460674156,3.6844101123595507,9.260814606741574,72.09761235955057,4.7797752808988765,14.438904494382022,8.220224719101122,2.838988764044944,6.044241573033708,219.07303370786516,61.72401685393258,59.74915730337079,58.45632022471909,63.58483146067416
267,Jaguars,2022,5.425369836695484,960.0159621584445,0.065,52.60%,15.0,553.0,595.0,394.0,25.0,9.0,28.0,24.0,218.0,4148.0,649.0,36.0,28.0,20.0,15.0,0.0,6.0,3.0,22.0,2.0,77.7719298245614,66.25263157894736,4.519298245614035,2.9473684210526314,8.34736842105263,94.06491228070176,4.271929824561403,14.636842105263156,7.768421052631578,2.512982456140351,6.933333333333333,181.859649122807,39.12982456140351,77.05263157894737,72.80526315789473,80.25614035087719
268,Jaguars,2023,5.368444839857651,872.9526069526544,-0.04,52.90%,15.0,579.0,617.0,410.0,22.0,14.0,41.0,45.0,215.0,4365.0,708.0,28.0,36.0,28.0,15.0,0.0,8.0,7.0,16.0,0.0,75.69866488651536,66.49879839786382,5.436849132176235,3.718291054739652,6.436582109479304,89.42603471295061,5.772229639519359,19.45313751668892,8.382109479305742,2.541815754339119,7.0546061415220285,174.56608811748998,37.31708945260347,78.95554072096128,78.23684913217623,67.81188251001335
269,Jaguars,2024,7.201110806577916,1110.0208123694517,-0.155612123,23.50%,15.0,512.0,546.0,343.0,18.0,15.0,32.0,27.0,185.0,3717.0,607.0,22.0,21.0,23.0,8.0,0.0,4.0,3.0,22.0,1.0,71.3015600624025,62.86567862714509,3.6769110764430577,3.5625585023400936,6.011232449297972,82.30764430577223,5.2661466458658355,19.228705148205925,8.839469578783152,2.6492823712948517,6.814352574102964,83.25117004680187,75.90624024961,71.11170046801873,68.15990639625585,75.50358814352575
270,Jets,2010,7.841971544715447,762.1012351960376,0.08,68.40%,22.0,556.0,597.0,333.0,22.0,14.0,30.0,15.0,204.0,3913.0,642.0,46.0,29.0,27.0,17.0,0.0,4.0,6.0,13.0,5.0,68.24347826086955,55.77391304347826,4.678860569715143,4.081559220389805,12.145127436281857,78.40014992503748,4.678860569715143,16.823988005997,9.470764617691154,0.0,6.5838080959520235,176.20839580209895,69.78920539730134,71.41079460269866,72.08110944527735,44.097601199400295
271,Jets,2011,14.748182762201456,638.8458364884358,0.01,50.00%,22.0,506.0,543.0,308.0,26.0,18.0,39.0,18.0,180.0,3474.0,600.0,28.0,30.0,32.0,15.0,0.0,4.0,7.0,12.0,3.0,66.4,56.7,5.1,5.0,8.3,78.2,6.5,23.8,8.6,2.64,6.4,164.0,56.2,53.3,56.2,30.0
272,Jets,2012,6.848601160862355,518.6340099920493,-0.11,37.50%,22.0,451.0,484.0,265.0,14.0,19.0,45.0,15.0,166.0,3097.0,544.0,32.0,26.0,32.0,14.0,1.0,2.0,8.0,9.0,2.0,65.89845094664372,54.9144578313253,4.998106712564544,5.541996557659209,10.655765920826163,67.97969018932874,8.304475043029258,26.709294320137694,9.198106712564545,2.7400344234079173,6.443889845094665,133.85197934595524,31.166437177280553,46.0,49.39810671256454,28.924268502581757
273,Jets,2013,12.354999999999997,735.6487292832129,-0.1,50.00%,22.0,434.0,474.0,263.0,13.0,22.0,47.0,35.0,167.0,3192.0,556.0,28.0,23.0,34.0,10.0,1.0,6.0,2.0,27.0,1.0,67.03321799307959,55.50934256055363,4.653979238754325,5.837716262975779,9.610726643598616,66.19238754325261,8.438408304498271,20.159861591695503,9.179238754325258,3.0593079584775085,6.768512110726644,203.08996539792386,70.34359861591695,58.83148788927337,58.83529411764707,58.232525951557086
274,Jets,2014,4.062313533834586,299.19386012937207,-0.12,25.00%,22.0,446.0,496.0,286.0,16.0,15.0,47.0,44.0,174.0,3168.0,587.0,32.0,16.0,30.0,11.0,1.0,8.0,5.0,31.0,3.0,71.25765472312702,57.66091205211727,3.0384364820846903,4.874267100977199,10.228664495114005,74.8211726384365,8.006514657980455,19.84039087947883,8.924104234527686,3.092703583061889,6.385016286644952,140.74918566775244,37.11205211726385,51.2843648208469,54.33648208469055,43.384690553745926
275,Jets,2015,3.6239579843662755,344.4440222668805,0.12,62.50%,22.0,567.0,604.0,362.0,33.0,16.0,22.0,36.0,226.0,4170.0,662.0,38.0,22.0,34.0,19.0,0.0,4.0,8.0,10.0,0.0,70.51426491994178,59.93522561863173,3.507278020378457,4.935807860262009,9.500291120815138,87.99286754002911,3.3353711790393015,9.456331877729257,9.785735080058224,2.4785443959243088,6.857205240174672,200.02037845705968,90.05109170305677,63.3646288209607,60.63595342066958,74.29374090247453
276,Jets,2016,6.509884072905262,542.9535389674774,-0.11,31.30%,22.0,514.0,550.0,311.0,16.0,25.0,35.0,24.0,172.0,3645.0,610.0,44.0,19.0,31.0,16.0,0.0,4.0,9.0,11.0,0.0,69.07620528771385,56.56671850699845,3.270606531881804,4.7979782270606535,12.398444790046655,67.61679626749611,5.73203732503888,17.22068429237947,9.569517884914463,2.440513219284604,6.625038880248833,117.5660964230171,70.74494556765163,51.4040435458787,52.52161741835148,47.36314152410576
277,Jets,2017,4.977594610778444,301.90690947492436,-0.09,31.30%,22.0,473.0,509.0,322.0,19.0,12.0,47.0,21.0,170.0,3470.0,582.0,22.0,20.0,29.0,13.0,1.0,4.0,2.0,16.0,5.0,72.71474878444084,63.31782820097244,3.73128038897893,4.712479740680713,6.597082658022691,85.87925445705024,8.0967585089141,21.452998379254456,8.12188006482982,2.5324959481361424,6.8529983792544575,147.24311183144246,36.60486223662885,63.042625607779584,60.43322528363048,74.8905996758509
278,Jets,2018,8.894334085778782,886.1192584096034,-0.15,25.00%,22.0,476.0,524.0,299.0,18.0,19.0,37.0,21.0,168.0,3404.0,582.0,33.0,17.0,27.0,15.0,0.0,2.0,4.0,27.0,2.0,69.78358208955224,57.03134328358209,3.1149253731343287,4.48358208955224,9.980597014925374,73.04477611940298,6.332835820895522,17.51044776119403,9.402985074626866,2.769402985074627,6.482089552238806,140.34328358208955,74.655223880597,61.00149253731343,59.26417910447762,63.36865671641792
279,Jets,2019,4.8696009564293306,706.7075577858311,-0.133,43.80%,22.0,399.0,447.0,276.0,19.0,13.0,35.0,9.0,150.0,3027.0,493.0,21.0,20.0,23.0,8.0,0.0,4.0,8.0,30.0,2.0,74.29812030075188,61.65394736842104,4.113157894736843,4.309022556390977,6.953195488721804,83.72105263157894,7.1763157894736835,16.898872180451125,8.725563909774436,2.7974436090225563,6.767669172932331,199.86466165413535,33.21672932330827,63.169924812030075,63.95676691729322,43.090225563909776
280,Jets,2020,5.2488345105953575,732.5578508785641,-0.222,12.50%,22.0,443.0,498.0,291.0,15.0,14.0,42.0,31.0,156.0,3072.0,571.0,24.0,18.0,25.0,7.0,1.0,4.0,10.0,35.0,3.0,71.10755336617406,58.4440065681445,3.324630541871921,4.115270935960591,7.647454844006568,74.77553366174057,7.306732348111657,17.288013136289,8.940722495894908,2.837372742200328,6.178817733990147,149.04926108374383,74.9311986863711,57.71691297208538,53.54072249589491,79.84449917898195
281,Jets,2021,4.327658630136986,917.0804692835734,-0.211,23.50%,22.0,509.0,557.0,328.0,17.0,19.0,51.0,17.0,181.0,3625.0,627.0,37.0,14.0,28.0,15.0,0.0,3.0,7.0,25.0,1.0,71.55876132930516,58.669335347432025,2.404229607250755,4.199546827794562,10.41858006042296,73.90785498489426,8.098187311178247,21.338368580060422,7.665558912386707,2.8801963746223564,6.476283987915407,132.4592145015106,70.72296072507552,58.22885196374622,54.58006042296073,81.63912386706949
282,Jets,2022,6.782461575408261,826.6975334738189,-0.041,41.20%,22.0,549.0,623.0,355.0,14.0,14.0,42.0,19.0,196.0,4021.0,686.0,24.0,19.0,33.0,18.0,0.0,3.0,18.0,38.0,0.0,68.97450704225353,56.940563380281695,2.94830985915493,4.653521126760563,6.264507042253522,74.56464788732396,6.108450704225352,16.992535211267608,8.842394366197183,2.8091267605633803,6.4707042253521125,81.91830985915493,60.99746478873239,52.35591549295774,50.436197183098585,64.91028169014085
283,Jets,2023,8.497375889679715,711.3427681210015,-0.12,41.20%,22.0,503.0,560.0,325.0,10.0,12.0,57.0,34.0,156.0,3167.0,652.0,23.0,14.0,22.0,14.0,1.0,9.0,8.0,32.0,3.0,69.01985507246377,57.9731884057971,2.3859420289855073,3.2066666666666666,6.572173913043478,71.27623188405796,8.800869565217392,21.088405797101448,7.484057971014493,2.800217391304348,5.672463768115942,142.40579710144928,30.558260869565217,51.45333333333334,51.42420289855072,58.352753623188406
284,Jets,2024,8.112639389193422,55.288205565210696,-0.02455557428,29.40%,22.0,573.0,606.0,385.0,31.0,11.0,40.0,18.0,208.0,4016.0,667.0,39.0,26.0,12.0,8.0,0.0,9.0,6.0,19.0,0.0,73.97721518987342,63.54303797468354,4.040506329113924,1.7316455696202533,9.235443037974683,91.94683544303797,5.964556962025317,21.645569620253166,7.205063291139241,2.651518987341772,6.650632911392406,171.54430379746836,76.01012658227847,77.67468354430379,76.37974683544304,71.03797468354432
285,Lions,2010,12.696747967479673,1099.3241117360628,-0.01,37.50%,11.0,588.0,631.0,383.0,26.0,16.0,27.0,24.0,209.0,4001.0,682.0,48.0,23.0,16.0,9.0,0.0,4.0,8.0,21.0,5.0,73.25034965034963,60.68923076923076,3.4565034965034966,2.2195804195804194,11.027132867132869,82.33874125874125,3.9500699300699296,13.799720279720278,7.3393006993007,0.0,6.375664335664335,95.93986013986014,80.56391608391607,76.45356643356642,74.69524475524476,64.70517482517482
286,Lions,2011,7.515659397715472,994.7095908479339,0.15,58.80%,11.0,670.0,709.0,451.0,44.0,17.0,36.0,13.0,268.0,5468.0,758.0,47.0,52.0,26.0,11.0,0.0,5.0,2.0,26.0,0.0,74.37097989949748,63.61168341708543,6.973618090452261,3.2875628140703514,9.464195979899497,97.9211055276382,4.781909547738693,19.72537688442211,8.724874371859295,2.5677386934673363,7.712437185929649,181.3178391959799,83.83781407035177,76.0645728643216,75.96608040201005,48.14409547738694
287,Lions,2012,9.603371475953566,740.8182206817179,-0.03,25.00%,11.0,699.0,740.0,445.0,22.0,17.0,29.0,20.0,282.0,5139.0,789.0,50.0,49.0,33.0,13.0,1.0,3.0,2.0,21.0,5.0,70.8641717791411,60.09374233128834,6.412024539877301,4.053251533742332,10.082822085889571,81.14159509202453,3.6364417177914112,13.562944785276075,8.941226993865032,2.6534723926380375,6.909938650306749,206.40981595092023,77.8278527607362,73.62233128834356,72.07214723926381,63.29521472392638
288,Lions,2013,17.440668284789645,670.3200460356393,0.03,43.80%,11.0,595.0,634.0,371.0,29.0,19.0,23.0,11.0,226.0,4650.0,668.0,57.0,33.0,18.0,17.0,0.0,6.0,2.0,17.0,3.0,71.9,58.5,5.0,2.6,13.3,84.2,3.4,11.9,8.9,2.5,7.3,193.0,61.7,80.3,83.2,29.8
289,Lions,2014,12.805765413533834,506.9275224552618,0.1,64.70%,11.0,593.0,644.0,391.0,23.0,13.0,48.0,18.0,229.0,4570.0,711.0,36.0,29.0,17.0,11.0,0.0,5.0,7.0,30.0,3.0,72.0,60.7,4.3,2.3,8.4,85.7,6.8,21.1,8.2,2.65,7.1,228.0,78.6,68.4,68.1,55.5
290,Lions,2015,12.832391122278057,375.54114519989855,-0.05,43.80%,11.0,588.0,632.0,420.0,33.0,14.0,44.0,26.0,246.0,4463.0,702.0,28.0,24.0,27.0,11.0,0.0,5.0,7.0,26.0,0.0,76.2171195652174,66.50380434782609,3.6684782608695654,3.6258152173913047,6.253532608695653,95.27663043478262,6.223369565217391,17.91576086956522,6.962771739130435,2.553152173913044,7.074456521739131,219.33152173913044,87.3149456521739,65.21494565217392,64.27201086956522,58.46195652173913
291,Lions,2016,15.031119984543054,0.0,-0.06,52.90%,11.0,588.0,626.0,406.0,24.0,10.0,40.0,30.0,240.0,4532.0,696.0,39.0,24.0,21.0,12.0,0.0,5.0,6.0,17.0,3.0,75.7,64.9,3.6000000000000005,2.8,8.8,92.4,5.700000000000001,18.5,7.9,2.6,7.200000000000001,216.0,80.6,81.4,79.0,73.5
292,Lions,2017,10.203592814371257,236.32983278867744,0.02,56.30%,11.0,539.0,570.0,374.0,29.0,11.0,46.0,17.0,219.0,4470.0,633.0,26.0,31.0,26.0,15.0,0.0,2.0,6.0,10.0,0.0,74.17382352941176,65.64970588235295,5.055,3.8147058823529414,6.442647058823529,98.71058823529411,7.235588235294117,19.823529411764707,8.771764705882354,2.6143529411764708,7.87264705882353,227.97941176470587,32.92911764705883,78.17117647058822,76.10617647058824,66.54176470588234
293,Lions,2018,15.361173814898418,150.4158088338154,-0.06,37.50%,11.0,537.0,572.0,374.0,21.0,12.0,41.0,14.0,207.0,3836.0,627.0,27.0,30.0,21.0,11.0,0.0,1.0,5.0,18.0,1.0,74.60388059701494,65.31955223880595,4.9401492537313425,3.0997014925373136,6.784925373134328,87.90656716417912,6.559253731343284,21.452985074626866,7.121940298507463,2.577805970149254,6.696567164179104,180.3268656716418,63.979253731343285,76.88477611940297,75.6534328358209,59.17238805970149
294,Lions,2019,16.945864505844845,0.0,-0.11,20.00%,11.0,530.0,570.0,343.0,27.0,15.0,43.0,27.0,205.0,4168.0,643.0,25.0,35.0,27.0,8.0,1.0,6.0,8.0,20.0,4.0,69.48384279475982,60.06375545851529,5.675109170305676,3.9484716157205244,6.986462882096071,86.86069868995634,6.6842794759825335,18.563318777292576,10.20480349344978,2.7982096069868994,7.282532751091703,88.31877729257641,60.47205240174673,68.41179039301309,67.35196506550218,61.14192139737991
295,Lions,2020,11.996201816347122,82.0849986238988,-0.191,31.30%,11.0,546.0,581.0,374.0,27.0,13.0,43.0,19.0,232.0,4397.0,643.0,32.0,34.0,19.0,10.0,0.0,3.0,5.0,12.0,8.0,74.2863768115942,64.34666666666668,5.406666666666666,2.7208695652173915,7.771884057971014,93.26724637681158,6.703478260869565,23.12463768115942,9.197971014492754,2.537942028985507,7.527246376811594,151.77971014492755,77.89507246376812,78.98898550724638,75.61826086956522,81.30811594202898
296,Lions,2021,7.694285479452055,496.5853037914096,-0.163,18.80%,11.0,544.0,588.0,393.0,22.0,14.0,35.0,13.0,194.0,3771.0,636.0,20.0,13.0,25.0,7.0,1.0,10.0,6.0,26.0,5.0,76.03560830860535,66.85875370919882,2.107121661721068,3.6786350148367952,4.836201780415431,87.34569732937686,5.535608308605341,16.862314540059348,6.681305637982196,2.624391691394659,6.451632047477744,153.70623145400594,41.77002967359051,59.36528189910979,60.29050445103858,43.57626112759644
297,Lions,2022,15.475264169068204,382.6380410389257,-0.011,52.90%,11.0,531.0,587.0,382.0,29.0,7.0,23.0,15.0,230.0,4438.0,626.0,31.0,18.0,24.0,15.0,0.0,1.0,8.0,32.0,1.0,77.8,65.1,2.9,3.6,7.5,99.3,3.6999999999999997,12.3,7.6000000000000005,2.69,7.6000000000000005,187.0,64.3,72.4,71.6,53.0
298,Lions,2023,16.064098309608543,508.82380845148793,0.09,70.00%,11.0,662.0,716.0,484.0,34.0,12.0,37.0,8.0,278.0,5411.0,761.0,32.0,25.0,19.0,10.0,0.0,10.0,8.0,32.0,4.0,77.9,67.6,3.3,2.4,6.2,98.7,4.9,13.9,7.3,2.58,7.6,266.0,60.3,85.7,85.2,51.9
